FIPS,Year,CancerDeaths,Population
45039,1987,32,20551
45041,1979,111,106093
45041,1980,139,107138
45041,1981,124,108261
45041,1982,118,107913
45041,1983,145,107529
45041,1984,138,108754
45041,1985,191,109219
45041,1986,146,109015
45041,1987,168,108805
45043,1979,59,41316
45043,1980,54,41340
45043,1981,66,41730
45043,1982,49,41733
45043,1983,44,42681
45043,1984,60,42875
45043,1985,62,42565
45043,1986,62,42937
45043,1987,65,43514
45045,1979,334,274561
45045,1980,340,278777
45045,1981,355,283419
45045,1982,362,285177
45045,1983,364,286441
45045,1984,348,288139
45045,1985,378,290361
45045,1986,372,292162
45045,1987,408,294466
45047,1979,71,54721
45047,1980,74,55579
45047,1981,86,54488
45047,1982,75,55072
45047,1983,74,54930
45047,1984,82,54920
45047,1985,84,55413
45047,1986,81,55553
45047,1987,83,55643
45049,1979,23,17362
45049,1980,25,17434
45049,1981,21,17717
45049,1982,23,17661
45049,1983,21,17559
45049,1984,29,17354
45049,1985,20,17258
45049,1986,25,17538
45049,1987,11,17438
45051,1979,102,96811
45051,1980,123,98742
45051,1981,109,103176
45051,1982,123,106003
45051,1983,124,111121
45051,1984,164,116808
45051,1985,148,122422
45051,1986,135,126383
45051,1987,162,130283
45053,1979,22,13642
45053,1980,20,13989
45053,1981,18,13568
45053,1982,23,13824
45053,1983,13,13852
45053,1984,20,14048
45053,1985,15,14129
45053,1986,24,14322
45053,1987,17,14434
45055,1979,41,37101
45055,1980,47,37799
45055,1981,45,38456
45055,1982,47,38448
45055,1983,44,38303
45055,1984,59,39166
45055,1985,50,39727
45055,1986,57,39990
45055,1987,64,40823
45057,1979,53,50653
45057,1980,47,51688
45057,1981,66,52188
45057,1982,50,52173
45057,1983,60,51764
45057,1984,60,51730
45057,1985,60,51793
45057,1986,55,51657
45057,1987,63,51836
45059,1979,62,49602
45059,1980,63,50170
45059,1981,77,51231
45059,1982,58,51063
45059,1983,60,51068
45059,1984,79,51368
45059,1985,70,51863
45059,1986,83,52270
45059,1987,74,52808
45061,1979,19,18332
45061,1980,21,18272
45061,1981,18,18026
45061,1982,22,17809
45061,1983,16,17834
45061,1984,28,17893
45061,1985,28,17874
45061,1986,24,17821
45061,1987,28,17774
45063,1979,112,134255
45063,1980,159,136890
45063,1981,131,140230
45063,1982,157,141541
45063,1983,166,143612
45063,1984,171,145346
45063,1985,145,147510
45063,1986,169,150733
45063,1987,196,154209
45065,1979,10,7666
45065,1980,9,7490
45065,1981,11,7091
45065,1982,8,7107
45065,1983,10,7061
45065,1984,14,7148
45065,1985,10,7155
45065,1986,12,7099
45065,1987,9,7318
45067,1979,56,33243
45067,1980,35,33102
45067,1981,44,33149
45067,1982,46,33089
45067,1983,56,32994
45067,1984,50,32955
45067,1985,42,32704
45067,1986,45,32739
45067,1987,49,32610
45069,1979,44,30282
45069,1980,41,30563
45069,1981,35,30620
45069,1982,38,30575
45069,1983,45,30183
45069,1984,36,29788
45069,1985,39,29423
45069,1986,41,28808
45069,1987,46,28547
45071,1979,38,29580
45071,1980,32,29681
45071,1981,58,30192
45071,1982,47,30356
45071,1983,37,30334
45071,1984,41,30549
45071,1985,56,30627
45071,1986,46,30741
45071,1987,48,31099
45073,1979,67,45899
45073,1980,73,46865
45073,1981,68,47767
45073,1982,53,48398
45073,1983,56,48475
45073,1984,48,48789
45073,1985,76,49808
45073,1986,69,50951
45073,1987,63,51967
45075,1979,104,78689
45075,1980,102,79591
45075,1981,88,80224
45075,1982,86,79965
45075,1983,108,79624
45075,1984,122,79608
45075,1985,121,80401
45075,1986,112,80747
45075,1987,133,81059
45077,1979,89,75726
45077,1980,83,76825
45077,1981,69,78427
45077,1982,82,79971
45077,1983,87,80440
45077,1984,76,80961
45077,1985,91,82032
45077,1986,85,83648
45077,1987,95,84890
45079,1979,293,260939
45079,1980,291,262910
45079,1981,321,266228
45079,1982,336,266275
45079,1983,335,269296
45079,1984,347,270758
45079,1985,323,269778
45079,1986,336,272577
45079,1987,324,272449
45081,1979,18,14890
45081,1980,26,15363
45081,1981,19,15221
45081,1982,19,15439
45081,1983,14,15492
45081,1984,22,15634
45081,1985,21,15652
45081,1986,19,15388
45081,1987,17,15343
45083,1979,247,192775
45083,1980,233,194897
45083,1981,260,198250
45083,1982,281,199374
45083,1983,276,200143
45083,1984,293,202721
45083,1985,276,205555
45083,1986,306,206219
45083,1987,295,207949
45085,1979,79,85437
45085,1980,106,86072
45085,1981,109,88039
45085,1982,101,89321
45085,1983,103,90025
45085,1984,93,91884
45085,1985,114,93363
45085,1986,108,95038
45085,1987,99,96187
45087,1979,32,29878
45087,1980,41,29499
45087,1981,47,29732
45087,1982,44,29527
45087,1983,44,29373
45087,1984,48,29245
45087,1985,37,28881
45087,1986,49,28858
45087,1987,40,28838
45089,1979,41,37489
45089,1980,36,37048
45089,1981,38,36727
45089,1982,48,36457
45089,1983,30,36490
45089,1984,64,36312
45089,1985,59,36234
45089,1986,46,35812
45089,1987,48,35729
45091,1979,122,101242
45091,1980,137,103764
45091,1981,122,106158
45091,1982,120,107562
45091,1983,135,108583
45091,1984,139,110694
45091,1985,138,113769
45091,1986,143,116295
45091,1987,153,119016
46003,1979,8,3431
46003,1980,3,3331
46003,1981,2,3304
46003,1982,4,3233
46003,1983,6,3194
46003,1984,10,3181
46003,1985,4,3038
46003,1986,9,2981
46003,1987,7,2962
46005,1979,21,18075
46005,1980,24,17888
46005,1981,31,17781
46005,1982,30,17680
46005,1983,27,17333
46005,1984,30,17136
46005,1985,25,16997
46005,1986,25,16905
46005,1987,22,16914
46007,1979,1,3087
46007,1981,2,2879
46007,1982,1,2955
46007,1983,5,3018
46007,1984,4,3136
46007,1985,5,3104
46007,1986,3,3092
46007,1987,4,3133
46009,1979,22,7515
46009,1980,11,7369
46009,1981,16,7152
46009,1982,9,7096
46009,1983,8,7054
46009,1984,12,6295
46009,1985,5,6260
46009,1986,15,6265
46009,1987,11,6235
46011,1979,19,22798
46011,1980,20,23211
46011,1981,20,23523
46011,1982,13,23702
46011,1983,18,23806
46011,1984,22,23945
46011,1985,22,23755
46011,1986,20,23599
46011,1987,19,23290
46013,1979,36,34431
46013,1980,52,34909
46013,1981,36,34946
46013,1982,36,34903
46013,1983,45,34298
46013,1984,32,34318
46013,1985,51,34162
46013,1986,26,34088
46013,1987,49,33946
46015,1979,3,4961
46015,1980,7,4921
46015,1981,8,4932
46015,1982,8,5061
46015,1983,6,5139
46015,1984,7,5195
46015,1985,4,5292
46015,1986,8,5184
46015,1987,8,5174
46017,1980,2,1764
46017,1981,2,1752
46017,1984,1,1581
46017,1985,3,1616
46017,1987,3,1635
46019,1979,6,7894
46019,1980,4,7879
46019,1981,15,7792
46019,1982,8,7681
46019,1983,11,7603
46019,1984,11,7600
46019,1985,9,7465
46019,1986,12,7369
46019,1987,10,7376
46021,1979,1,2082
46021,1980,3,2097
46021,1981,2,2013
46021,1982,5,2032
46021,1983,3,2027
46021,1984,4,2069
46021,1985,1,2013
46021,1986,4,1917
46021,1987,2,1909
46023,1979,9,9205
46023,1980,14,9034
46023,1981,11,8984
46023,1982,14,8977
46023,1983,18,8866
46023,1984,13,8801
46023,1985,13,8713
46023,1986,17,8591
46023,1987,19,8541
46025,1979,9,4547
46025,1980,11,4497
46025,1981,6,4375
46025,1982,3,4387
46025,1983,7,4450
46025,1984,5,4454
46025,1985,3,4366
46025,1986,8,4270
46025,1987,7,4256
46027,1979,6,12741
46027,1980,13,13133
46027,1981,11,13154
46027,1982,14,13202
46027,1983,11,13133
46027,1984,8,12744
46027,1985,16,12543
46027,1986,6,12315
46027,1987,9,12369
46029,1979,16,19613
46029,1980,19,19566
46029,1981,27,19717
46029,1982,24,20085
46029,1983,20,20118
46029,1984,24,20222
46029,1985,31,20377
46029,1986,21,20484
46029,1987,30,20517
46031,1979,3,5419
46031,1980,5,5070
46031,1981,9,5022
46031,1982,11,4975
46031,1983,7,4904
46031,1984,5,4727
46031,1985,2,4675
46031,1986,6,4562
46031,1987,4,4376
46033,1979,6,5410
46033,1980,6,5715
46033,1981,5,5768
46033,1982,7,5809
46033,1983,12,5836
46033,1984,7,6106
46033,1985,10,6161
46033,1986,2,6068
46033,1987,8,5961
46035,1979,33,16547
46035,1980,24,16527
46035,1981,17,16484
46035,1982,21,16319
46035,1983,17,16356
46035,1984,18,16487
46035,1985,24,16277
46035,1986,25,16154
46035,1987,21,15909
46037,1979,15,7347
46037,1980,6,7365
46037,1981,13,7210
46037,1982,6,7148
46037,1983,12,7034
46037,1984,11,6917
46037,1985,14,6824
46037,1986,18,6742
46037,1987,6,6536
46039,1979,8,4992
46039,1980,2,4878
46039,1981,3,4817
46039,1982,5,4781
46039,1983,5,4677
46039,1984,8,4639
46039,1985,9,4436
46039,1986,4,4312
46039,1987,7,4175
46041,1979,10,4842
46041,1980,3,5261
46041,1981,8,5223
46041,1982,5,5195
46041,1983,6,5286
46041,1984,4,5344
46041,1985,12,5342
46041,1986,2,5299
46041,1987,5,5293
46043,1979,5,3988
46043,1980,7,3877
46043,1981,6,3756
46043,1982,4,3706
46043,1983,5,3681
46043,1984,4,3622
46043,1985,5,3622
46043,1986,6,3623
46043,1987,7,3548
46045,1979,10,4850
46045,1980,8,4726
46045,1981,5,4592
46045,1982,6,4487
46045,1983,6,4401
46045,1984,9,4383
46045,1985,4,4405
46045,1986,8,4313
46045,1987,5,4266
46047,1979,8,7585
46047,1980,15,7763
46047,1981,12,7557
46047,1982,18,7359
46047,1983,12,7344
46047,1984,9,7232
46047,1985,15,7139
46047,1986,21,7197
46047,1987,12,7074
46049,1979,4,3137
46049,1980,3,3066
46049,1981,1,3045
46049,1982,4,3018
46049,1983,4,2944
46049,1984,4,2871
46049,1985,3,2798
46049,1986,3,2720
46049,1987,4,2690
46051,1979,16,8254
46051,1980,7,8373
46051,1981,10,8233
46051,1982,8,8406
46051,1983,15,8574
46051,1984,15,8507
46051,1985,10,8250
46051,1986,14,8114
46051,1987,12,7963
46053,1979,8,5445
46053,1980,11,5500
46053,1981,1,5456
46053,1982,9,5332
46053,1983,12,5324
46053,1984,8,5326
46053,1985,8,5178
46053,1986,7,5035
46053,1987,6,4982
46055,1979,2,2582
46055,1980,3,2657
46055,1981,4,2629
46055,1982,3,2680
46055,1983,4,2666
46055,1984,4,2711
46055,1985,1,2699
46055,1986,3,2605
46055,1987,4,2581
46057,1979,2,4863
46057,1980,4,4750
46057,1981,9,4691
46057,1982,8,4664
46057,1983,3,4689
46057,1984,12,4701
46057,1985,1,4648
46057,1986,8,4620
46057,1987,5,4609
46059,1979,4,4585
46059,1980,9,4588
46059,1981,4,4478
46059,1982,7,4387
46059,1983,9,4365
46059,1984,7,4340
46059,1985,4,4284
46059,1986,2,4150
46059,1987,10,4129
46061,1979,3,3190
46061,1980,4,3151
46061,1981,2,3136
46061,1982,2,3059
46061,1983,5,3004
46061,1984,1,2973
46061,1985,4,2921
46061,1986,2,2919
46061,1987,3,2865
46063,1979,2,1580
46063,1980,1,1640
46063,1981,1,1590
46063,1982,1,1612
46063,1983,1,1645
46063,1984,2,1711
46063,1985,3,1686
46063,1987,2,1643
46065,1979,15,13686
46065,1980,13,13667
46065,1981,13,13715
46065,1982,18,13687
46065,1983,12,13720
46065,1984,16,13843
46065,1985,12,13923
46065,1986,24,13955
46065,1987,17,13950
46067,1979,11,8236
46067,1980,10,8342
46067,1981,16,8233
46067,1982,11,8186
46067,1983,9,8128
46067,1984,13,8055
46067,1985,7,7869
46067,1986,4,7610
46067,1987,8,7513
46069,1979,2,2058
46069,1980,5,1900
46069,1981,3,1812
46069,1982,3,1762
46069,1984,5,1766
46069,1985,1,1705
46069,1986,2,1618
46069,1987,2,1510
46071,1979,5,3249
46071,1980,4,3302
46071,1981,5,3106
46071,1982,2,3050
46071,1983,1,3073
46071,1984,4,3061
46071,1985,5,3049
46071,1986,5,3002
46071,1987,5,2954
46073,1980,3,2654
46073,1981,1,2581
46073,1982,3,2553
46073,1983,2,2463
46073,1984,3,2418
46073,1985,1,2438
46073,1986,5,2316
46073,1987,6,2334
46075,1979,1,1406
46075,1980,1,1394
46075,1981,4,1354
46075,1982,2,1337
46075,1983,1,1378
46075,1984,3,1403
46075,1985,2,1393
46075,1987,1,1334
46077,1979,15,6062
46077,1980,8,5986
46077,1981,7,5946
46077,1982,14,5919
46077,1983,11,5790
46077,1984,5,5750
46077,1985,3,5663
46077,1986,12,5520
46077,1987,9,5498
46079,1979,13,9698
46079,1980,6,9877
46079,1981,9,9874
46079,1982,17,9989
46079,1983,16,9915
46079,1984,5,9780
46079,1985,13,9948
46079,1986,20,9681
46079,1987,12,9500
46081,1979,15,16864
46081,1980,20,17370
46081,1981,23,17529
46081,1982,24,17692
46081,1983,23,17980
46081,1984,12,18094
46081,1985,34,18358
46081,1986,28,18602
46081,1987,14,18741
46083,1979,10,12145
46083,1980,15,12904
46083,1981,13,12857
46083,1982,11,12930
46083,1983,20,13119
46083,1984,14,13303
46083,1985,11,13480
46083,1986,17,13629
46083,1987,17,13600
46085,1979,3,3584
46085,1980,1,3674
46085,1981,2,3611
46085,1982,7,3594
46085,1983,7,3599
46085,1984,3,3639
46085,1985,3,3556
46085,1986,4,3490
46085,1987,6,3394
46087,1979,7,5987
46087,1980,9,5918
46087,1981,9,5684
46087,1982,19,5706
46087,1983,7,5590
46087,1984,9,5495
46087,1985,10,5414
46087,1986,9,5260
46087,1987,5,5205
46089,1979,6,3795
46089,1980,4,3662
46089,1981,7,3544
46089,1982,4,3504
46089,1983,3,3404
46089,1984,9,3316
46089,1985,3,3212
46089,1986,4,3094
46089,1987,10,3036
46091,1979,4,5056
46091,1980,9,4931
46091,1981,11,4966
46091,1982,10,4832
46091,1983,5,4752
46091,1984,7,4708
46091,1985,5,4636
46091,1986,11,4504
46091,1987,10,4436
46093,1979,11,20507
46093,1980,12,20043
46093,1981,22,20077
46093,1982,9,19758
46093,1983,21,19851
46093,1984,8,20536
46093,1985,18,20960
46093,1986,16,21102
46093,1987,18,21179
46095,1979,2,2138
46095,1980,1,2156
46095,1981,1,2150
46095,1982,1,2134
46095,1983,4,2130
46095,1984,1,2116
46095,1985,2,2095
46095,1986,1,2076
46095,1987,3,2015
46097,1979,4,3321
46097,1980,7,3370
46097,1981,10,3300
46097,1982,7,3240
46097,1983,8,3193
46097,1984,10,3140
46097,1985,8,3064
46097,1986,4,2958
46097,1987,2,2905
46099,1979,109,101863
46099,1980,108,104490
46099,1981,118,104835
46099,1982,98,106071
46099,1983,126,108135
46099,1984,129,110984
46099,1985,125,112772
46099,1986,144,112649
46099,1987,148,113489
46101,1979,6,6114
46101,1980,12,6196
46101,1981,7,6120
46101,1982,5,6210
46101,1983,8,6203
46101,1984,5,6157
46101,1985,5,6099
46101,1986,8,6031
46101,1987,3,5982
46103,1979,46,71327
46103,1980,71,68446
46103,1981,61,68619
46103,1982,74,69944
46103,1983,79,71142
46103,1984,83,72944
46103,1985,75,74091
46103,1986,77,75040
46103,1987,71,77382
46105,1979,3,4478
46105,1980,9,4441
46105,1981,5,4552
46105,1982,5,4181
46105,1983,3,4157
46105,1984,3,4153
46105,1985,8,4104
46105,1986,8,3984
46105,1987,6,3919
46107,1979,4,3440
46107,1980,3,3376
46107,1981,3,3389
46107,1982,2,3384
46107,1983,5,3292
46107,1984,5,3291
46107,1985,7,3258
46107,1986,3,3154
46107,1987,1,3115
46109,1979,11,10292
46109,1980,8,10032
46109,1981,7,9926
46109,1982,10,9922
46109,1983,15,9727
46109,1984,8,9710
46109,1985,13,9654
46109,1986,8,9525
46109,1987,13,9289
46111,1979,3,3108
46111,1980,5,2945
46111,1981,6,2900
46111,1982,1,2891
46111,1983,4,2827
46111,1984,5,2815
46111,1985,4,2790
46111,1986,4,2730
46111,1987,5,2642
46113,1979,8,10950
46113,1980,5,11144
46113,1981,4,11119
46113,1982,3,10636
46113,1983,4,10285
46113,1984,10,10356
46113,1985,7,10208
46113,1986,3,10280
46113,1987,4,9955
46115,1979,10,8562
46115,1980,8,8510
46115,1981,11,8314
46115,1982,13,8340
46115,1983,9,8227
46115,1984,9,8080
46115,1985,14,7993
46115,1986,10,7866
46115,1987,17,7657
46117,1979,3,2342
46117,1980,8,2475
46117,1981,4,2404
46117,1982,2,2256
46117,1984,2,2322
46117,1985,2,2362
46117,1986,2,2422
46117,1987,4,2372
46119,1979,1,1823
46119,1980,1,1904
46119,1981,2,1821
46119,1982,3,1811
46119,1984,1,1727
46119,1987,1,1638
46121,1979,6,7525
46121,1980,5,7252
46121,1981,4,7284
46121,1982,6,7184
46121,1983,3,7225
46121,1984,8,7193
46121,1985,7,7387
46121,1986,6,7463
46121,1987,5,7669
46123,1979,16,6996
46123,1980,15,6850
46123,1981,11,6640
46123,1982,7,6602
46123,1983,14,6788
46123,1984,10,6742
46123,1985,7,6741
46123,1986,11,6623
46123,1987,17,6511
46125,1979,14,8022
46125,1980,5,8388
46125,1981,10,8112
46125,1982,11,8169
46125,1983,23,8152
46125,1984,14,8053
46125,1985,9,7865
46125,1986,19,7675
46125,1987,10,7659
46127,1979,11,10015
46127,1980,13,10233
46127,1981,18,10248
46127,1982,16,10026
46127,1983,18,9920
46127,1984,11,9739
46127,1985,21,9503
46127,1986,18,9466
46127,1987,10,9416
46129,1979,7,6791
46129,1980,13,6429
46129,1981,10,6228
46129,1982,6,6148
46129,1983,7,6189
46129,1984,7,6058
46129,1985,5,5996
46129,1986,13,5950
46129,1987,6,5815
46135,1979,21,17709
46135,1980,24,17899
46135,1981,16,17812
46135,1982,20,17721
46135,1983,21,17683
46135,1984,25,17695
46135,1985,20,17608
46135,1986,18,17413
46135,1987,20,17384
46137,1979,2,2123
46137,1980,1,2263
46137,1981,1,2185
46137,1982,1,2170
46137,1983,2,2219
46137,1984,1,2287
46137,1985,2,2256
46137,1986,1,2206
46137,1987,1,2141
47001,1979,90,63796
47001,1980,91,64971
47001,1981,95,65167
47001,1982,93,64891
47001,1983,91,64874
47001,1984,96,64665
47001,1985,102,64043
47001,1986,113,63543
47001,1987,117,63894
47003,1979,34,26055
47003,1980,39,26388
47003,1981,32,26430
47003,1982,45,26707
47003,1983,37,26654
47003,1984,48,27019
47003,1985,48,27330
47003,1986,51,27564
47003,1987,45,27661
47005,1979,23,13923
47005,1980,26,13983
47005,1981,20,13945
47005,1982,21,14002
47005,1983,33,13806
47005,1984,21,13734
47005,1985,30,13695
47005,1986,23,13494
47005,1987,23,13338
47007,1979,9,9016
47007,1980,9,9091
47007,1981,6,9039
47007,1982,6,9040
47007,1983,7,9057
47007,1984,9,9281
47007,1985,15,9368
47007,1986,12,9251
47007,1987,10,9333
47009,1979,93,72085
47009,1980,88,74633
47009,1981,103,75134
47009,1982,105,75727
47009,1983,102,76654
47009,1984,113,76725
47009,1985,100,77316
47009,1986,111,77720
47009,1987,119,78690
47011,1979,71,64378
47011,1980,75,65459
47011,1981,60,66036
47011,1982,59,66031
47011,1983,75,66204
47011,1984,66,67125
47011,1985,84,67991
47011,1986,78,68050
47011,1987,85,68356
47013,1979,41,32810
47013,1980,70,33337
47013,1981,56,33612
47013,1982,47,33594
47013,1983,51,33694
47013,1984,59,33534
47013,1985,74,33602
47013,1986,55,33434
47013,1987,64,32800
47015,1979,15,9515
47015,1980,14,9675
47015,1981,17,9678
47015,1982,14,9828
47015,1983,15,9798
47015,1984,5,9763
47015,1985,10,9817
47015,1986,14,9737
47015,1987,10,9820
47017,1979,40,26848
47017,1980,44,26547
47017,1981,46,26470
47017,1982,41,26250
47017,1983,43,25973
47017,1984,42,26058
47017,1985,44,25857
47017,1986,47,25495
47017,1987,45,25478
47019,1979,72,47618
47019,1980,59,48035
47019,1981,44,48683
47019,1982,69,48871
47019,1983,75,48815
47019,1984,62,49309
47019,1985,72,49001
47019,1986,81,48887
47019,1987,61,48976
47021,1979,24,20387
47021,1980,21,20922
47021,1981,12,20981
47021,1982,26,21059
47021,1983,20,21582
47021,1984,20,22015
47021,1985,15,22808
47021,1986,24,23493
47021,1987,26,24476
47023,1979,12,12007
47023,1980,12,12083
47023,1981,10,11990
47023,1982,16,11904
47023,1983,13,11750
47023,1984,11,11837
47023,1985,10,11913
47023,1986,13,11841
47023,1987,17,12008
47025,1979,45,22877
47025,1980,40,23593
47025,1981,23,23876
47025,1982,28,24264
47025,1983,29,24509
47025,1984,37,24820
47025,1985,40,24965
47025,1986,47,24495
47025,1987,32,24394
47027,1979,11,6949
47027,1980,13,7243
47027,1981,11,7151
47027,1982,13,7103
47027,1983,6,7209
47027,1984,10,7173
47027,1985,5,7119
47027,1986,16,6942
47027,1987,4,6899
47029,1979,32,27332
47029,1980,39,27698
47029,1981,45,27951
47029,1982,53,27879
47029,1983,38,27904
47029,1984,40,27812
47029,1985,47,27861
47029,1986,35,27686
47029,1987,49,27562
47031,1979,46,36487
47031,1980,44,36685
47031,1981,55,37327
47031,1982,54,37729
47031,1983,46,37669
47031,1984,64,37358
47031,1985,46,37529
47031,1986,50,37520
47031,1987,75,37585
47033,1979,23,14107
47033,1980,13,14020
47033,1981,13,13358
47033,1982,12,13135
47033,1983,24,13092
47033,1984,21,12971
47033,1985,18,12968
47033,1986,22,12810
47033,1987,11,12583
47035,1979,33,26728
47035,1980,42,27373
47035,1981,43,27719
47035,1982,40,27689
47035,1983,33,28276
47035,1984,38,28743
47035,1985,43,29296
47035,1986,36,29677
47035,1987,49,30538
47037,1979,659,455182
47037,1980,642,458523
47037,1981,642,459414
47037,1982,660,460262
47037,1983,635,464543
47037,1984,622,467305
47037,1985,717,470296
47037,1986,681,476391
47037,1987,712,484054
47039,1979,18,10064
47039,1980,9,10175
47039,1981,8,10133
47039,1982,11,10135
47039,1983,15,9973
47039,1984,17,10031
47039,1985,17,10054
47039,1986,12,9907
47039,1987,9,9749
47041,1979,13,12503
47041,1980,20,12846
47041,1981,18,12918
47041,1982,13,12789
47041,1983,18,12795
47041,1984,14,12989
47041,1985,18,13112
47041,1986,18,13199
47041,1987,15,13144
47043,1979,33,28519
47043,1980,28,28622
47043,1981,34,28963
47043,1982,35,28797
47043,1983,52,29179
47043,1984,40,29582
47043,1985,37,29973
47043,1986,51,30757
47043,1987,38,31451
47045,1979,49,32274
47045,1980,50,32868
47045,1981,44,32784
47045,1982,59,32454
47045,1983,59,32125
47045,1984,60,31976
47045,1985,60,31957
47045,1986,44,31671
47045,1987,59,31697
47047,1979,15,24005
47047,1980,28,24091
47047,1981,29,24028
47047,1982,22,23572
47047,1983,21,23388
47047,1984,29,23669
47047,1985,35,23891
47047,1986,31,23955
47047,1987,30,24210
47049,1979,18,13870
47049,1980,22,14177
47049,1981,20,14195
47049,1982,32,14295
47049,1983,29,14470
47049,1984,26,14531
47049,1985,15,14474
47049,1986,19,14397
47049,1987,15,14271
47051,1979,44,30039
47051,1980,38,30618
47051,1981,29,30839
47051,1982,50,31037
47051,1983,51,31236
47051,1984,45,31581
47051,1985,44,31558
47051,1986,43,31887
47051,1987,51,31969
47053,1979,72,45963
47053,1980,72,46345
47053,1981,64,45899
47053,1982,80,45466
47053,1983,77,44779
47053,1984,76,44793
47053,1985,77,44544
47053,1986,73,44139
47053,1987,95,43661
47055,1979,39,22861
47055,1980,18,23217
47055,1981,28,23125
47055,1982,38,23307
47055,1983,34,23405
47055,1984,33,23527
47055,1985,29,23631
47055,1986,33,23334
47055,1987,42,23481
47057,1979,17,16046
47057,1980,15,16018
47057,1981,18,16056
47057,1982,21,16219
47057,1983,18,16210
47057,1984,19,16253
47057,1985,18,16343
47057,1986,36,16286
47057,1987,28,16106
47059,1979,63,51676
47059,1980,44,52154
47059,1981,62,52724
47059,1982,73,52180
47059,1983,64,52557
47059,1984,75,53135
47059,1985,52,53217
47059,1986,64,53021
47059,1987,86,52694
47061,1979,18,13153
47061,1980,18,13175
47061,1981,14,13218
47061,1982,15,13328
47061,1983,13,13170
47061,1984,15,13142
47061,1985,19,13357
47061,1986,18,13095
47061,1987,12,13131
47063,1979,48,47633
47063,1980,61,47732
47063,1981,58,48337
47063,1982,64,49335
47063,1983,61,51812
47063,1984,67,50679
47063,1985,65,48995
47063,1986,72,48542
47063,1987,71,47945
47065,1979,398,275491
47065,1980,394,275869
47065,1981,429,277839
47065,1982,403,273346
47065,1983,408,269520
47065,1984,420,269515
47065,1985,407,268384
47065,1986,394,267246
47065,1987,423,269946
47067,1979,9,6463
47067,1980,10,6567
47067,1981,7,6582
47067,1982,5,6449
47067,1983,11,6525
47067,1984,8,6542
47067,1985,11,6522
47067,1986,9,6414
47067,1987,15,6516
47069,1979,23,22555
47069,1980,33,22485
47069,1981,23,22117
47069,1982,28,22007
47069,1983,19,21812
47069,1984,37,21742
47069,1985,37,21991
47069,1986,30,21921
47069,1987,35,21892
47071,1979,27,20272
47071,1980,21,21098
47071,1981,28,21315
47071,1982,28,21300
47071,1983,24,20987
47071,1984,36,20945
47071,1985,29,20995
47071,1986,33,20811
47071,1987,38,20866
47073,1979,36,41103
47073,1980,49,42173
47073,1981,54,42762
47073,1982,40,42509
47073,1983,56,42317
47073,1984,56,42409
47073,1985,72,42753
47073,1986,44,42222
47073,1987,48,42191
47075,1979,29,19155
47075,1980,17,19126
47075,1981,20,18975
47075,1982,30,18833
47075,1983,22,18756
47075,1984,26,18623
47075,1985,25,18670
47075,1986,26,18680
47075,1987,25,18639
47077,1979,22,20380
47077,1980,33,20272
47077,1981,36,20282
47077,1982,37,20236
47077,1983,26,20166
47077,1984,29,20301
47077,1985,34,20661
47077,1986,25,20595
47077,1987,32,20586
47079,1979,50,26509
47079,1980,32,26793
47079,1981,43,26866
47079,1982,47,26932
47079,1983,54,26638
47079,1984,50,26401
47079,1985,46,26377
47079,1986,51,26210
47079,1987,66,26000
47081,1979,27,14237
47081,1980,22,14497
47081,1981,29,14609
47081,1982,16,14507
47081,1983,29,14952
47081,1984,19,14836
47081,1985,16,15039
47081,1986,21,15228
47081,1987,26,15320
47083,1979,6,6157
47083,1980,9,6504
47083,1981,7,6586
47083,1982,5,6619
47083,1983,20,6511
47083,1984,7,6492
47083,1985,5,6442
47083,1986,11,6438
47083,1987,9,6520
47085,1979,19,14979
47085,1980,18,15201
47085,1981,22,15362
47085,1982,28,15446
47085,1983,18,15012
47085,1984,21,14975
47085,1985,19,15008
47085,1986,27,15084
47085,1987,29,14968
47087,1979,9,8817
47087,1980,8,8862
47087,1981,9,8684
47087,1982,12,8575
47087,1983,14,8472
47087,1984,14,8439
47087,1985,11,8440
47087,1986,15,8435
47087,1987,20,8504
47089,1979,31,29137
47089,1980,25,29979
47089,1981,49,30455
47089,1982,36,30782
47089,1983,46,31091
47089,1984,38,31912
47089,1985,32,30848
47089,1986,38,30798
47089,1987,46,30719
47091,1979,22,13130
47091,1980,18,13069
47091,1981,17,13164
47091,1982,17,13205
47091,1983,14,13312
47091,1984,20,13253
47091,1985,25,13173
47091,1986,25,13195
47091,1987,16,13063
47093,1979,355,303304
47093,1980,426,306001
47093,1981,420,310317
47093,1982,447,313593
47093,1983,420,312991
47093,1984,400,310785
47093,1985,404,310481
47093,1986,427,307718
47093,1987,474,309145
47095,1979,10,6925
47095,1980,18,7015
47095,1981,12,7375
47095,1982,12,7697
47095,1983,13,7849
47095,1984,17,7823
47095,1985,12,7543
47095,1986,7,7016
47095,1987,20,6936
47097,1979,32,23441
47097,1980,30,23311
47097,1981,44,22909
47097,1982,31,22747
47097,1983,36,22355
47097,1984,39,22306
47097,1985,33,22194
47097,1986,33,22157
47097,1987,33,21887
47099,1979,43,32322
47099,1980,43,32403
47099,1981,58,32596
47099,1982,44,32526
47099,1983,52,32488
47099,1984,56,32907
47099,1985,56,33020
47099,1986,53,32931
47099,1987,49,32882
47101,1979,11,9151
47101,1980,8,9307
47101,1981,19,9435
47101,1982,11,9432
47101,1983,15,9286
