FIPS,Year,SubUseDisDeaths,Population
44007,1992,77,557901
44007,1993,89,558640
44007,1994,89,558744
44007,1995,90,558303
44007,1996,64,559286
44007,1997,78,561228
44007,1998,74,564658
44009,1987,11,99916
44009,1988,16,102413
44009,1989,13,103061
44009,1991,14,105534
44009,1992,10,106286
44009,1993,14,107089
44009,1995,13,109400
44009,1996,13,110344
44009,1997,19,111444
44009,1998,11,112801
45001,1987,1,21637
45003,1987,13,111195
45003,1988,22,112582
45003,1989,13,113659
45003,1990,18,116179
45003,1991,12,121701
45003,1992,13,124484
45003,1993,16,127084
45003,1994,20,128291
45003,1995,25,129505
45003,1996,20,129829
45003,1997,21,131047
45003,1998,19,131939
45005,1988,1,10989
45007,1987,19,133899
45007,1988,16,135134
45007,1989,14,136940
45007,1990,19,137590
45007,1991,26,138442
45007,1992,19,140079
45007,1993,16,142550
45007,1994,23,144180
45007,1995,12,146080
45007,1996,17,148067
45007,1997,23,150078
45007,1998,25,151975
45009,1987,1,16579
45009,1988,3,16369
45011,1987,2,19121
45013,1987,5,78451
45013,1988,13,80325
45013,1989,11,81683
45013,1990,12,83267
45013,1992,12,89342
45013,1995,20,99687
45013,1996,13,103158
45015,1987,5,119792
45015,1988,7,122328
45015,1989,11,124555
45015,1990,15,126261
45015,1991,11,130087
45015,1993,21,133829
45015,1994,13,134956
45015,1995,14,130798
45015,1996,11,127577
45015,1997,18,129374
45015,1998,15,132680
45017,1987,1,11460
45017,1988,3,11604
45019,1987,23,283204
45019,1988,43,280473
45019,1989,46,284947
45019,1990,64,284785
45019,1991,56,293541
45019,1992,50,296339
45019,1993,43,294063
45019,1994,41,289334
45019,1995,41,286520
45019,1996,45,284488
45019,1997,55,289329
45019,1998,34,291115
45021,1987,3,41241
45021,1988,8,41833
45021,1990,14,42219
45021,1991,10,43068
45021,1993,15,44160
45021,1994,11,44873
45021,1995,10,45568
45021,1998,10,48021
45023,1987,1,30366
45023,1988,4,30456
45025,1987,3,36787
45025,1988,5,36726
45025,1991,10,37264
45025,1995,10,38347
45025,1998,12,39561
45027,1987,4,26487
45027,1988,5,26895
45029,1987,1,32081
45029,1988,3,32057
45031,1987,11,59017
45031,1988,11,58734
45031,1989,14,59093
45031,1990,11,58979
45031,1991,14,59863
45031,1992,10,60653
45031,1994,12,61498
45031,1997,13,62756
45031,1998,12,63232
45033,1987,6,29084
45033,1988,4,28659
45035,1987,5,74335
45035,1988,4,76677
45035,1989,10,79221
45035,1991,13,83977
45035,1992,12,84538
45037,1987,4,17167
45037,1988,9,17490
45039,1987,4,20551
45039,1988,1,20859
45041,1987,10,108805
45041,1988,13,108955
45041,1989,19,109386
45041,1990,14,109742
45041,1991,26,111828
45041,1992,23,113202
45041,1993,20,114297
45041,1994,16,115485
45041,1995,16,116831
45041,1996,11,117358
45041,1997,16,118256
45041,1998,11,118620
45043,1987,6,43514
45043,1988,6,43892
45043,1989,11,44175
45043,1990,12,44442
45043,1994,10,47392
45045,1987,35,294466
45045,1988,55,298859
45045,1989,52,302537
45045,1990,41,305445
45045,1991,39,310167
45045,1992,38,313678
45045,1993,52,318417
45045,1994,56,323748
45045,1995,47,329461
45045,1996,62,336071
45045,1997,60,341860
45045,1998,55,348293
45047,1987,11,55643
45047,1988,7,56028
45047,1989,12,56484
45047,1991,12,56927
45047,1993,10,58469
45047,1994,13,59278
45047,1998,11,61590
45049,1987,5,17438
45049,1988,3,17378
45051,1987,12,130283
45051,1988,18,132648
45051,1989,10,135569
45051,1990,20,138732
45051,1991,22,144345
45051,1992,30,147791
45051,1993,20,145119
45051,1994,21,149751
45051,1995,23,156066
45051,1996,32,163075
45051,1997,16,169507
45051,1998,29,176096
45053,1987,3,14434
45053,1988,2,14596
45055,1987,5,40823
45055,1988,9,41707
45055,1991,11,42385
45055,1992,12,43155
45055,1995,13,45209
45057,1987,3,51836
45057,1988,5,51861
45059,1987,11,52808
45059,1988,6,53627
45059,1989,13,54367
45059,1991,12,55859
45059,1993,11,57536
45059,1994,12,58411
45059,1995,16,59646
45059,1996,11,61026
45059,1998,12,63871
45061,1987,2,17774
45061,1988,1,17658
45063,1987,13,154209
45063,1988,14,156671
45063,1989,21,159636
45063,1990,13,162612
45063,1991,22,167812
45063,1992,15,172089
45063,1993,19,177142
45063,1994,17,181905
45063,1995,25,186326
45063,1996,21,190553
45063,1997,19,195614
45063,1998,18,200221
45065,1988,1,7806
45067,1987,4,32610
45067,1988,7,32369
45067,1993,10,33292
45069,1987,4,28547
45069,1988,3,28383
45071,1987,8,31099
45071,1988,5,31015
45071,1995,10,32313
45073,1987,14,51967
45073,1988,6,52929
45073,1990,13,54593
45073,1993,10,56516
45073,1994,10,57219
45073,1996,13,59226
45073,1997,15,59972
45075,1987,22,81059
45075,1988,21,80852
45075,1989,18,81047
45075,1990,14,80946
45075,1991,14,82666
45075,1992,11,83589
45075,1993,15,84377
45075,1994,12,84889
45075,1995,15,84718
45075,1996,13,84941
45075,1997,14,85423
45075,1998,13,85905
45077,1987,4,84890
45077,1988,9,86714
45077,1991,13,92512
45077,1992,11,94130
45077,1993,13,95046
45077,1994,10,96165
45077,1995,10,97762
45077,1996,10,99257
45077,1998,12,103138
45079,1987,52,272449
45079,1988,53,273051
45079,1989,48,274774
45079,1990,45,275913
45079,1991,41,282650
45079,1992,49,285185
45079,1993,39,287506
45079,1994,42,288561
45079,1995,40,291060
45079,1996,40,294503
45079,1997,35,297357
45079,1998,39,301347
45081,1987,2,15343
45083,1987,27,207949
45083,1988,25,210503
45083,1989,31,213829
45083,1990,31,215587
45083,1991,43,219161
45083,1992,42,221163
45083,1993,49,223019
45083,1994,48,225502
45083,1995,45,228382
45083,1996,36,231257
45083,1997,41,233203
45083,1998,39,235378
45085,1987,12,96187
45085,1988,5,96492
45085,1989,17,98578
45085,1990,19,99020
45085,1991,14,98800
45085,1992,14,99252
45085,1993,13,101079
45085,1994,16,101253
45085,1995,16,101353
45085,1996,11,101316
45087,1987,3,28838
45087,1988,7,28647
45089,1987,2,35729
45089,1988,3,35778
45089,1996,10,35521
45091,1987,14,119016
45091,1988,17,121483
45091,1989,26,124206
45091,1990,26,126463
45091,1991,29,129797
45091,1992,17,131560
45091,1993,20,133731
45091,1994,20,135729
45091,1995,17,138759
45091,1996,16,142051
45091,1997,22,146170
45091,1998,17,150192
46003,1988,1,2913
46005,1987,1,16914
46005,1988,1,16707
46007,1987,1,3133
46007,1988,1,3118
46009,1988,2,6208
46013,1987,2,33946
46013,1988,3,33852
46019,1987,1,7376
46023,1987,2,8541
46023,1988,1,8463
46027,1988,2,12481
46031,1988,1,4307
46033,1987,1,5961
46035,1987,1,15909
46035,1988,1,15997
46037,1987,2,6536
46039,1988,1,4156
46041,1987,1,5293
46041,1988,1,5347
46047,1987,3,7074
46047,1988,2,7104
46053,1987,1,4982
46053,1988,1,4878
46061,1988,1,2861
46071,1988,1,2859
46077,1988,1,5368
46079,1988,2,9490
46081,1987,1,18741
46081,1988,1,18679
46083,1988,1,13880
46085,1987,1,3394
46089,1988,1,3029
46093,1987,1,21179
46095,1988,1,2052
46097,1987,1,2905
46099,1987,8,113489
46099,1988,3,115836
46099,1992,15,123610
46099,1994,16,128988
46099,1995,11,130764
46099,1996,10,132944
46099,1997,16,133306
46101,1987,1,5982
46103,1987,5,77382
46103,1988,6,77672
46103,1989,16,77261
46103,1991,15,79960
46103,1992,10,80752
46103,1993,11,81943
46103,1998,13,82780
46109,1987,1,9289
46109,1988,4,9189
46113,1987,2,9955
46113,1988,8,9811
46113,1989,19,9889
46113,1994,15,11038
46113,1995,12,11333
46113,1996,16,11485
46113,1998,10,11921
46121,1987,2,7669
46121,1988,7,7573
46123,1988,2,6526
46125,1987,1,7659
46127,1988,1,9557
46129,1987,3,5815
46135,1987,1,17384
46135,1988,2,17624
47001,1987,4,63894
47001,1988,3,64124
47001,1994,17,66259
47001,1997,13,66331
47003,1987,4,27661
47003,1988,2,27868
47005,1988,2,13364
47007,1988,1,9204
47009,1987,8,78690
47009,1988,10,79551
47009,1990,11,80900
47009,1995,11,91664
47009,1997,11,94427
47009,1998,12,95977
47011,1987,3,68356
47011,1988,1,69687
47011,1993,10,74140
47011,1995,13,76602
47011,1998,14,81859
47013,1987,3,32800
47013,1988,2,32687
47015,1987,2,9820
47017,1987,1,25478
47017,1988,4,25442
47019,1987,6,48976
47019,1988,7,48458
47019,1990,10,48201
47019,1994,11,50365
47019,1995,10,50578
47021,1988,4,24991
47025,1987,1,24394
47025,1988,4,24434
47029,1987,2,27562
47029,1988,3,27741
47031,1987,5,37585
47031,1988,3,37834
47035,1987,2,30538
47035,1988,4,31184
47037,1987,59,484054
47037,1988,56,487004
47037,1989,67,488678
47037,1990,76,485958
47037,1991,86,491183
47037,1992,65,498594
47037,1993,86,506941
47037,1994,71,515671
47037,1995,85,523211
47037,1996,88,529657
47037,1997,71,535934
47037,1998,90,536916
47039,1987,1,9749
47041,1988,5,13173
47043,1987,4,31451
47043,1988,1,32158
47045,1987,4,31697
47047,1987,1,24210
47049,1987,1,14271
47049,1988,1,14220
47051,1987,2,31969
47051,1988,2,32151
47053,1987,3,43661
47053,1988,2,43096
47053,1994,12,43168
47055,1987,2,23481
47057,1987,1,16106
47059,1987,7,52694
47059,1988,4,52475
47059,1992,11,53841
47059,1998,11,57637
47061,1987,2,13131
47063,1987,5,47945
47063,1988,7,48106
47063,1995,15,51942
47063,1996,10,52800
47063,1997,10,53439
47063,1998,16,54013
47065,1987,25,269946
47065,1988,29,272009
47065,1989,43,271306
47065,1990,36,269492
47065,1991,28,271974
47065,1992,50,273678
47065,1993,40,277392
47065,1994,32,280226
47065,1995,32,282118
47065,1996,37,284034
47065,1997,40,285751
47065,1998,39,286183
47067,1987,1,6516
47069,1987,1,21892
47069,1988,1,21971
47071,1987,4,20866
47071,1988,4,21370
47073,1987,4,42191
47073,1988,3,41913
47077,1987,1,20586
47077,1988,3,20388
47079,1987,5,26000
47079,1988,2,25791
47081,1988,1,15558
47085,1987,2,14968
47085,1988,1,15013
47089,1987,3,30719
47089,1988,8,31195
47091,1987,1,13063
47093,1987,26,309145
47093,1988,35,313060
47093,1989,33,316423
47093,1990,42,318084
47093,1991,43,324425
47093,1992,31,330894
47093,1993,44,336799
47093,1994,41,342891
47093,1995,33,348779
47093,1996,41,352756
47093,1997,38,355314
47093,1998,41,356501
47095,1988,1,6748
47097,1987,4,21887
47099,1987,1,32882
47099,1988,2,33031
47101,1988,1,8748
47103,1987,3,25737
47105,1987,3,28695
47105,1988,1,28946
47107,1987,4,40283
47107,1988,5,40118
47107,1996,12,43668
47107,1997,11,44337
47109,1987,2,21087
47109,1988,1,21163
47111,1987,1,14888
47111,1988,2,15103
47113,1987,12,72294
47113,1988,8,72675
47113,1989,14,73049
47113,1991,14,74844
47113,1993,11,77789
47113,1996,12,81645
47113,1997,12,82570
47113,1998,12,84155
47115,1987,3,23532
47115,1988,2,23653
47117,1987,3,19365
47119,1987,2,50201
47119,1988,4,50304
47119,1995,10,60595
47121,1987,1,7554
47121,1988,2,7633
47123,1987,1,28788
47123,1988,1,28744
47125,1987,7,89761
47125,1988,2,91779
47125,1997,10,122863
47129,1988,1,16351
47131,1987,1,30437
47131,1988,2,30033
47133,1987,2,16612
47133,1988,1,16600
47135,1988,1,6018
47139,1987,1,13155
47139,1988,3,12914
47141,1987,1,46872
47141,1988,1,47415
47141,1994,12,53053
47143,1987,2,23079
47143,1988,1,22897
47145,1987,3,45456
47145,1988,6,44945
47145,1998,12,47958
47147,1987,1,38021
47149,1987,7,103025
47149,1988,5,107326
47149,1989,10,111275
47149,1994,15,138298
47149,1995,10,145739
47149,1996,10,152778
47149,1997,16,158938
47149,1998,15,165926
47151,1988,2,17606
47155,1988,4,46593
47155,1996,10,60392
47157,1987,87,775241
47157,1988,68,785319
47157,1989,78,791111
47157,1990,65,792245
47157,1991,65,801988
47157,1992,68,809776
47157,1993,76,816221
47157,1994,91,825455
47157,1995,90,833670
47157,1996,111,839238
47157,1997,107,841667
47157,1998,92,846770
47159,1987,1,13226
47159,1988,1,13092
47161,1988,1,8664
47163,1987,10,137056
47163,1988,14,136242
47163,1989,16,135785
47163,1990,12,135785
47163,1991,28,137008
47163,1992,17,138498
47163,1993,23,139185
47163,1994,17,139451
47163,1995,29,140614
47163,1996,23,141412
47163,1997,27,142221
47163,1998,20,142509
47165,1987,5,95078
47165,1988,8,96520
47165,1995,11,112299
47167,1987,4,33638
47169,1987,3,5487
47171,1987,1,15467
47171,1988,1,15548
47173,1988,1,12463
47177,1987,3,31059
47177,1988,1,30953
47179,1987,12,85686
47179,1988,5,85755
47179,1989,14,86238
47179,1990,20,86921
47179,1991,18,88638
47179,1992,15,89466
47179,1993,18,90946
47179,1994,17,92343
47179,1995,20,94060
47179,1996,20,95647
47179,1997,11,97443
47179,1998,17,98496
47183,1987,1,29764
47183,1988,2,29891
47185,1987,1,18596
47185,1988,2,18766
47187,1987,4,71313
47187,1988,4,73363
47187,1997,10,106971
47189,1987,4,62078
47189,1988,4,63552
48001,1987,2,43546
48001,1988,5,45270
48005,1987,4,64643
48005,1988,4,65125
48007,1988,2,16944
48013,1987,3,28434
48013,1988,1,28978
48015,1987,2,18501
48019,1987,1,9141
48019,1988,2,9443
48021,1987,1,36065
48021,1988,4,36361
48021,1995,10,43488
48027,1987,5,180272
48027,1988,4,181036
48027,1989,16,183466
48027,1990,16,184557
48027,1991,12,182911
48027,1992,21,185934
48027,1993,16,197745
48027,1994,18,213595
48027,1995,21,216213
48027,1996,16,220359
48027,1997,21,222135
48027,1998,23,224796
48029,1987,61,1136068
48029,1988,127,1135661
48029,1989,159,1137379
48029,1990,126,1140719
48029,1991,143,1157756
48029,1992,181,1181276
48029,1993,177,1203853
48029,1994,169,1227586
48029,1995,170,1248398
48029,1996,209,1264533
48029,1997,199,1280222
48029,1998,199,1297951
48031,1987,1,5227
48035,1987,2,13188
48037,1988,9,76561
48039,1987,11,180921
48039,1988,13,179985
48039,1990,14,186237
48039,1991,20,192724
48039,1992,11,197090
48039,1993,12,201506
48039,1994,10,205538
48039,1995,18,208644
48039,1996,17,212767
48039,1997,10,217570
48039,1998,22,223028
48041,1987,5,118793
48041,1988,7,118008
48041,1993,10,130702
48043,1988,1,8212
48045,1988,1,1875
48049,1987,1,31667
48049,1988,1,31875
48053,1987,1,21943
48055,1987,1,25568
48055,1988,1,25502
48057,1987,1,19579
48059,1987,1,11620
48061,1987,11,244467
48061,1988,13,245306
48061,1989,17,247509
48061,1990,16,250916
48061,1991,14,259115
48061,1992,16,266907
48061,1993,21,277625
48061,1994,30,286102
48061,1995,31,293105
48061,1996,22,299548
48061,1997,30,304789
48061,1998,21,310768
48063,1987,2,9162
48063,1988,2,9136
48067,1987,2,27905
48067,1988,1,28016
48071,1987,1,19384
48071,1988,1,18864
48073,1987,3,37696
48073,1988,3,37649
48077,1988,1,9258
48083,1988,1,8713
48085,1987,7,225265
48085,1988,8,236692
48085,1989,13,247891
48085,1990,19,258357
48085,1991,15,272541
48085,1992,11,285427
48085,1993,12,303340
48085,1994,18,323426
48085,1995,17,344581
48085,1996,25,369702
48085,1997,31,398753
48085,1998,31,427666
48089,1987,1,17876
48089,1988,1,17330
48091,1987,4,46046
48091,1988,1,46989
48091,1992,11,51302
48093,1987,1,11776
48097,1988,2,28635
48099,1987,1,59246
48099,1988,2,60686
48105,1988,2,4031
48107,1987,1,6950
48111,1987,1,5360
48113,1987,161,1764271
48113,1988,194,1760833
48113,1989,261,1776575
48113,1990,158,1794317
48113,1991,225,1843242
48113,1992,216,1872545
48113,1993,247,1902345
48113,1994,237,1929919
48113,1995,240,1962058
48113,1996,260,2001504
48113,1997,273,2044661
48113,1998,272,2087595
48115,1988,1,13964
48121,1987,13,237764
48121,1988,12,247657
48121,1989,13,256564
48121,1991,13,279088
48121,1992,14,289446
48121,1993,14,301542
48121,1994,15,316597
48121,1995,17,331160
48121,1996,16,346739
48121,1997,21,363904
48121,1998,29,384888
48123,1987,3,17276
48123,1988,1,17010
48131,1988,2,12720
48133,1987,2,17769
48133,1988,1,17239
48135,1987,9,121186
48135,1988,10,118196
48135,1989,12,115756
48135,1990,20,114782
48135,1991,10,115634
48135,1992,14,116483
48135,1993,13,116337
48135,1994,22,116436
48135,1995,18,116038
48135,1996,18,116440
48135,1997,21,116721
48135,1998,11,118350
48139,1987,8,76802
48139,1988,5,78799
48139,1997,12,96641
48141,1987,56,545281
48141,1988,68,554655
48141,1989,95,566836
48141,1990,90,577084
48141,1991,102,591416
48141,1992,88,602530
48141,1993,91,616934
48141,1994,103,627879
48141,1995,116,634833
48141,1996,92,635795
48141,1997,114,642730
48141,1998,101,648211
48143,1987,3,24698
48143,1988,1,25278
48145,1988,2,15896
48147,1987,2,22330
48147,1988,3,22521
48149,1988,1,18721
48151,1988,1,4709
48155,1987,1,1683
48157,1987,4,193729
48157,1988,7,198764
48157,1990,10,221118
48157,1991,16,235753
48157,1992,13,247867
48157,1993,15,259246
48157,1994,11,269218
48157,1995,11,279755
48157,1996,19,292716
48157,1997,22,305090
48157,1998,21,320032
48163,1987,1,13035
48163,1988,1,12799
48165,1988,1,13419
48167,1987,25,203179
48167,1988,23,203412
48167,1989,19,205364
48167,1990,33,208912
48167,1991,29,213851
48167,1992,15,218051
48167,1993,21,222540
48167,1994,23,224574
48167,1995,21,226800
48167,1996,14,229280
48167,1997,33,231418
48167,1998,24,234088
48171,1987,2,14887
48177,1987,1,16867
48177,1988,1,16403
48179,1987,2,23792
48179,1988,1,22893
48181,1987,2,89003
48181,1988,11,88398
48181,1989,10,88473
48181,1990,11,88095
48181,1993,12,90094
48181,1994,14,91323
48181,1995,13,92725
48181,1996,10,95368
48181,1997,13,97305
48181,1998,13,99037
48183,1987,8,100703
48183,1988,11,99319
48183,1990,12,98729
48183,1992,14,101072
48183,1993,11,101470
48183,1994,14,102208
48183,1996,12,104002
48183,1997,14,104598
48183,1998,13,104910
48185,1987,1,17843
48187,1987,2,58443
48187,1988,1,59838
48187,1990,13,61750
48189,1987,2,34217
48189,1988,1,33656
48193,1987,1,7081
48193,1988,1,6752
48197,1987,1,5250
48199,1987,4,39444
48199,1988,2,39165
48201,1987,208,2679810
48201,1988,218,2664993
48201,1989,242,2697358
48201,1990,249,2748298
48201,1991,267,2835437
48201,1992,259,2902284
48201,1993,239,2950597
48201,1994,230,2993832
48201,1995,245,3031857
48201,1996,307,3080532
48201,1997,342,3133221
48201,1998,314,3195767
48203,1987,7,53925
48203,1988,5,53910
48209,1987,6,61341
48209,1988,4,62567
48211,1988,1,3802
48213,1987,4,52477
48213,1988,4,53494
48213,1994,12,57965
48213,1995,10,59881
48213,1996,10,61381
48213,1997,11,63370
48213,1998,12,64986
48215,1987,17,346191
48215,1988,11,353333
48215,1989,19,365042
48215,1990,11,371441
48215,1991,14,390056
48215,1992,27,409894
48215,1993,37,432711
48215,1994,20,452988
48215,1995,37,470554
48215,1996,34,485156
48215,1997,30,500108
48215,1998,26,517472
48217,1987,1,24440
48219,1987,1,23235
48221,1987,3,25197
48221,1988,1,26874
48223,1987,1,26636
48223,1988,2,27111
48225,1988,4,19809
48227,1987,4,32069
48227,1988,5,31615
48229,1987,1,2595
48231,1987,2,60741
48231,1988,8,61117
48231,1993,19,62591
48233,1987,1,25064
48241,1987,1,29753
48241,1988,4,29469
48243,1987,2,1710
48245,1987,19,229779
48245,1988,22,226677
48245,1989,24,225278
48245,1990,16,225235
48245,1991,22,228199
48245,1992,19,230603
48245,1993,29,233327
48245,1994,26,233328
48245,1995,27,235510
48245,1996,21,234016
48245,1997,20,234058
48245,1998,40,234718
48247,1987,1,4886
48247,1988,1,4883
48249,1987,2,37635
48249,1988,3,36831
48251,1987,7,91410
48251,1988,6,92158
48251,1995,11,103063
48251,1996,14,105756
48251,1997,13,109295
48253,1988,2,15686
48255,1988,2,11699
48257,1987,4,47887
48257,1988,2,49155
48257,1998,10,62889
48259,1987,2,12512
48265,1987,3,31952
48265,1988,2,32320
48265,1997,12,36882
48273,1987,2,30780
48273,1988,1,30217
48277,1987,3,40203
48277,1988,3,40165
48279,1987,1,14745
48279,1988,2,14485
48285,1987,1,16959
48285,1988,1,17109
48287,1988,1,12528
48289,1988,2,11660
48291,1987,2,50544
48291,1988,3,49823
48291,1998,10,63638
48293,1987,2,19940
48297,1987,1,8883
48297,1988,1,8972
48303,1987,7,212961
48303,1988,11,213597
48303,1989,21,214365
48303,1990,16,213705
48303,1991,11,216024
48303,1992,16,217270
48303,1993,11,220937
48303,1994,16,225062
48303,1995,20,227489
48303,1996,24,228641
48303,1997,33,228692
48303,1998,31,227788
48305,1987,2,6562
48305,1988,1,6498
48307,1987,1,7848
48307,1988,2,8121
48309,1987,15,176148
48309,1988,15,176007
48309,1989,12,176708
48309,1990,15,177879
48309,1991,16,180140
48309,1992,11,181540
48309,1994,19,188476
48309,1995,21,190292
48309,1996,11,193260
48309,1997,10,195074
48309,1998,26,196846
48313,1987,1,10558
48315,1988,1,9510
48317,1987,1,4904
48321,1987,2,38460
48321,1988,1,37351
48323,1987,1,34119
48325,1987,2,24685
48325,1988,3,25235
48329,1987,3,103804
48329,1988,5,102949
48329,1989,12,102826
48329,1990,12,103112
48329,1992,12,106200
48329,1995,15,108672
48329,1996,11,109302
48329,1997,14,111474
48329,1998,18,112773
48331,1987,1,21693
48331,1988,2,21203
48333,1987,1,3971
48335,1987,1,7958
48335,1988,1,7777
48337,1987,1,16225
48339,1987,7,164361
48339,1988,15,165486
48339,1989,13,170020
48339,1990,17,176436
48339,1991,12,186318
48339,1992,10,195659
48339,1993,18,204750
48339,1994,16,213736
48339,1995,14,223736
48339,1996,18,234622
48339,1997,20,246510
48339,1998,28,259450
48341,1988,1,17570
48343,1987,1,12878
48347,1987,2,50281
48347,1988,3,50396
48349,1987,5,36828
48349,1988,1,36607
48351,1987,1,12794
48351,1988,1,12836
48353,1987,1,16061
48355,1987,31,280598
48355,1988,29,278895
48355,1989,39,278784
48355,1990,46,280081
48355,1991,43,284031
48355,1992,40,286966
48355,1993,48,291332
48355,1994,45,295645
48355,1995,54,297126
48355,1996,55,298795
48355,1997,59,300514
48355,1998,63,300167
48357,1988,1,9151
48361,1987,3,78640
48361,1988,4,77644
48361,1996,10,80077
48361,1997,11,80342
48361,1998,13,80297
48363,1987,1,23423
48363,1988,1,23478
48365,1987,2,20239
48367,1987,4,56540
48367,1988,4,59039
48367,1996,13,72965
48367,1998,11,79279
48369,1988,1,9428
48371,1987,2,15325
48373,1987,2,27670
48373,1988,2,27415
48375,1987,10,96096
48375,1988,3,94847
48375,1990,19,92245
48375,1991,23,93428
48375,1992,23,94793
48375,1993,23,96466
48375,1994,14,99113
48375,1995,15,103526
48375,1996,22,104761
48375,1997,17,105053
48375,1998,20,105448
48377,1987,1,5750
48379,1988,1,6000
48381,1987,7,84587
48381,1988,5,86388
48381,1991,10,86996
48381,1994,10,90971
48381,1997,10,95225
48385,1988,1,2084
48389,1987,2,15889
48389,1988,2,15805
48391,1987,1,8153
48391,1988,1,7884
48395,1988,1,14190
48397,1987,2,23300
48397,1988,1,23274
48401,1987,1,40459
48401,1988,1,40398
48403,1987,1,8620
48403,1988,3,8678
48407,1987,1,14381
48409,1987,5,58290
48409,1988,3,57012
48409,1993,10,59758
48409,1997,12,63251
48409,1998,10,64053
48415,1987,1,18445
48415,1988,1,17646
48417,1988,1,3192
48419,1987,1,20539
48423,1987,8,144083
48423,1988,9,143564
48423,1990,11,142531
48423,1992,18,145863
48423,1993,14,148996
48423,1994,13,151017
48423,1995,11,153322
48423,1996,17,155695
48423,1997,15,157746
48423,1998,12,159942
48425,1987,1,4980
48427,1987,1,36331
48427,1988,3,37519
48429,1987,1,9574
48429,1988,1,8940
48431,1988,1,1439
48435,1988,2,4285
48437,1987,1,8124
48439,1987,50,1082442
48439,1988,77,1098441
48439,1989,106,1113926
48439,1990,113,1132802
48439,1991,126,1164652
48439,1992,133,1182731
48439,1993,126,1199761
48439,1994,136,1225090
48439,1995,149,1247834
48439,1996,153,1275093
48439,1997,157,1305387
48439,1998,135,1336996
48441,1987,6,117328
48441,1988,6,114537
48441,1992,14,115236
48441,1993,10,115540
48441,1994,17,115880
48441,1997,10,117485
48441,1998,19,118253
48445,1987,1,13075
48449,1988,1,22188
48451,1987,1,92368
48451,1988,11,93370
48451,1991,10,92352
48451,1994,13,95328
48451,1995,14,95646
48451,1996,16,96475
48451,1997,11,97064
48451,1998,13,97494
48453,1987,40,538034
48453,1988,32,542404
48453,1989,55,550129
48453,1990,51,560226
48453,1991,62,583944
48453,1992,56,605963
48453,1993,52,629325
48453,1994,95,651135
48453,1995,90,675166
48453,1996,72,695216
48453,1997,98,713737
48453,1998,92,738044
48455,1987,1,10523
48455,1988,2,10507
48457,1987,1,15874
48459,1987,2,29353
48459,1988,2,29392
48463,1987,1,22221
48463,1988,2,22409
48465,1987,1,38584
48465,1988,1,38398
48467,1987,2,34651
48469,1987,4,72141
48469,1988,6,71249
48469,1995,11,76694
48469,1997,12,77901
48469,1998,14,79080
48471,1987,1,49563
48471,1988,2,49904
48473,1987,3,22228
48475,1988,2,13426
48477,1988,1,24286
48479,1987,8,120989
48479,1988,7,123070
48479,1989,12,126620
48479,1990,15,129866
48479,1991,10,136512
48479,1992,12,143363
48479,1993,13,150814
48479,1994,17,157321
48479,1995,12,163433
48479,1997,10,172577
48479,1998,16,178354
48481,1987,1,37732
48481,1988,2,37700
48485,1987,11,117975
48485,1988,15,116647
48485,1989,13,116163
48485,1990,14,115518
48485,1991,15,114467
48485,1992,17,114249
48485,1995,20,122044
48485,1996,17,125136
48485,1997,15,125100
48485,1998,15,124585
48487,1987,1,14819
48487,1988,1,14418
48489,1987,2,17570
48489,1988,2,17459
48491,1987,9,122125
48491,1988,8,124996
48491,1994,10,165481
48491,1995,14,175411
48491,1996,10,188924
48491,1997,14,200340
48491,1998,17,212712
48493,1987,1,19493
48493,1988,1,20098
48495,1987,2,8815
48495,1988,1,8566
48497,1988,1,32466
48499,1987,1,26226
48499,1988,4,26468
49001,1987,1,4527
49001,1988,1,4399
49003,1987,1,35052
49005,1988,1,65991
49007,1987,1,20790
49007,1988,1,19944
49011,1987,8,175889
49011,1988,11,177953
49011,1991,10,189216
49011,1994,14,204753
49011,1995,13,208886
49011,1996,17,213538
49011,1997,18,218368
49011,1998,24,224091
49013,1987,2,13718
49017,1988,1,3765
49021,1987,2,19327
49021,1988,4,19428
49023,1988,2,5360
49025,1988,1,4917
49027,1987,1,11712
49027,1988,4,11111
49035,1987,54,685617
49035,1988,66,690951
49035,1989,100,694755
49035,1990,81,701047
49035,1991,79,724483
49035,1992,93,746992
49035,1993,115,769509
49035,1994,120,789300
49035,1995,140,805263
49035,1996,145,821870
49035,1997,163,838984
49035,1998,179,849205
49037,1987,2,11579
49039,1987,2,15244
49041,1987,1,14589
49041,1988,3,14481
49043,1987,1,13157
49045,1987,1,26327
49045,1988,4,26193
49049,1987,5,243527
49049,1988,12,247916
49049,1989,11,253611
49049,1990,12,256101
49049,1991,14,265093
49049,1993,18,287058
49049,1994,14,299408
49049,1995,21,309065
49049,1996,22,320827
49049,1997,27,330324
49049,1998,20,343120
49051,1988,3,9456
49053,1987,2,40169
49053,1988,3,41899
49055,1988,1,1986
49057,1987,8,151056
49057,1988,17,150618
49057,1989,17,151045
49057,1990,19,151293
49057,1991,14,154795
49057,1992,19,158872
49057,1993,17,163193
49057,1994,24,167788
49057,1995,38,172132
49057,1996,20,175983
49057,1997,24,179242
49057,1998,32,181879
50001,1987,2,30037
50001,1988,3,30592
50003,1987,2,32740
50003,1988,5,33136
50005,1987,4,24973
50005,1988,3,25502
50007,1987,16,121196
50007,1988,17,123994
50007,1989,15,126440
