FIPS,Year,InfectDeaths,Population
32003,1998,330,1199947
32005,1988,4,24203
32007,1988,4,26345
32011,1988,1,1376
32013,1988,2,11367
32019,1988,12,17477
32021,1988,4,6169
32023,1988,3,14942
32023,1998,10,28641
32027,1988,1,4016
32029,1988,2,2185
32031,1988,52,234238
32031,1989,58,239904
32031,1990,78,245860
32031,1991,59,254153
32031,1992,62,260497
32031,1993,64,267504
32031,1994,78,276669
32031,1995,89,285018
32031,1996,61,294046
32031,1997,67,302528
32031,1998,51,310276
32033,1988,2,7802
32510,1988,10,36527
32510,1991,11,39503
32510,1993,12,41868
32510,1994,13,43238
32510,1995,16,44810
32510,1996,17,46136
32510,1997,17,47154
32510,1998,16,47407
33001,1988,9,45916
33001,1992,14,46669
33001,1995,10,48539
33003,1988,5,31848
33005,1988,7,65582
33005,1990,10,66113
33005,1991,10,66531
33005,1992,10,66648
33005,1994,11,66738
33005,1995,12,67109
33005,1996,13,67681
33007,1988,3,32290
33009,1988,7,70054
33011,1988,28,315812
33011,1989,29,322457
33011,1990,30,321533
33011,1991,33,322000
33011,1992,46,325455
33011,1993,45,328793
33011,1994,47,332476
33011,1995,44,336427
33011,1996,30,340877
33011,1997,35,346009
33011,1998,39,351839
33013,1988,16,109327
33013,1989,17,112617
33013,1990,15,113135
33013,1991,13,114125
33013,1992,19,113889
33013,1993,20,114605
33013,1994,12,116522
33013,1995,18,118546
33013,1996,16,120472
33013,1997,15,122018
33013,1998,14,123840
33015,1988,36,227685
33015,1989,22,233199
33015,1990,29,236420
33015,1991,32,233059
33015,1992,22,235054
33015,1993,28,238541
33015,1994,26,242183
33015,1995,26,246113
33015,1996,33,250226
33015,1997,12,253815
33015,1998,26,257499
33017,1988,10,97922
33017,1989,11,99429
33017,1990,11,99606
33017,1991,12,98973
33017,1992,11,99026
33017,1995,19,101010
33017,1996,10,102924
33017,1998,10,105052
33019,1988,6,36069
34001,1988,65,204715
34001,1989,80,208633
34001,1990,65,211050
34001,1991,85,215010
34001,1992,107,217642
34001,1993,115,219939
34001,1994,110,222126
34001,1995,138,224374
34001,1996,104,227058
34001,1997,97,229501
34001,1998,90,232336
34003,1988,194,782976
34003,1989,199,777327
34003,1990,205,774294
34003,1991,191,776680
34003,1992,207,782815
34003,1993,215,787062
34003,1994,211,791261
34003,1995,213,796304
34003,1996,146,801649
34003,1997,104,806945
34003,1998,100,812005
34005,1988,64,376161
34005,1989,73,377810
34005,1990,81,379560
34005,1991,96,383032
34005,1992,85,383170
34005,1993,108,384408
34005,1994,91,387639
34005,1995,94,391591
34005,1996,85,393984
34005,1997,83,395038
34005,1998,70,395081
34007,1988,122,477872
34007,1989,107,479402
34007,1990,129,479474
34007,1991,153,480943
34007,1992,146,481538
34007,1993,170,481577
34007,1994,192,481151
34007,1995,193,481620
34007,1996,140,479956
34007,1997,122,479920
34007,1998,101,480009
34009,1988,16,85498
34009,1989,26,87098
34009,1990,20,87086
34009,1991,23,88816
34009,1992,34,89629
34009,1993,27,89841
34009,1994,37,90766
34009,1995,40,91294
34009,1996,42,91469
34009,1997,32,91842
34009,1998,29,92081
34011,1988,30,129640
34011,1989,41,130770
34011,1990,30,130530
34011,1991,35,132665
34011,1992,51,133781
34011,1993,50,135055
34011,1994,61,136004
34011,1995,64,136133
34011,1996,64,136610
34011,1997,29,136811
34011,1998,45,136935
34013,1988,662,761769
34013,1989,770,751394
34013,1990,779,738697
34013,1991,857,738891
34013,1992,769,741174
34013,1993,881,743792
34013,1994,927,742823
34013,1995,909,741134
34013,1996,815,740185
34013,1997,537,739921
34013,1998,451,742004
34015,1988,49,211950
34015,1989,48,217832
34015,1990,41,221015
34015,1991,53,224780
34015,1992,56,226349
34015,1993,48,228262
34015,1994,51,231025
34015,1995,57,232232
34015,1996,45,233449
34015,1997,35,235342
34015,1998,33,237215
34017,1988,399,530732
34017,1989,373,527460
34017,1990,417,525797
34017,1991,448,530880
34017,1992,432,535582
34017,1993,490,539276
34017,1994,485,543373
34017,1995,490,549103
34017,1996,407,554950
34017,1997,271,562210
34017,1998,221,567499
34019,1988,19,100052
34019,1989,15,102230
34019,1990,12,103511
34019,1991,18,104156
34019,1992,25,106155
34019,1993,24,107656
34019,1994,23,108645
34019,1995,26,109081
34019,1996,19,111112
34019,1997,19,112375
34019,1998,15,113728
34021,1988,104,310785
34021,1989,92,310498
34021,1990,106,309378
34021,1991,125,311564
34021,1992,123,312874
34021,1993,140,314915
34021,1994,124,316367
34021,1995,138,318087
34021,1996,119,319394
34021,1997,106,320698
34021,1998,82,323627
34023,1988,190,637711
34023,1989,189,643868
34023,1990,187,644376
34023,1991,207,649749
34023,1992,229,655638
34023,1993,246,660672
34023,1994,230,666718
34023,1995,250,673065
34023,1996,210,678636
34023,1997,136,685275
34023,1998,167,692326
34025,1988,136,524748
34025,1989,157,523323
34025,1990,167,523731
34025,1991,191,527775
34025,1992,203,533956
34025,1993,219,539176
34025,1994,211,544729
34025,1995,235,550795
34025,1996,190,555971
34025,1997,149,562113
34025,1998,129,567849
34027,1988,79,405452
34027,1989,104,404266
34027,1990,72,403197
34027,1991,71,404276
34027,1992,72,407556
34027,1993,94,412497
34027,1994,95,418468
34027,1995,98,423343
34027,1996,65,428234
34027,1997,48,433708
34027,1998,57,438584
34029,1988,113,381486
34029,1989,117,386526
34029,1990,119,389004
34029,1991,118,393486
34029,1992,140,397379
34029,1993,125,404423
34029,1994,139,411201
34029,1995,154,419343
34029,1996,139,426757
34029,1997,94,433044
34029,1998,104,440352
34031,1988,218,437295
34031,1989,240,433305
34031,1990,246,429408
34031,1991,243,445798
34031,1992,259,446805
34031,1993,285,450186
34031,1994,345,452163
34031,1995,275,453173
34031,1996,214,454960
34031,1997,185,457004
34031,1998,130,458389
34033,1988,10,61403
34033,1989,10,61465
34033,1990,26,61443
34033,1991,13,61284
34033,1992,20,61152
34033,1993,33,60993
34033,1994,22,60556
34033,1995,18,60805
34033,1996,21,60945
34033,1997,19,60730
34033,1998,18,60352
34035,1988,55,223966
34035,1989,42,227517
34035,1990,47,230471
34035,1991,40,235141
34035,1992,56,239703
34035,1993,60,245324
34035,1994,73,250249
34035,1995,55,254327
34035,1996,52,259468
34035,1997,39,266147
34035,1998,46,272531
34037,1988,14,124020
34037,1989,17,124951
34037,1990,15,125964
34037,1991,15,127142
34037,1992,20,128566
34037,1993,18,130137
34037,1994,20,131294
34037,1995,18,132756
34037,1996,22,133770
34037,1997,17,134661
34037,1998,19,135591
34039,1988,185,471102
34039,1989,220,468289
34039,1990,223,464510
34039,1991,217,465110
34039,1992,250,466365
34039,1993,253,469130
34039,1994,243,472356
34039,1995,312,473953
34039,1996,222,476959
34039,1997,156,479019
34039,1998,144,482568
34041,1988,15,85198
34041,1989,12,85944
34041,1990,18,86542
34041,1992,17,88245
34041,1993,25,89001
34041,1994,21,89977
34041,1995,18,91034
34041,1996,20,92019
34041,1997,27,92569
34041,1998,14,93063
35001,1988,63,455219
35001,1989,82,460113
35001,1990,86,461292
35001,1991,98,471981
35001,1992,101,483496
35001,1993,115,493018
35001,1994,126,505048
35001,1995,116,513698
35001,1996,89,518277
35001,1997,92,520632
35001,1998,86,523306
35005,1988,8,52513
35005,1989,12,53575
35005,1992,11,54770
35005,1994,17,56602
35005,1995,13,57280
35005,1996,11,57942
35005,1998,10,58212
35007,1988,4,12653
35009,1988,7,40900
35009,1994,14,46695
35013,1988,17,126068
35013,1989,16,128941
35013,1990,20,131288
35013,1991,12,136802
35013,1992,21,142279
35013,1993,19,148124
35013,1994,21,152209
35013,1995,36,155330
35013,1996,17,159601
35013,1997,25,162510
35013,1998,18,165241
35015,1988,7,45731
35015,1991,12,46385
35015,1992,11,47587
35015,1996,10,48844
35015,1998,11,49035
35017,1988,3,25645
35019,1988,1,3984
35023,1988,1,5761
35025,1988,9,55747
35025,1989,10,54449
35025,1990,13,53445
35025,1995,10,53898
35025,1996,11,53913
35025,1997,16,53713
35025,1998,10,54184
35027,1988,2,11960
35028,1988,3,17649
35029,1988,1,16306
35031,1988,11,58863
35031,1989,13,58511
35031,1990,11,59242
35031,1991,17,61991
35031,1992,19,64740
35031,1993,22,64990
35031,1994,19,66444
35031,1995,15,68341
35031,1996,17,69798
35031,1998,17,71359
35033,1988,1,4028
35035,1988,8,50909
35035,1995,10,57203
35035,1997,10,58946
35037,1988,2,10383
35039,1988,3,32212
35039,1994,13,35695
35041,1988,3,15724
35043,1988,6,56930
35043,1989,11,58899
35043,1992,10,65494
35043,1993,15,68661
35043,1994,11,72173
35043,1995,14,75462
35043,1996,18,78348
35043,1998,11,82214
35045,1988,11,89494
35045,1989,11,89844
35045,1990,11,89028
35045,1991,14,90863
35045,1992,14,92249
35045,1993,14,94653
35045,1994,13,96827
35045,1995,13,97895
35045,1996,15,100419
35045,1998,23,104695
35047,1988,5,24389
35049,1988,15,90872
35049,1989,28,93124
35049,1990,20,94976
35049,1991,25,98319
35049,1992,24,101579
35049,1993,43,105218
35049,1994,35,109178
35049,1995,39,113460
35049,1996,17,115873
35049,1997,13,118694
35049,1998,11,120270
35051,1988,1,8208
35053,1988,3,14183
35055,1988,3,21658
35055,1993,10,24021
35055,1995,10,25313
35061,1988,8,63521
35061,1994,11,51076
35061,1995,14,54804
35061,1996,10,57430
35061,1997,11,59455
35061,1998,11,61104
36001,1988,63,272655
36001,1989,71,273430
36001,1990,88,273697
36001,1991,79,275900
36001,1992,94,276863
36001,1993,91,278329
36001,1994,101,279658
36001,1995,96,278845
36001,1996,95,276507
36001,1997,72,274814
36001,1998,58,273790
36003,1988,8,46836
36005,1988,1136,1155434
36005,1989,1213,1154344
36005,1990,1209,1143283
36005,1991,1387,1154586
36005,1992,1492,1162846
36005,1993,1584,1179350
36005,1994,1836,1191466
36005,1995,1872,1202768
36005,1996,1515,1213818
36005,1997,905,1225750
36005,1998,814,1241481
36007,1988,36,198866
36007,1989,33,198911
36007,1990,32,198562
36007,1991,44,198477
36007,1992,41,198808
36007,1993,38,197911
36007,1994,39,195592
36007,1995,37,192043
36007,1996,38,188549
36007,1997,31,185973
36007,1998,34,184820
36009,1988,12,78635
36009,1989,16,78573
36009,1991,12,79819
36009,1992,17,80004
36009,1993,18,80210
36009,1994,23,79733
36009,1995,11,79600
36009,1997,11,79156
36009,1998,10,78914
36011,1988,16,75921
36011,1989,20,77119
36011,1990,21,77372
36011,1991,19,77775
36011,1992,14,77648
36011,1993,14,77556
36011,1994,18,77493
36011,1995,21,77443
36011,1996,17,77239
36011,1997,15,76951
36011,1998,10,76657
36013,1988,21,131627
36013,1989,23,131783
36013,1990,21,131794
36013,1991,22,132377
36013,1992,18,132190
36013,1993,16,132559
36013,1994,34,132424
36013,1995,24,131811
36013,1996,29,131715
36013,1997,23,130658
36013,1998,17,129769
36015,1988,19,87462
36015,1989,16,88857
36015,1990,18,89189
36015,1991,21,88718
36015,1992,31,88556
36015,1993,21,88215
36015,1994,19,87573
36015,1995,29,87035
36015,1996,20,86209
36015,1997,19,85276
36015,1998,19,84843
36017,1988,12,48250
36017,1995,13,48642
36017,1996,11,48746
36017,1997,10,48414
36017,1998,11,47821
36019,1988,6,80903
36019,1989,11,81801
36019,1990,14,82299
36019,1991,13,82299
36019,1993,11,82606
36019,1994,12,82582
36019,1995,16,79010
36019,1997,12,76138
36019,1998,12,75794
36021,1988,4,58070
36021,1989,15,58092
36021,1992,16,58392
36021,1993,18,58625
36021,1994,15,58697
36021,1995,15,58932
36021,1996,13,58698
36021,1997,13,58515
36021,1998,15,58303
36023,1988,6,45565
36023,1991,10,46546
36023,1996,16,45804
36025,1988,11,43695
36025,1989,13,43857
36025,1990,17,43843
36025,1991,11,44155
36025,1994,10,44666
36025,1998,10,43832
36027,1988,52,246898
36027,1989,78,246038
36027,1990,57,246628
36027,1991,71,248750
36027,1992,75,251129
36027,1993,84,252113
36027,1994,82,251119
36027,1995,84,252647
36027,1996,82,254793
36027,1997,61,256587
36027,1998,47,259055
36029,1988,207,906828
36029,1989,247,908958
36029,1990,256,909563
36029,1991,249,911496
36029,1992,233,912853
36029,1993,225,912708
36029,1994,270,910632
36029,1995,304,905906
36029,1996,244,900843
36029,1997,205,892052
36029,1998,207,884453
36031,1988,7,34152
36031,1995,11,35595
36033,1988,6,42196
36033,1993,11,46637
36033,1994,10,47040
36033,1995,14,47223
36033,1996,11,47336
36035,1988,6,50330
36035,1989,14,50188
36035,1991,10,50741
36035,1992,10,50729
36035,1993,14,50986
36035,1994,11,51109
36035,1995,10,50971
36035,1997,13,50779
36035,1998,12,50596
36037,1988,6,56154
36037,1991,15,56896
36037,1993,14,57360
36037,1995,18,57136
36037,1996,11,57194
36037,1997,11,57061
36039,1988,12,40644
36039,1989,14,41007
36039,1990,10,41600
36039,1991,15,42059
36039,1992,16,42939
36039,1993,13,43421
36039,1994,11,43649
36039,1996,17,43773
36039,1997,14,43919
36039,1998,18,44362
36043,1988,12,61195
36043,1989,11,61116
36043,1990,13,61128
36043,1991,14,61520
36043,1992,12,61579
36043,1993,10,61822
36043,1995,11,61438
36043,1996,14,61064
36043,1997,10,60376
36043,1998,12,59374
36045,1988,16,98854
36045,1990,13,105634
36045,1991,12,107450
36045,1992,15,108816
36045,1995,12,109531
36045,1996,15,108706
36045,1997,13,107131
36045,1998,19,106620
36047,1988,1754,2213980
36047,1989,1899,2204950
36047,1990,1953,2185979
36047,1991,2072,2196282
36047,1992,2122,2210569
36047,1993,2083,2230222
36047,1994,2444,2244598
36047,1995,2393,2254326
36047,1996,1876,2265399
36047,1997,1198,2280439
36047,1998,1036,2300418
36049,1988,2,24778
36051,1988,8,58004
36051,1992,11,60298
36051,1993,10,60568
36051,1996,14,60870
36051,1998,13,60588
36053,1988,1,64424
36053,1990,11,65851
36053,1991,11,66532
36053,1992,13,67204
36053,1996,14,66418
36053,1997,10,65743
36055,1988,128,668679
36055,1989,136,674235
36055,1990,125,675837
36055,1991,195,681322
36055,1992,191,688024
36055,1993,175,691941
36055,1994,214,691270
36055,1995,209,689467
36055,1996,180,689045
36055,1997,173,688297
36055,1998,161,687111
36057,1988,8,47368
36057,1992,13,47170
36057,1993,16,46994
36057,1994,21,46878
36057,1995,15,46652
36057,1997,10,45654
36059,1988,329,1239555
36059,1989,359,1231954
36059,1990,346,1222077
36059,1991,342,1223120
36059,1992,388,1226906
36059,1993,389,1229603
36059,1994,388,1232512
36059,1995,389,1233447
36059,1996,308,1233448
36059,1997,255,1232721
36059,1998,225,1235080
36061,1988,1938,1401544
36061,1989,2331,1404309
36061,1990,2361,1402715
36061,1991,2418,1399291
36061,1992,2316,1401699
36061,1993,2471,1410241
36061,1994,2494,1421307
36061,1995,2405,1431339
36061,1996,1754,1438446
36061,1997,1068,1443973
36061,1998,823,1448017
36063,1988,38,205447
36063,1989,39,206323
36063,1990,39,207361
36063,1991,61,207647
36063,1992,53,207475
36063,1993,43,208427
36063,1994,45,208479
36063,1995,45,208691
36063,1996,43,208245
36063,1997,43,207220
36063,1998,28,205733
36065,1988,37,233761
36065,1989,66,234385
36065,1990,63,234478
36065,1991,60,235989
36065,1992,63,236265
36065,1993,77,234897
36065,1994,69,232689
36065,1995,82,226066
36065,1996,61,220156
36065,1997,55,217506
36065,1998,49,216009
36067,1988,88,439269
36067,1989,78,441829
36067,1990,100,443671
36067,1991,97,446036
36067,1992,94,446836
36067,1993,121,447268
36067,1994,115,444605
36067,1995,114,441567
36067,1996,91,437524
36067,1997,80,432708
36067,1998,100,429798
36069,1988,12,87917
36069,1989,16,89107
36069,1990,23,89761
36069,1991,17,90985
36069,1992,20,91912
36069,1993,16,92493
36069,1994,23,92533
36069,1995,27,92793
36069,1996,17,93241
36069,1997,12,93386
36071,1988,70,285283
36071,1989,67,290598
36071,1990,87,293824
36071,1991,88,297527
36071,1992,76,301198
36071,1993,81,303973
36071,1994,84,305726
36071,1995,96,308033
36071,1996,77,310408
36071,1997,75,313051
36071,1998,54,315916
36073,1988,7,38770
36073,1992,11,41347
36075,1988,22,113388
36075,1989,22,115006
36075,1990,14,116407
36075,1991,19,117488
36075,1992,20,118102
36075,1993,20,118990
36075,1994,13,118433
36075,1995,13,117960
36075,1996,21,117469
36075,1997,14,116953
36075,1998,10,115869
36077,1988,13,55861
36077,1989,10,56257
36077,1990,16,56434
36077,1991,14,56514
36077,1992,10,56919
36077,1993,11,57261
36077,1994,14,57571
36077,1995,16,57307
36077,1996,15,57095
36077,1998,12,56850
36079,1988,13,79687
36079,1989,15,80150
36079,1990,16,80634
36079,1991,16,81935
36079,1992,22,83273
36079,1993,25,84425
36079,1994,17,85234
36079,1995,21,86185
36079,1996,16,87065
36079,1997,13,88335
36079,1998,14,89454
36081,1988,962,1834732
36081,1989,969,1834344
36081,1990,1064,1832315
36081,1991,984,1853759
36081,1992,996,1873885
36081,1993,1128,1901303
36081,1994,1267,1924852
36081,1995,1204,1951946
36081,1996,920,1982550
36081,1997,603,2013418
36081,1998,476,2048868
36083,1988,26,144427
36083,1989,19,144821
36083,1990,27,145661
36083,1991,37,145948
36083,1992,30,147057
36083,1993,36,146894
36083,1994,43,146104
36083,1995,41,145431
36083,1996,29,145285
36083,1997,25,143791
36083,1998,26,143121
36085,1988,140,359666
36085,1989,153,360710
36085,1990,145,362037
36085,1991,183,370086
36085,1992,192,377247
36085,1993,182,383516
36085,1994,244,386508
36085,1995,251,389354
36085,1996,177,393533
36085,1997,98,398927
36085,1998,106,406451
36087,1988,68,253520
36087,1989,70,253785
36087,1990,73,254028
36087,1991,60,255737
36087,1992,80,257524
36087,1993,92,260076
36087,1994,77,262255
36087,1995,78,263626
36087,1996,50,264597
36087,1997,39,265771
36087,1998,50,268399
36089,1988,13,105286
36089,1989,16,105811
36089,1990,14,106212
36089,1991,14,107212
36089,1992,24,108070
36089,1993,20,108774
36089,1994,27,108288
36089,1995,14,108084
36089,1996,18,107574
36089,1997,19,106453
36089,1998,17,105833
36091,1988,25,166475
36091,1989,25,170532
36091,1990,24,173900
36091,1991,24,176569
36091,1992,35,179199
36091,1993,41,180860
36091,1994,40,183313
36091,1995,31,184285
36091,1996,23,184633
36091,1997,34,185078
36091,1998,31,186567
36093,1988,21,138731
36093,1989,34,138523
36093,1990,38,138413
36093,1991,38,139317
36093,1992,37,139371
36093,1993,36,139310
36093,1994,43,138882
36093,1995,39,138297
36093,1996,36,136972
36093,1997,31,135992
36093,1998,42,135024
36095,1988,1,29565
36097,1988,4,17116
36099,1988,6,31199
36099,1992,11,31380
36099,1995,12,30489
36101,1988,11,91454
36101,1989,23,92548
36101,1990,30,92985
36101,1991,19,93537
36101,1992,19,93733
36101,1993,20,93998
36101,1994,21,93990
36101,1995,23,93188
36101,1996,17,92368
36101,1997,20,92055
36101,1998,12,91718
36103,1988,295,1264743
36103,1989,306,1266875
36103,1990,327,1264462
36103,1991,316,1266986
36103,1992,341,1274695
36103,1993,382,1283824
36103,1994,399,1290126
36103,1995,378,1295870
36103,1996,308,1301242
36103,1997,252,1308351
36103,1998,233,1319948
36105,1988,27,64267
36105,1989,20,64986
36105,1990,22,65158
36105,1991,27,66047
36105,1992,39,66926
36105,1993,29,67697
36105,1994,42,67714
36105,1995,36,67823
36105,1996,26,68194
36105,1997,22,68144
36105,1998,30,68383
36107,1988,5,49574
36107,1990,12,49993
36107,1991,10,50386
36107,1992,12,50571
36107,1995,10,49937
36107,1996,10,49549
36109,1988,6,88324
36109,1990,11,90381
36109,1991,11,91427
36109,1993,16,92127
36109,1994,11,92354
36109,1995,10,92616
36109,1996,19,91878
36109,1997,11,91760
36109,1998,14,91461
36111,1988,28,154000
36111,1989,41,155291
36111,1990,41,156052
36111,1991,39,159280
36111,1992,48,161062
36111,1993,47,162563
36111,1994,53,162072
36111,1995,58,162099
36111,1996,45,162758
36111,1997,29,163512
36111,1998,37,164274
36113,1988,5,53816
36113,1990,12,55534
36113,1994,14,57969
36113,1995,13,58216
36113,1997,10,58276
36115,1988,10,55120
36115,1990,11,56000
36115,1991,11,56605
36115,1992,15,56928
36115,1993,13,57292
36115,1994,16,57332
36115,1995,12,57543
36115,1997,14,57060
36117,1988,14,83526
36117,1989,18,84096
36117,1990,12,84682
36117,1991,16,85638
36117,1992,10,86249
36117,1993,22,87077
36117,1994,17,87495
36117,1996,21,88185
36117,1997,14,88338
36117,1998,21,88622
36119,1988,198,821932
36119,1989,246,821677
36119,1990,295,819766
36119,1991,278,822171
36119,1992,312,827715
36119,1993,266,832040
36119,1994,322,835547
36119,1995,328,839228
36119,1996,289,842635
36119,1997,186,845646
36119,1998,197,851426
36121,1988,4,39839
36121,1989,13,39997
36121,1991,10,40872
36121,1994,10,41151
36123,1988,1,20574
36123,1994,11,22249
37001,1988,14,100639
37001,1989,23,101430
37001,1990,20,101918
37001,1991,32,104144
37001,1992,17,105891
37001,1993,32,107495
37001,1994,29,109306
37001,1995,33,111068
37001,1996,30,113373
37001,1997,29,115806
37001,1998,33,117795
37003,1988,3,25892
37005,1988,1,8757
37007,1988,9,22674
37007,1993,10,22863
37009,1988,3,20725
37011,1988,3,14019
37013,1988,9,39696
37013,1990,10,39697
37013,1991,11,39997
37013,1992,12,40193
37013,1993,16,40538
37013,1994,13,40766
37013,1995,24,41015
37013,1996,14,40921
37013,1997,14,41115
37013,1998,10,41388
37015,1988,3,19381
37015,1990,12,19194
37017,1988,7,27558
37017,1989,13,27427
37017,1991,10,27351
37017,1992,10,27564
37017,1993,11,27960
37017,1994,10,28502
37017,1995,14,28786
37017,1996,18,29117
37017,1998,15,30043
37019,1988,8,47482
37019,1989,11,48044
37019,1990,13,48776
37019,1992,18,51606
37019,1993,14,53617
37019,1994,13,55423
37019,1995,20,57419
37019,1996,12,59716
37019,1997,15,62323
37021,1988,31,159896
37021,1989,32,161605
37021,1990,37,162978
37021,1991,33,166004
37021,1992,39,168949
37021,1993,48,172627
37021,1994,64,175702
37021,1995,47,178985
37021,1996,65,181907
37021,1997,45,183988
37021,1998,42,186765
37023,1988,13,71688
37023,1990,10,71892
37023,1992,18,74177
37023,1994,20,77202
37023,1995,19,78655
37023,1996,25,79715
37023,1997,17,81053
37023,1998,15,82312
37025,1988,20,91013
37025,1989,15,92299
37025,1990,17,93714
37025,1991,23,96331
37025,1992,29,98545
37025,1993,27,100113
37025,1994,24,102302
37025,1995,25,105188
37025,1996,27,108491
37025,1997,27,111903
37025,1998,26,116221
37027,1988,19,67714
37027,1991,13,67783
37027,1992,13,68175
37027,1993,11,68826
37027,1994,11,69212
37027,1995,18,69963
37027,1996,18,70580
37027,1998,13,71809
37029,1988,1,5409
37031,1988,11,48726
37031,1990,10,49925
37031,1991,11,50524
37031,1992,17,51438
37031,1993,10,52060
37031,1994,13,52449
37031,1998,11,55207
37033,1988,5,19949
37035,1988,14,111293
37035,1989,19,112188
37035,1990,20,113141
37035,1991,22,115101
37035,1992,25,116449
37035,1993,31,118184
37035,1994,27,120171
37035,1995,44,122434
37035,1996,18,124986
37035,1997,27,127138
37035,1998,31,129623
37037,1988,9,35591
37037,1993,12,39079
37037,1994,15,39879
37037,1995,14,40808
37037,1997,13,42961
37037,1998,10,43850
37039,1988,4,18785
37041,1988,1,12547
37043,1988,2,6652
37045,1988,15,79698
37045,1989,22,80092
37045,1990,19,80162
37045,1991,27,81469
37045,1992,26,82516
37045,1993,25,83414
37045,1994,29,84117
37045,1995,36,85496
37045,1996,22,86702
37045,1997,22,87491
37045,1998,29,88609
37047,1988,11,47746
37047,1989,21,47696
37047,1990,19,47131
37047,1991,25,47315
37047,1992,12,47809
37047,1993,21,48384
37047,1994,21,48903
37047,1995,22,49311
37047,1996,17,49947
37047,1997,19,50595
37047,1998,16,51076
37049,1988,11,78010
37049,1989,14,78176
37049,1990,13,78469
37049,1991,13,79810
37049,1992,22,80996
37049,1993,19,80467
37049,1994,31,80589
37049,1995,20,81889
37049,1996,18,83316
37049,1997,19,84747
37049,1998,19,85433
37051,1988,59,260151
37051,1989,58,267381
37051,1990,50,269075
37051,1991,56,272752
37051,1992,63,275488
37051,1993,65,283090
37051,1994,81,284477
37051,1995,90,287212
37051,1996,82,288177
37051,1997,70,291610
37051,1998,64,291483
37053,1988,3,12728
37055,1988,4,20149
37057,1988,17,118951
37057,1989,19,120034
37057,1990,20,120888
37057,1991,28,122597
37057,1992,24,123935
37057,1993,33,126265
37057,1994,30,127558
37057,1995,18,129559
37057,1996,33,131950
37057,1997,30,133974
37057,1998,24,136100
37059,1988,4,26031
37059,1991,10,26852
37061,1988,7,37901
37061,1991,11,38387
37061,1992,13,39291
37061,1993,18,40316
37061,1994,11,41272
37061,1995,16,42298
37061,1996,20,43224
37061,1997,15,44060
37061,1998,12,44861
37063,1988,41,167610
37063,1989,68,171315
37063,1990,58,173784
37063,1991,71,178982
37063,1992,75,182763
37063,1993,81,186737
37063,1994,111,189660
37063,1995,133,192964
37063,1996,77,196786
37063,1997,65,201579
37063,1998,72,205579
37065,1988,9,56079
37065,1989,26,54793
37065,1990,24,53865
37065,1991,13,53641
37065,1992,22,53521
37065,1993,24,53492
37065,1994,27,53608
37065,1995,22,53994
37065,1996,27,54057
37065,1997,27,53866
37065,1998,18,53398
37067,1988,76,251012
37067,1989,63,251936
37067,1990,74,252511
37067,1991,95,256208
37067,1992,65,259160
37067,1993,86,263556
37067,1994,87,268811
37067,1995,98,273145
37067,1996,96,277414
37067,1997,67,281143
37067,1998,78,284071
37069,1988,7,33473
37069,1991,10,35367
37069,1993,13,37129
37069,1994,15,38253
37069,1995,11,39553
37069,1998,14,42773
37071,1988,32,166163
37071,1989,36,166756
37071,1990,41,166806
37071,1991,33,168739
37071,1992,36,169636
37071,1993,49,170745
37071,1994,55,171771
37071,1995,74,173115
37071,1996,63,174548
37071,1997,59,175987
37071,1998,50,176902
37073,1988,3,8794
37075,1988,2,6730
37077,1988,9,36212
37077,1990,11,36424
37077,1991,12,36962
37077,1992,14,37739
37077,1993,24,38561
37077,1994,19,39057
37077,1995,14,40101
37077,1996,18,41055
37077,1997,15,42017
37077,1998,14,44083
37079,1988,2,14774
37081,1988,81,325417
37081,1989,85,328724
37081,1990,98,330686
37081,1991,95,338860
37081,1992,112,344591
37081,1993,133,351620
37081,1994,140,358840
37081,1995,148,367288
37081,1996,111,373447
37081,1997,81,379476
37081,1998,111,387417
37083,1988,26,52322
37083,1989,14,52330
37083,1990,15,52357
37083,1991,19,52766
37083,1992,15,53143
37083,1993,16,54004
37083,1994,22,54355
37083,1995,29,54572
37083,1996,28,54315
37083,1997,14,54168
37083,1998,16,54046
37085,1988,11,64061
37085,1989,11,64669
37085,1990,15,64600
37085,1991,17,65810
37085,1992,23,68110
37085,1993,19,70211
37085,1994,25,72031
37085,1995,24,74659
37085,1996,22,77954
37085,1997,16,80306
37085,1998,23,82568
37087,1988,6,43937
37087,1989,10,43695
37087,1990,11,43464
37087,1991,14,44062
37087,1992,10,44721
37087,1993,10,45443
37087,1994,10,45743
37087,1996,14,47114
37087,1997,10,47942
37089,1988,12,61708
37089,1989,12,62379
37089,1990,10,63143
37089,1991,11,65256
37089,1992,20,66584
37089,1993,18,68532
37089,1994,14,70419
37089,1995,15,71999
37089,1996,18,73434
37089,1997,16,75392
37089,1998,15,77102
37091,1988,6,21508
37091,1989,10,21280
37091,1995,10,21218
37091,1998,11,20990
37093,1988,3,21778
37093,1996,11,28498
37097,1988,17,86170
37097,1989,17,87078
37097,1990,18,87995
37097,1991,19,90760
37097,1992,21,92171
37097,1993,22,93943
37097,1994,21,96105
37097,1995,30,98808
37097,1996,35,101699
37097,1997,30,104867
37097,1998,22,109311
37099,1988,4,25136
37101,1988,18,75313
37101,1989,15,76317
37101,1990,21,77473
37101,1991,20,80409
37101,1992,22,83081
37101,1993,21,85827
37101,1994,17,88849
37101,1995,31,93340
37101,1996,33,97578
