FIPS,Year,HeartDeaths,Population
1127,1990,113,63578
1127,1991,132,63796
1127,1992,119,63997
1127,1993,137,64273
1127,1994,130,64507
1127,1995,122,65031
1127,1996,125,65604
1127,1997,124,65939
1127,1998,141,66137
1129,1979,32,16171
1129,1980,26,16175
1129,1981,35,16825
1129,1982,32,16831
1129,1983,39,16662
1129,1984,35,16370
1129,1985,29,16248
1129,1986,23,16112
1129,1987,38,16228
1129,1988,21,16121
1129,1989,32,15886
1129,1990,32,15868
1129,1991,23,16024
1129,1992,22,16073
1129,1993,35,16323
1129,1994,30,16385
1129,1995,27,16556
1129,1996,36,16718
1129,1997,27,16889
1129,1998,38,16950
1131,1979,27,13746
1131,1980,28,13970
1131,1981,20,14043
1131,1982,38,14162
1131,1983,23,14260
1131,1984,15,13897
1131,1985,16,13829
1131,1986,25,13644
1131,1987,26,13486
1131,1988,26,13088
1131,1989,24,12855
1131,1990,22,12589
1131,1991,26,12774
1131,1992,20,12660
1131,1993,29,12667
1131,1994,19,12664
1131,1995,27,12640
1131,1996,29,12606
1131,1997,21,12423
1131,1998,26,12439
1133,1979,65,21390
1133,1980,53,21123
1133,1981,45,21037
1133,1982,52,20988
1133,1983,52,20762
1133,1984,38,21034
1133,1985,52,21093
1133,1986,44,20922
1133,1987,46,20621
1133,1988,41,20502
1133,1989,36,20617
1133,1990,22,20743
1133,1991,41,20729
1133,1992,32,20952
1133,1993,22,21351
1133,1994,42,21787
1133,1995,50,22061
1133,1996,33,22436
1133,1997,34,22668
1133,1998,35,22821
2020,1989,111,223488
2020,1990,120,224251
2020,1991,98,232951
2020,1992,135,243296
2020,1993,123,247526
2020,1994,124,249431
2020,1995,124,248752
2020,1996,97,247012
2020,1997,109,248607
2020,1998,127,252739
2050,1991,10,13775
2090,1989,38,76536
2090,1990,28,76906
2090,1991,51,79695
2090,1992,52,81789
2090,1993,41,82115
2090,1994,44,82572
2090,1995,29,80938
2090,1996,38,81823
2090,1997,38,81275
2090,1998,36,82026
2110,1989,13,25846
2110,1990,14,26314
2110,1991,15,27419
2110,1992,16,27905
2110,1993,10,28277
2110,1995,13,28857
2110,1997,18,30003
2122,1989,32,39574
2122,1990,27,40248
2122,1991,30,42112
2122,1992,33,42887
2122,1993,23,43470
2122,1994,38,44830
2122,1995,25,45850
2122,1996,34,46926
2122,1997,30,47503
2122,1998,28,48032
2130,1990,10,13498
2130,1992,12,14176
2130,1995,11,14365
2130,1996,12,14575
2130,1998,15,13931
2150,1990,15,13174
2170,1989,19,37952
2170,1990,26,39112
2170,1991,27,41707
2170,1992,28,44072
2170,1993,31,45651
2170,1994,24,47204
2170,1995,31,49175
2170,1996,33,51052
2170,1997,34,52835
2170,1998,41,54620
2180,1995,12,8761
2240,1995,10,6253
2290,1997,13,8438
2900,1979,237,401589
2900,1980,267,400359
2900,1981,247,416677
2900,1982,291,447908
2900,1983,270,486090
2900,1984,271,510540
2900,1985,288,528595
2900,1986,316,538930
2900,1987,314,533273
2900,1988,295,535625
4001,1979,28,51408
4001,1980,34,51331
4001,1981,24,50434
4001,1982,33,51507
4001,1983,30,52307
4001,1984,36,52190
4001,1985,21,52643
4001,1986,30,54727
4001,1987,22,57139
4001,1988,26,58427
4001,1989,24,59492
4001,1990,35,59968
4001,1991,34,60996
4001,1992,39,61375
4001,1993,50,62848
4001,1994,39,64306
4001,1995,38,66404
4001,1996,41,67564
4001,1997,39,68601
4001,1998,51,67859
4003,1979,105,83499
4003,1980,99,82804
4003,1981,105,85031
4003,1982,120,85168
4003,1983,125,85527
4003,1984,115,87420
4003,1985,114,87537
4003,1986,106,90175
4003,1987,129,92631
4003,1988,138,92223
4003,1989,115,93341
4003,1990,123,93280
4003,1991,118,94215
4003,1992,115,96497
4003,1993,122,99158
4003,1994,128,103831
4003,1995,115,106728
4003,1996,138,106769
4003,1997,124,108407
4003,1998,121,109270
4005,1979,54,72473
4005,1980,45,74205
4005,1981,57,76808
4005,1982,56,78115
4005,1983,49,80049
4005,1984,50,82364
4005,1985,45,83243
4005,1986,58,86153
4005,1987,50,89027
4005,1988,59,91824
4005,1989,41,93619
4005,1990,47,94702
4005,1991,44,97569
4005,1992,54,100294
4005,1993,56,103247
4005,1994,67,106214
4005,1995,69,108450
4005,1996,45,110188
4005,1997,46,111843
4005,1998,61,112092
4007,1979,71,35264
4007,1980,60,35783
4007,1981,66,36527
4007,1982,73,37338
4007,1983,92,36846
4007,1984,60,35671
4007,1985,62,35288
4007,1986,69,35959
4007,1987,77,36222
4007,1988,75,36634
4007,1989,67,36932
4007,1990,71,37481
4007,1991,65,38279
4007,1992,69,39503
4007,1993,63,40763
4007,1994,66,42028
4007,1995,76,43523
4007,1996,70,44679
4007,1997,63,45707
4007,1998,56,46460
4009,1979,27,20516
4009,1980,26,22087
4009,1981,25,22318
4009,1982,32,22873
4009,1983,29,22944
4009,1984,22,23429
4009,1985,20,23422
4009,1986,29,23227
4009,1987,26,23990
4009,1988,27,24310
4009,1989,26,24853
4009,1990,23,25096
4009,1991,23,25825
4009,1992,24,26431
4009,1993,29,27402
4009,1994,25,28029
4009,1995,28,28881
4009,1996,23,29804
4009,1997,20,30485
4009,1998,23,31040
4011,1979,6,11982
4011,1980,26,11205
4011,1981,9,11281
4011,1982,14,11469
4011,1983,15,10397
4011,1984,5,9917
4011,1985,10,8774
4011,1986,7,8102
4011,1987,8,7980
4011,1988,14,7796
4011,1989,11,7524
4011,1990,11,7681
4011,1991,13,7986
4011,1995,12,8637
4011,1997,10,8791
4012,1994,28,14591
4012,1995,44,15183
4012,1996,37,16064
4012,1997,28,16708
4012,1998,35,17170
4013,1979,1814,1402104
4013,1980,2013,1452360
4013,1981,2071,1504200
4013,1982,1957,1546013
4013,1983,1958,1592924
4013,1984,2027,1660976
4013,1985,1991,1748831
4013,1986,2028,1820905
4013,1987,2072,1901229
4013,1988,2000,1953998
4013,1989,2058,2001906
4013,1990,1956,2017192
4013,1991,1903,2081996
4013,1992,1992,2149218
4013,1993,2123,2229707
4013,1994,2111,2339072
4013,1995,2068,2454348
4013,1996,2121,2553488
4013,1997,2046,2649432
4013,1998,2038,2748207
4015,1979,107,49945
4015,1980,134,53957
4015,1981,138,56238
4015,1982,138,59729
4015,1983,148,60913
4015,1984,139,63922
4015,1985,169,66929
4015,1986,145,71184
4015,1987,195,72963
4015,1988,186,77575
4015,1989,191,81787
4015,1990,196,87685
4015,1991,208,95616
4015,1992,182,101369
4015,1993,224,107899
4015,1994,207,114512
4015,1995,223,121078
4015,1996,231,126414
4015,1997,231,130115
4015,1998,266,133552
4017,1979,50,65297
4017,1980,64,66530
4017,1981,40,65613
4017,1982,57,65689
4017,1983,69,67634
4017,1984,66,67261
4017,1985,70,69210
4017,1986,59,70940
4017,1987,57,72134
4017,1988,69,72843
4017,1989,62,74686
4017,1990,71,75450
4017,1991,59,76327
4017,1992,65,77927
4017,1993,80,81120
4017,1994,75,82800
4017,1995,71,85571
4017,1996,88,87692
4017,1997,71,89824
4017,1998,57,91610
4019,1979,660,502236
4019,1980,714,510131
4019,1981,714,529244
4019,1982,756,542957
4019,1983,669,555785
4019,1984,673,564374
4019,1985,667,574396
4019,1986,678,591684
4019,1987,768,609240
4019,1988,715,623967
4019,1989,670,629865
4019,1990,676,631154
4019,1991,730,641007
4019,1992,693,657357
4019,1993,733,676671
4019,1994,758,700136
4019,1995,719,720808
4019,1996,713,733949
4019,1997,688,746909
4019,1998,687,759698
4021,1979,133,86783
4021,1980,133,88161
4021,1981,146,89946
4021,1982,143,93421
4021,1983,152,94261
4021,1984,153,96503
4021,1985,135,99120
4021,1986,149,103346
4021,1987,157,106441
4021,1988,165,109106
4021,1989,172,110370
4021,1990,163,110804
4021,1991,116,114747
4021,1992,139,119401
4021,1993,156,124603
4021,1994,146,130452
4021,1995,170,137299
4021,1996,151,143402
4021,1997,171,148872
4021,1998,184,155054
4023,1979,20,19098
4023,1980,17,19884
4023,1981,25,20087
4023,1982,12,21005
4023,1983,24,21091
4023,1984,33,22046
4023,1985,19,22744
4023,1986,18,23212
4023,1987,23,24749
4023,1988,22,26029
4023,1989,27,27843
4023,1990,15,28756
4023,1991,29,29891
4023,1992,26,31034
4023,1993,25,32131
4023,1994,30,33127
4023,1995,23,33726
4023,1996,14,33875
4023,1997,27,34645
4023,1998,24,35321
4025,1979,131,61916
4025,1980,153,63977
4025,1981,157,66321
4025,1982,199,69034
4025,1983,165,71329
4025,1984,184,73760
4025,1985,181,76432
4025,1986,161,82189
4025,1987,156,86456
4025,1988,180,91555
4025,1989,187,95060
4025,1990,168,98555
4025,1991,171,102891
4025,1992,191,107561
4025,1993,170,113544
4025,1994,175,119737
4025,1995,198,126985
4025,1996,159,132623
4025,1997,153,137389
4025,1998,197,142464
4027,1979,102,81052
4027,1980,117,87828
4027,1981,120,88827
4027,1982,130,90520
4027,1983,131,93245
4027,1984,120,95130
4027,1985,130,97178
4027,1986,135,99576
4027,1987,122,101574
4027,1988,154,105520
4027,1989,132,111867
4027,1990,125,114942
4027,1991,130,119940
4027,1992,145,126659
4027,1993,164,132646
4027,1994,116,121460
4027,1995,118,124852
4027,1996,111,129595
4027,1997,113,135361
4027,1998,89,139798
5001,1979,36,22752
5001,1980,43,22767
5001,1981,45,22724
5001,1982,46,22565
5001,1983,42,22252
5001,1984,33,21810
5001,1985,41,21395
5001,1986,28,20967
5001,1987,41,20534
5001,1988,39,20180
5001,1989,34,20108
5001,1990,42,19950
5001,1991,32,19864
5001,1992,38,19776
5001,1993,36,19632
5001,1994,19,19533
5001,1995,28,19424
5001,1996,25,19479
5001,1997,37,19270
5001,1998,32,19235
5003,1979,31,25479
5003,1980,37,25179
5003,1981,32,25418
5003,1982,43,24823
5003,1983,33,24468
5003,1984,39,24523
5003,1985,29,24534
5003,1986,39,23800
5003,1987,39,23614
5003,1988,30,23370
5003,1989,29,22990
5003,1990,22,22751
5003,1991,31,22856
5003,1992,27,22958
5003,1993,32,23030
5003,1994,40,22954
5003,1995,35,22835
5003,1996,33,22825
5003,1997,35,22772
5003,1998,43,22765
5005,1979,71,25003
5005,1980,69,25133
5005,1981,84,25235
5005,1982,82,25361
5005,1983,66,25882
5005,1984,53,26416
5005,1985,68,26376
5005,1986,57,26714
5005,1987,71,27068
5005,1988,79,27175
5005,1989,69,27071
5005,1990,60,27252
5005,1991,51,27798
5005,1992,62,28578
5005,1993,58,29643
5005,1994,52,30776
5005,1995,48,31811
5005,1996,50,32391
5005,1997,51,32672
5005,1998,73,32878
5007,1979,115,72543
5007,1980,134,73995
5007,1981,121,74786
5007,1982,138,75468
5007,1983,134,76938
5007,1984,123,78827
5007,1985,161,80445
5007,1986,150,81983
5007,1987,156,84897
5007,1988,135,86812
5007,1989,128,88419
5007,1990,119,90761
5007,1991,141,95341
5007,1992,124,99976
5007,1993,158,105785
5007,1994,174,111225
5007,1995,159,117675
5007,1996,164,123678
5007,1997,153,128680
5007,1998,179,133189
5009,1979,41,23682
5009,1980,40,24283
5009,1981,43,24400
5009,1982,39,24565
5009,1983,43,24968
5009,1984,55,25338
5009,1985,41,25464
5009,1986,38,25587
5009,1987,35,25736
5009,1988,35,25956
5009,1989,33,26059
5009,1990,39,26093
5009,1991,34,26511
5009,1992,35,27200
5009,1993,43,28044
5009,1994,35,28934
5009,1995,40,29568
5009,1996,32,30159
5009,1997,37,30451
5009,1998,53,30659
5011,1979,22,13020
5011,1980,30,12769
5011,1981,31,12495
5011,1982,31,12304
5011,1983,23,12111
5011,1984,50,11986
5011,1985,33,11796
5011,1986,27,11524
5011,1987,26,11217
5011,1988,18,11037
5011,1989,31,10938
5011,1990,25,10767
5011,1991,32,10787
5011,1992,28,10821
5011,1993,23,11002
5011,1994,21,11019
5011,1995,21,11118
5011,1996,25,11180
5011,1997,19,11218
5011,1998,17,11269
5013,1979,12,5581
5013,1980,12,5617
5013,1981,16,5605
5013,1982,16,5642
5013,1983,17,5615
5013,1984,16,5616
5013,1985,11,5620
5013,1986,6,5543
5013,1987,12,5568
5013,1988,6,5503
5013,1989,10,5421
5013,1990,13,5384
5013,1991,12,5353
5013,1992,12,5328
5013,1998,16,5302
5015,1979,28,14483
5015,1980,37,15009
5015,1981,36,15091
5015,1982,40,15140
5015,1983,32,15682
5015,1984,29,15919
5015,1985,24,16196
5015,1986,24,16499
5015,1987,31,16709
5015,1988,18,16892
5015,1989,14,16900
5015,1990,30,17210
5015,1991,22,17876
5015,1992,19,18474
5015,1993,26,19564
5015,1994,23,20832
5015,1995,17,21644
5015,1996,16,22424
5015,1997,26,22696
5015,1998,23,23025
5017,1979,33,16929
5017,1980,31,16682
5017,1981,23,16688
5017,1982,20,16807
5017,1983,24,16662
5017,1984,31,16410
5017,1985,28,15977
5017,1986,34,15674
5017,1987,27,15337
5017,1988,20,15075
5017,1989,28,14743
5017,1990,17,14471
5017,1991,20,14428
5017,1992,20,14560
5017,1993,18,14455
5017,1994,22,14288
5017,1995,16,14061
5017,1996,29,13806
5017,1997,30,13755
5017,1998,23,13519
5019,1979,37,22287
5019,1980,37,21996
5019,1981,32,21836
5019,1982,23,21527
5019,1983,32,21622
5019,1984,37,21420
5019,1985,23,21274
5019,1986,34,21045
5019,1987,31,20511
5019,1988,24,20318
5019,1989,27,19984
5019,1990,26,19761
5019,1991,29,19980
5019,1992,27,20271
5019,1993,37,20802
5019,1994,27,21363
5019,1995,31,21516
5019,1996,32,21687
5019,1997,35,22099
5019,1998,30,21749
5021,1979,47,19793
5021,1980,44,19200
5021,1981,59,18763
5021,1982,53,18582
5021,1983,46,18388
5021,1984,50,18134
5021,1985,43,17720
5021,1986,43,17327
5021,1987,60,17135
5021,1988,51,16886
5021,1989,40,16581
5021,1990,29,16412
5021,1991,42,16340
5021,1992,37,16338
5021,1993,30,16234
5021,1994,34,16213
5021,1995,31,16144
5021,1996,23,16247
5021,1997,32,16154
5021,1998,31,16019
5023,1979,40,15774
5023,1980,38,15904
5023,1981,27,15851
5023,1982,26,16150
5023,1983,31,16532
5023,1984,30,16998
5023,1985,38,17102
5023,1986,35,17143
5023,1987,35,17345
5023,1988,35,17389
5023,1989,34,17526
5023,1990,32,17787
5023,1991,32,18246
5023,1992,27,18575
5023,1993,22,19285
5023,1994,23,19670
5023,1995,18,20113
5023,1996,27,20616
5023,1997,27,20926
5023,1998,30,21247
5025,1979,16,7226
5025,1980,15,7355
5025,1981,15,7411
5025,1982,21,7362
5025,1983,14,7432
5025,1984,7,7357
5025,1985,7,7346
5025,1986,12,7399
5025,1987,10,7355
5025,1988,11,7371
5025,1989,15,7321
5025,1991,14,7285
5025,1992,12,7313
5025,1994,11,7534
5025,1995,12,7634
5025,1997,20,7846
5025,1998,16,7934
5027,1979,47,24639
5027,1980,61,24903
5027,1981,43,24986
5027,1982,51,25094
5027,1983,45,25075
5027,1984,39,24963
5027,1985,55,24681
5027,1986,49,24316
5027,1987,46,24166
5027,1988,49,24015
5027,1989,47,23852
5027,1990,38,23558
5027,1991,37,23743
5027,1992,35,23766
5027,1993,44,23703
5027,1994,50,23729
5027,1995,37,23861
5027,1996,39,23794
5027,1997,38,23885
5027,1998,25,23880
5029,1979,32,18233
5029,1980,45,18377
5029,1981,38,18191
5029,1982,43,18040
5029,1983,37,18184
5029,1984,39,18380
5029,1985,43,18161
5029,1986,28,18049
5029,1987,38,18011
5029,1988,30,17925
5029,1989,31,17765
5029,1990,22,17785
5029,1991,27,17832
5029,1992,28,17882
5029,1993,33,17901
5029,1994,34,18091
5029,1995,34,18387
5029,1996,16,18426
5029,1997,35,18672
5029,1998,21,18588
5031,1979,103,60876
5031,1980,107,60692
5031,1981,91,60723
5031,1982,100,60222
5031,1983,107,60141
5031,1984,104,60661
5031,1985,97,60996
5031,1986,84,61145
5031,1987,107,62309
5031,1988,98,63375
5031,1989,76,64347
5031,1990,90,65247
5031,1991,92,65995
5031,1992,88,67414
5031,1993,85,69178
5031,1994,96,70141
5031,1995,87,71651
5031,1996,84,73166
5031,1997,85,74487
5031,1998,95,75710
5033,1979,49,34762
5033,1980,61,35154
5033,1981,66,35243
5033,1982,55,35280
5033,1983,72,35790
5033,1984,76,36483
5033,1985,61,37110
5033,1986,58,37885
5033,1987,57,38455
5033,1988,58,39211
5033,1989,69,39883
5033,1990,70,40409
5033,1991,52,41491
5033,1992,60,42242
5033,1993,71,43580
5033,1994,70,44616
5033,1995,68,46184
5033,1996,68,47168
5033,1997,58,47975
5033,1998,65,48865
5035,1979,72,47312
5035,1980,81,47662
5035,1981,66,47525
5035,1982,79,47462
5035,1983,55,47416
5035,1984,57,47221
5035,1985,90,47364
5035,1986,85,47325
5035,1987,77,47431
5035,1988,84,47925
5035,1989,79,47946
5035,1990,78,47798
5035,1991,66,47516
5035,1992,68,47426
5035,1993,53,47849
5035,1994,91,47768
5035,1995,82,47564
5035,1996,68,47383
5035,1997,69,47641
5035,1998,75,47952
5037,1979,32,19865
5037,1980,33,19364
5037,1981,39,19471
5037,1982,36,19375
5037,1983,29,19150
5037,1984,38,19086
5037,1985,35,18868
5037,1986,27,18666
5037,1987,22,18490
5037,1988,24,18313
5037,1989,38,18166
5037,1990,29,18013
5037,1991,31,17991
5037,1992,32,18034
5037,1993,32,18094
5037,1994,31,17857
5037,1995,14,18043
5037,1996,21,18177
5037,1997,35,18300
5037,1998,20,18390
5039,1979,28,9889
5039,1980,20,9785
5039,1981,20,9710
5039,1982,14,9711
5039,1983,29,9690
5039,1984,27,9549
5039,1985,25,9413
5039,1986,15,9308
5039,1987,24,9226
5039,1988,16,9049
5039,1989,15,8915
5039,1990,15,8765
5039,1991,25,8805
5039,1992,17,8783
5039,1993,18,8821
5039,1994,13,8771
5039,1995,17,8805
5039,1996,12,8682
5039,1998,18,8541
5041,1979,30,18750
5041,1980,37,18691
5041,1981,37,18409
5041,1982,23,18219
5041,1983,24,17869
5041,1984,29,17616
5041,1985,27,17309
5041,1986,23,17015
5041,1987,25,16542
5041,1988,30,16149
5041,1989,33,15882
5041,1990,24,15609
5041,1991,40,15428
5041,1992,25,15227
5041,1993,17,15032
5041,1994,27,14884
5041,1995,33,14735
5041,1996,31,14673
5041,1997,20,14540
5041,1998,34,14449
5043,1979,40,17277
5043,1980,25,17021
5043,1981,27,17009
5043,1982,28,16933
5043,1983,35,16882
5043,1984,22,16788
5043,1985,31,16931
5043,1986,26,16599
5043,1987,23,16497
5043,1988,29,16394
5043,1989,16,16457
5043,1990,14,16289
5043,1991,23,16387
5043,1992,18,16336
5043,1993,26,16663
5043,1994,26,16924
5043,1995,21,17196
5043,1996,20,17343
5043,1997,22,17339
5043,1998,18,17321
5045,1979,66,43385
5045,1980,57,44339
5045,1981,37,44930
5045,1982,72,45415
5045,1983,51,46382
5045,1984,61,47810
5045,1985,76,49480
5045,1986,72,50717
5045,1987,57,52482
5045,1988,67,54010
5045,1989,49,55899
5045,1990,38,57263
5045,1991,53,59524
5045,1992,40,62015
5045,1993,46,64750
5045,1994,40,67388
5045,1995,42,70108
5045,1996,40,73180
5045,1997,35,76133
5045,1998,22,78369
5047,1979,32,13706
5047,1980,34,13745
5047,1981,32,13647
5047,1982,28,13797
5047,1983,22,13960
5047,1984,24,14041
5047,1985,18,13958
5047,1986,27,13925
5047,1987,18,13984
5047,1988,24,13885
5047,1989,24,13838
5047,1990,22,13773
5047,1991,29,13934
5047,1992,26,14257
5047,1993,30,14548
5047,1994,27,14826
5047,1995,25,15308
5047,1996,22,15833
5047,1997,23,16004
5047,1998,29,16405
5049,1979,29,9130
5049,1980,22,9245
5049,1981,18,9199
5049,1982,20,9100
5049,1983,25,9274
5049,1984,16,9294
5049,1985,16,9231
5049,1986,23,9186
5049,1987,21,9160
5049,1988,18,9139
5049,1989,11,9045
5049,1990,21,9148
5049,1991,13,9118
5049,1992,22,9198
5049,1993,13,9442
5049,1994,20,9655
5049,1995,20,9909
5049,1996,13,10059
5049,1997,25,10234
5049,1998,23,10386
5051,1979,145,64841
5051,1980,177,65212
5051,1981,172,64995
5051,1982,158,64926
5051,1983,180,65746
5051,1984,204,66244
5051,1985,190,66191
5051,1986,178,66320
5051,1987,148,66927
5051,1988,116,66485
5051,1989,103,66674
5051,1990,119,66766
5051,1991,146,67853
5051,1992,114,69310
5051,1993,111,71039
5051,1994,122,72900
5051,1995,147,74060
5051,1996,121,75425
5051,1997,123,76672
5051,1998,123,77666
5053,1979,22,12269
5053,1980,33,12374
5053,1981,29,12305
5053,1982,21,12164
5053,1983,21,12276
5053,1984,34,12350
5053,1985,14,12426
5053,1986,23,12659
5053,1987,20,12778
5053,1988,18,13014
5053,1989,22,13090
5053,1990,11,13140
5053,1991,11,13288
5053,1992,14,13652
5053,1993,25,13851
5053,1994,14,14213
5053,1995,15,14418
5053,1996,13,14731
5053,1997,15,15019
5053,1998,37,15269
5055,1979,59,29570
5055,1980,51,29089
5055,1981,65,28877
5055,1982,52,29025
5055,1983,61,28969
5055,1984,47,29098
5055,1985,58,29279
5055,1986,56,29338
5055,1987,50,29320
5055,1988,38,29269
5055,1989,37,29448
5055,1990,58,29616
5055,1991,47,30093
5055,1992,42,30606
5055,1993,55,31059
5055,1994,58,31832
5055,1995,49,32522
5055,1996,51,33012
5055,1997,61,33515
5055,1998,71,34096
5057,1979,49,21665
5057,1980,49,22061
5057,1981,46,21733
5057,1982,44,21618
5057,1983,50,21450
5057,1984,45,21391
5057,1985,30,21013
5057,1986,42,20572
5057,1987,43,20347
5057,1988,45,20068
5057,1989,36,19899
5057,1990,34,19845
5057,1991,34,20110
5057,1992,44,20510
5057,1993,46,20849
5057,1994,30,20850
5057,1995,38,21099
5057,1996,35,21202
5057,1997,30,21404
5057,1998,28,21614
5059,1979,31,25229
5059,1980,50,25353
5059,1981,43,25111
5059,1982,43,24814
5059,1983,48,24998
5059,1984,42,25039
5059,1985,34,25091
5059,1986,47,25091
5059,1987,46,25093
5059,1988,43,24578
5059,1989,33,24392
5059,1990,39,24257
5059,1991,39,24427
5059,1992,39,24739
5059,1993,33,25475
5059,1994,47,25937
5059,1995,59,26387
5059,1996,33,27002
5059,1997,34,27316
5059,1998,32,27647
5061,1979,26,12440
5061,1980,31,12508
5061,1981,21,12454
5061,1982,15,12421
5061,1983,22,12544
5061,1984,16,12662
5061,1985,30,12604
5061,1986,20,12586
5061,1987,21,12547
5061,1988,17,12474
5061,1989,25,12432
5061,1990,15,12441
5061,1991,23,12656
5061,1992,28,12731
5061,1993,20,12833
5061,1994,17,12841
5061,1995,20,12956
5061,1996,21,13235
5061,1997,20,13138
5061,1998,20,13137
5063,1979,69,27291
5063,1980,65,28449
5063,1981,69,29021
5063,1982,54,29520
5063,1983,60,29736
5063,1984,61,29674
5063,1985,55,29380
5063,1986,53,29383
5063,1987,44,29380
5063,1988,42,29122
5063,1989,44,29344
5063,1990,39,29104
5063,1991,44,29375
5063,1992,37,29631
5063,1993,46,30085
5063,1994,38,30516
5063,1995,45,30905
5063,1996,41,31089
5063,1997,32,31060
5063,1998,45,31413
5065,1979,23,9586
5065,1980,33,9867
5065,1981,29,9832
5065,1982,28,9751
5065,1983,30,9872
5065,1984,20,9820
5065,1985,26,9794
5065,1986,23,9788
5065,1987,22,9784
5065,1988,16,9821
5065,1989,19,9962
5065,1990,21,10015
5065,1991,17,10195
5065,1992,25,10479
