FIPS,Year,SuicDeaths,Population
51001,1979,3,29423
51001,1980,2,29195
51001,1981,2,29171
51001,1982,5,29103
51001,1983,4,29022
51001,1984,5,28816
51001,1985,5,28821
51001,1986,3,28941
51001,1987,4,29199
51001,1988,2,29300
51003,1979,8,48951
51003,1980,6,54239
51003,1981,12,55655
51003,1982,9,56053
51003,1983,7,56637
51003,1984,3,57356
51003,1985,7,59222
51003,1986,11,59330
51003,1987,6,60787
51003,1988,13,62585
51003,1992,10,66480
51003,1995,11,71080
51003,1996,11,71846
51005,1979,2,14072
51005,1980,1,13825
51005,1981,1,13758
51005,1982,1,13456
51005,1983,2,13367
51005,1984,2,13258
51005,1985,2,13236
51005,1986,4,13148
51005,1987,3,12862
51007,1979,1,8022
51007,1985,4,7837
51007,1986,1,7949
51007,1987,3,7908
51007,1988,1,8041
51009,1979,5,27857
51009,1980,3,28030
51009,1981,3,27962
51009,1982,4,27949
51009,1983,2,27729
51009,1984,2,27681
51009,1985,3,27474
51009,1986,2,27370
51009,1987,2,27259
51009,1988,1,27230
51011,1982,2,11428
51011,1983,1,11462
51011,1984,1,11425
51011,1985,1,11452
51011,1986,2,11425
51011,1987,4,11543
51013,1979,19,148571
51013,1980,24,146958
51013,1981,13,150167
51013,1982,18,151935
51013,1983,20,154263
51013,1984,22,156689
51013,1985,16,158770
51013,1986,20,160638
51013,1987,27,161107
51013,1988,18,162700
51013,1989,13,162950
51013,1990,13,163070
51013,1991,16,164555
51013,1992,11,167075
51013,1993,15,169577
51013,1994,24,172167
51013,1995,19,173148
51013,1996,29,174339
51013,1997,11,176084
51013,1998,14,178007
51015,1979,5,50838
51015,1980,5,51691
51015,1981,7,46785
51015,1982,5,46825
51015,1983,7,47035
51015,1984,7,47486
51015,1985,4,47533
51015,1986,4,47934
51015,1987,4,49230
51015,1988,9,50355
51015,1994,10,56204
51015,1995,11,57390
51015,1996,11,58445
51015,1998,13,60260
51017,1979,2,5363
51017,1982,1,5127
51017,1984,2,5091
51017,1986,1,4813
51017,1988,2,4692
51019,1979,2,32931
51019,1980,9,33540
51019,1981,8,34527
51019,1983,3,35573
51019,1984,5,36513
51019,1985,8,37485
51019,1986,4,38668
51019,1987,5,40005
51019,1988,7,41160
51019,1995,14,51984
51019,1996,10,53549
51019,1998,13,55552
51021,1979,2,6126
51021,1980,2,6071
51021,1981,2,6240
51021,1982,1,6213
51021,1983,1,6205
51021,1987,1,6084
51023,1979,3,22136
51023,1980,3,22340
51023,1981,5,22456
51023,1982,1,22419
51023,1983,5,22306
51023,1984,4,22356
51023,1985,3,22784
51023,1986,1,22936
51023,1987,4,23243
51023,1988,5,23601
51025,1979,2,15412
51025,1980,1,15000
51025,1981,2,14748
51025,1982,2,14839
51025,1983,2,15334
51025,1984,4,15180
51025,1986,1,15024
51027,1979,7,37365
51027,1980,3,37096
51027,1981,7,36782
51027,1982,9,36745
51027,1983,4,36146
51027,1984,2,35316
51027,1985,6,34507
51027,1986,6,33616
51027,1987,5,32762
51027,1988,6,31825
51029,1979,1,11182
51029,1980,2,11187
51029,1982,3,11004
51029,1983,3,11524
51029,1984,1,11794
51029,1985,1,11797
51029,1987,2,11811
51029,1988,1,11949
51031,1979,11,43926
51031,1980,6,44043
51031,1981,4,44074
51031,1982,7,44336
51031,1983,10,44385
51031,1984,4,44427
51031,1985,8,44444
51031,1986,5,44341
51031,1987,8,44672
51031,1988,4,45007
51031,1989,11,45339
51033,1979,2,17737
51033,1980,3,17297
51033,1981,3,17215
51033,1982,5,17304
51033,1983,1,17400
51033,1984,3,17557
51033,1985,3,17489
51033,1987,4,17442
51033,1988,2,17675
51035,1979,4,25746
51035,1980,5,25769
51035,1981,3,25685
51035,1982,3,25888
51035,1983,4,25928
51035,1984,2,25624
51035,1985,5,25447
51035,1986,1,25129
51035,1987,4,24902
51035,1988,4,24840
51036,1983,2,6332
51036,1984,1,6337
51036,1985,1,6289
51036,1986,1,6175
51037,1979,4,11719
51037,1980,2,11618
51037,1983,3,11305
51037,1985,2,11059
51037,1987,2,10923
51037,1988,1,10922
51041,1979,10,132090
51041,1980,24,139261
51041,1981,18,145806
51041,1982,16,149571
51041,1983,18,151755
51041,1984,14,157155
51041,1985,21,163544
51041,1986,24,172064
51041,1987,19,181695
51041,1988,22,189612
51041,1989,26,197174
51041,1990,31,205293
51041,1991,19,213987
51041,1992,19,219923
51041,1993,20,224924
51041,1994,19,229233
51041,1995,25,234241
51041,1996,16,238236
51041,1997,25,242004
51041,1998,27,245227
51043,1979,1,9512
51043,1980,2,9442
51043,1983,2,9920
51043,1987,2,10884
51043,1988,1,11160
51045,1979,1,3658
51045,1980,3,3752
51045,1981,3,3772
51045,1982,1,3787
51045,1984,1,3871
51045,1985,1,3900
51045,1986,1,3946
51045,1987,1,4039
51045,1988,1,4087
51047,1979,3,21775
51047,1980,4,21455
51047,1981,5,21898
51047,1982,2,21858
51047,1983,1,21883
51047,1984,4,22114
51047,1985,2,22574
51047,1986,5,22990
51047,1987,2,23652
51047,1988,3,24384
51049,1979,2,7182
51049,1980,1,7454
51049,1982,2,7361
51049,1983,2,7348
51049,1984,2,7383
51049,1985,2,7380
51049,1987,2,7358
51051,1979,5,19532
51051,1980,4,19124
51051,1981,7,19052
51051,1982,2,19260
51051,1983,8,19223
51051,1984,6,19012
51051,1985,4,18762
51051,1986,4,18247
51051,1987,4,17819
51051,1988,5,17463
51053,1979,3,21168
51053,1980,4,21703
51053,1982,3,21174
51053,1983,1,20773
51053,1984,3,20177
51053,1985,3,20105
51053,1986,1,20018
51053,1987,3,20003
51053,1988,1,20010
51057,1979,1,8569
51057,1980,2,8324
51057,1981,1,8374
51057,1982,1,8269
51057,1987,1,8133
51059,1979,79,572378
51059,1980,69,588148
51059,1981,63,613907
51059,1982,74,632422
51059,1983,52,650106
51059,1984,66,675619
51059,1985,81,701604
51059,1986,83,728971
51059,1987,77,757369
51059,1988,77,779715
51059,1989,71,794104
51059,1990,55,801024
51059,1991,48,817144
51059,1992,65,833221
51059,1993,71,844641
51059,1994,67,856257
51059,1995,58,866878
51059,1996,65,881269
51059,1997,55,896197
51059,1998,61,907828
51061,1979,7,33900
51061,1980,2,34629
51061,1981,3,35464
51061,1982,7,36326
51061,1983,7,36819
51061,1984,6,37748
51061,1985,2,39311
51061,1986,10,41032
51061,1987,6,43068
51061,1988,7,44823
51061,1989,12,46291
51061,1994,11,48292
51063,1979,2,10824
51063,1980,2,10857
51063,1981,1,10971
51063,1985,3,10856
51063,1986,5,10857
51063,1987,3,10931
51063,1988,1,11067
51065,1981,2,9979
51065,1982,1,9970
51065,1983,2,10006
51065,1984,1,10042
51065,1985,1,10248
51065,1986,4,10379
51065,1988,2,10969
51067,1979,9,34379
51067,1980,5,34247
51067,1981,9,34322
51067,1982,7,34557
51067,1983,9,34613
51067,1984,3,34946
51067,1985,6,35081
51067,1986,4,34983
51067,1987,10,35509
51067,1988,5,36057
51067,1989,11,36902
51067,1993,10,39621
51069,1979,8,32666
51069,1980,7,33223
51069,1981,2,34265
51069,1982,4,34661
51069,1983,5,34928
51069,1984,3,35521
51069,1985,2,36267
51069,1986,9,37361
51069,1987,6,38930
51069,1988,3,40735
51069,1997,10,53324
51071,1979,4,17322
51071,1980,5,17055
51071,1981,3,16903
51071,1982,2,16813
51071,1983,2,16593
51071,1984,1,16477
51071,1985,2,16278
51071,1986,2,15953
51071,1987,2,15796
51073,1979,2,18879
51073,1981,1,19956
51073,1982,6,20691
51073,1983,3,21663
51073,1984,9,22993
51073,1985,2,24484
51073,1986,4,25735
51073,1987,2,26919
51073,1988,2,27915
51075,1979,2,11278
51075,1981,2,11311
51075,1982,2,11515
51075,1983,2,11548
51075,1984,1,11903
51075,1985,2,12092
51075,1986,4,12274
51075,1987,2,12724
51075,1988,3,12995
51077,1979,3,15219
51077,1980,3,15616
51077,1981,9,15718
51077,1982,3,15644
51077,1983,3,15581
51077,1984,1,15617
51077,1985,1,15458
51077,1986,1,15265
51077,1987,1,15200
51079,1979,1,7199
51079,1982,2,7937
51079,1983,1,8062
51079,1984,1,8228
51079,1985,1,8488
51079,1986,1,8701
51079,1987,1,8940
51081,1979,1,10398
51081,1982,5,9340
51081,1984,4,9041
51081,1988,1,8667
51083,1979,6,29421
51083,1980,6,29195
51083,1981,4,28730
51083,1982,5,28339
51083,1983,6,28114
51083,1984,4,27968
51083,1985,2,27702
51083,1987,3,27449
51083,1988,4,27215
51085,1979,3,49548
51085,1980,3,48836
51085,1981,8,49467
51085,1982,7,49623
51085,1983,9,49819
51085,1984,14,50444
51085,1985,8,51255
51085,1986,8,52480
51085,1987,6,54794
51085,1988,16,57009
51085,1990,15,60881
51085,1993,11,66198
51085,1995,10,71416
51085,1997,11,75547
51087,1979,27,173229
51087,1980,24,174143
51087,1981,22,175046
51087,1982,29,178837
51087,1983,30,182612
51087,1984,25,185832
51087,1985,21,188953
51087,1986,19,192186
51087,1987,28,196952
51087,1988,27,202533
51087,1989,21,206111
51087,1990,23,207117
51087,1991,30,211708
51087,1992,19,215260
51087,1993,24,220126
51087,1994,22,224529
51087,1995,28,230328
51087,1996,24,234212
51087,1997,23,236056
51087,1998,22,238072
51089,1979,15,56486
51089,1980,9,56161
51089,1981,7,56114
51089,1982,12,55693
51089,1983,13,55425
51089,1984,6,55362
51089,1985,9,55577
51089,1986,15,56054
51089,1987,8,57346
51089,1988,13,57051
51089,1992,12,54111
51089,1994,12,54489
51089,1997,13,54497
51089,1998,12,54339
51091,1979,2,2577
51091,1980,2,2764
51091,1982,1,2602
51091,1985,1,2592
51091,1987,1,2397
51091,1988,2,2435
51093,1979,4,21179
51093,1980,1,20891
51093,1981,4,20875
51093,1982,3,21103
51093,1983,3,21439
51093,1984,2,21844
51093,1985,2,22389
51093,1986,2,22654
51093,1987,4,22942
51093,1988,1,23358
51095,1979,4,20891
51095,1980,2,21940
51095,1981,1,22771
51095,1982,1,23738
51095,1983,2,24593
51095,1984,2,25604
51095,1985,5,26578
51095,1986,4,27602
51095,1987,4,29194
51095,1988,7,30859
51097,1979,2,5808
51097,1981,1,5656
51097,1982,1,5605
51097,1983,1,5623
51097,1988,2,5900
51099,1980,1,10237
51099,1981,1,10235
51099,1982,2,10158
51099,1984,1,10620
51099,1985,7,11046
51099,1986,1,11605
51099,1987,1,11979
51099,1988,3,12347
51101,1979,1,8747
51101,1980,1,8982
51101,1982,1,9264
51101,1986,2,9444
51101,1988,2,9762
51103,1979,4,9515
51103,1980,1,9261
51103,1981,2,9325
51103,1983,2,9275
51103,1984,3,9403
51103,1985,1,9436
51103,1986,3,9546
51103,1987,1,9619
51105,1979,2,24697
51105,1980,6,24592
51105,1981,7,24665
51105,1982,4,24683
51105,1983,4,24597
51105,1984,6,24506
51105,1985,3,24175
51105,1986,4,23785
51105,1987,6,23687
51105,1988,5,23323
51107,1979,3,54983
51107,1980,7,55974
51107,1981,4,57493
51107,1982,8,58644
51107,1983,7,60084
51107,1984,4,62488
51107,1985,2,65606
51107,1986,7,69245
51107,1987,10,73763
51107,1988,11,77263
51107,1990,13,84037
51107,1991,11,87823
51107,1992,13,91949
51107,1994,10,106065
51107,1995,16,113991
51109,1979,1,17449
51109,1980,4,17043
51109,1981,4,17291
51109,1982,3,17431
51109,1983,5,17578
51109,1984,6,17663
51109,1985,4,17826
51109,1986,4,18144
51109,1987,7,18400
51109,1988,4,18534
51111,1979,1,11567
51111,1981,2,11374
51111,1982,1,11357
51111,1983,1,11328
51111,1984,3,11228
51111,1986,4,11031
51111,1987,4,10915
51111,1988,4,10823
51113,1979,2,9731
51113,1980,2,9652
51113,1981,1,9701
51113,1982,2,9689
51113,1983,2,9934
51113,1984,2,10163
51113,1985,2,10120
51113,1986,1,10273
51113,1987,4,10441
51113,1988,2,10651
51115,1979,1,7376
51115,1980,1,7282
51115,1982,1,7335
51115,1983,1,7378
51115,1984,3,7465
51115,1985,1,7509
51115,1986,1,7491
51115,1987,2,7611
51117,1979,3,28685
51117,1980,2,27978
51117,1981,5,27976
51117,1982,7,27709
51117,1983,2,27740
51117,1984,3,27934
51117,1985,5,27763
51117,1986,4,27614
51117,1987,3,27762
51117,1988,5,27408
51119,1979,3,6842
51119,1980,3,7116
51119,1981,4,7097
51119,1984,1,7345
51119,1985,2,7519
51119,1986,1,7528
51119,1987,2,7556
51119,1988,3,7674
51121,1979,9,61053
51121,1980,7,61931
51121,1981,11,63469
51121,1982,6,63630
51121,1983,8,63830
51121,1984,5,64540
51121,1985,7,65256
51121,1986,8,66294
51121,1987,6,67322
51121,1988,4,68996
51121,1989,11,70138
51121,1993,14,73627
51121,1996,10,76658
51121,1998,10,78906
51125,1979,1,11796
51125,1980,1,11577
51125,1981,2,11754
51125,1982,1,11783
51125,1983,1,11722
51125,1985,3,11764
51125,1986,2,11734
51125,1987,1,11750
51127,1979,2,8132
51127,1981,1,8654
51127,1982,1,8662
51127,1983,2,8766
51127,1984,3,8892
51127,1985,4,8998
51127,1986,2,9093
51127,1988,4,9709
51131,1979,1,14213
51131,1980,2,13734
51131,1983,3,13111
51131,1984,1,12849
51131,1985,2,12672
51131,1986,2,12496
51131,1987,3,12468
51131,1988,3,12257
51133,1979,1,9140
51133,1980,1,9105
51133,1982,1,9170
51133,1984,2,9131
51133,1985,1,9094
51133,1986,3,9208
51133,1987,1,9257
51135,1979,3,13690
51135,1980,2,13666
51135,1981,4,13518
51135,1982,2,13581
51135,1983,3,13534
51135,1984,2,13426
51135,1986,2,13861
51135,1988,5,13686
51137,1979,1,17177
51137,1980,2,17270
51137,1981,3,17326
51137,1983,2,17512
51137,1984,3,17806
51137,1985,4,18018
51137,1986,2,18446
51137,1987,1,18927
51137,1988,1,19330
51139,1979,5,18425
51139,1980,6,18473
51139,1981,6,18416
51139,1982,8,18660
51139,1983,1,18671
51139,1984,2,18838
51139,1985,2,18932
51139,1986,5,19036
51139,1987,3,19461
51139,1988,4,19794
51141,1979,3,16723
51141,1980,5,16672
51141,1981,3,16516
51141,1982,7,16416
51141,1983,4,16499
51141,1984,1,16424
51141,1985,5,16323
51141,1986,5,16215
51141,1987,6,16149
51141,1988,2,16012
51143,1979,10,63968
51143,1980,4,63638
51143,1981,9,53078
51143,1982,8,52934
51143,1983,7,52975
51143,1984,12,53224
51143,1985,8,53014
51143,1986,7,52752
51143,1987,7,52479
51143,1988,7,52201
51143,1989,17,52553
51143,1990,12,52673
51143,1993,11,53772
51143,1997,17,56139
51145,1979,1,12531
51145,1980,4,12715
51145,1983,2,12900
51145,1985,1,12728
51145,1986,3,13003
51145,1987,3,13330
51145,1988,2,13831
51147,1981,2,15659
51147,1982,1,15823
51147,1983,2,15810
51147,1984,2,15716
51147,1985,2,15707
51147,1988,2,16084
51149,1979,1,25437
51149,1980,4,25457
51149,1981,4,25705
51149,1982,1,25150
51149,1983,4,25584
51149,1985,8,25644
51149,1986,2,25675
51149,1987,5,25728
51149,1988,4,25559
51153,1979,11,139522
51153,1980,13,141012
51153,1981,24,152695
51153,1982,12,156945
51153,1983,22,160154
51153,1984,20,165669
51153,1985,11,172439
51153,1986,23,180041
51153,1987,22,189958
51153,1988,26,200235
51153,1989,28,209248
51153,1990,22,213698
51153,1991,15,219154
51153,1992,20,225152
51153,1993,22,230474
51153,1994,23,235470
51153,1995,17,239737
51153,1996,17,248134
51153,1997,14,252907
51153,1998,15,259608
51155,1979,6,34568
51155,1980,6,33809
51155,1981,2,33831
51155,1982,5,33554
51155,1983,2,33450
51155,1984,3,33402
51155,1985,5,33282
51155,1986,7,33136
51155,1987,10,32841
51155,1988,10,32881
51155,1991,12,32224
51155,1996,15,32248
51157,1979,2,5803
51157,1980,1,5798
51157,1982,1,5680
51157,1984,4,5890
51157,1987,2,6004
51157,1988,1,6080
51159,1979,2,6464
51159,1980,1,6574
51159,1981,2,6589
51159,1982,1,6525
51159,1983,1,6440
51159,1984,1,6319
51159,1985,2,6364
51159,1987,1,6507
51159,1988,1,6555
51161,1979,10,69910
51161,1980,14,70103
51161,1981,10,70334
51161,1982,8,70199
51161,1983,10,70500
51161,1984,11,71172
51161,1985,7,71714
51161,1986,15,72413
51161,1987,11,73166
51161,1988,6,73689
51161,1996,10,77636
51161,1997,13,77881
51161,1998,11,78626
51163,1979,5,17256
51163,1980,4,17231
51163,1981,1,17120
51163,1982,1,17131
51163,1983,3,17107
51163,1984,2,17143
51163,1985,3,17100
51163,1986,1,17105
51163,1987,4,17148
51163,1988,2,17247
51165,1979,6,55126
51165,1980,1,54795
51165,1981,6,50761
51165,1982,6,50643
51165,1983,5,50761
51165,1984,8,50740
51165,1985,3,50858
51165,1986,11,51075
51165,1987,6,51915
51165,1988,5,52792
51165,1990,10,54213
51165,1995,14,60764
51165,1996,13,62029
51167,1979,4,30284
51167,1980,9,30598
51167,1981,4,30383
51167,1982,2,30669
51167,1983,9,30511
51167,1984,4,30210
51167,1985,3,29718
51167,1986,5,29379
51167,1987,3,28807
51167,1988,5,28131
51169,1979,6,24026
51169,1980,2,23786
51169,1981,5,23415
51169,1982,3,23491
51169,1983,7,23360
51169,1984,9,23139
51169,1985,5,23036
51169,1986,4,22765
51169,1987,3,22469
51169,1988,4,22183
51171,1979,4,25871
51171,1980,3,26018
51171,1981,5,26325
51171,1982,4,26461
51171,1983,1,26632
51171,1984,1,26867
51171,1985,1,26991
51171,1986,4,27239
51171,1987,6,27846
51171,1988,7,28231
51173,1979,7,32224
51173,1980,5,31836
51173,1982,1,31545
51173,1983,9,31497
51173,1984,5,31190
51173,1985,9,30989
51173,1986,6,30699
51173,1987,7,30700
51173,1988,3,30366
51173,1993,10,30862
51175,1980,1,18037
51175,1981,1,17381
51175,1982,3,17143
51175,1983,2,17166
51175,1985,1,16775
51175,1986,3,16759
51175,1987,2,16720
51175,1988,1,16646
51177,1979,8,32500
51177,1980,3,33634
51177,1981,3,33159
51177,1982,3,34157
51177,1983,3,34992
51177,1984,6,36639
51177,1985,2,38613
51177,1986,5,41205
51177,1987,6,44216
51177,1988,2,47862
51177,1993,12,64236
51177,1996,12,74793
51177,1998,10,80695
51179,1979,4,38526
51179,1980,7,39654
51179,1981,3,40732
51179,1982,9,42411
51179,1983,7,43844
51179,1984,2,45382
51179,1985,8,46672
51179,1986,4,47979
51179,1987,6,50032
51179,1988,5,53488
51179,1994,11,74150
51179,1997,10,81049
51179,1998,12,84311
51181,1979,3,5775
51181,1980,2,5773
51181,1984,1,5815
51181,1985,1,5746
51181,1986,3,5838
51181,1987,1,5772
51181,1988,1,5791
51183,1981,3,10333
51183,1982,1,10155
51183,1983,4,9959
51183,1984,1,9918
51183,1985,1,9885
51183,1986,2,9866
51183,1987,3,9861
51183,1988,1,9815
51185,1979,10,49102
51185,1980,5,48678
51185,1981,7,48689
51185,1982,10,48872
51185,1983,9,48901
51185,1984,8,47727
51185,1985,9,46800
51185,1986,2,45906
51185,1987,10,45159
51185,1988,11,44167
51185,1989,11,43599
51185,1991,10,43897
51185,1993,11,43950
51185,1996,12,43181
51187,1979,3,20324
51187,1980,4,20427
51187,1981,4,20617
51187,1982,7,20845
51187,1984,3,21263
51187,1985,2,21602
51187,1986,2,22025
51187,1987,1,22876
51187,1988,6,23443
51191,1979,6,43729
51191,1980,11,44399
51191,1981,2,43840
51191,1982,9,43975
51191,1983,8,43675
51191,1984,7,43619
51191,1985,9,43351
51191,1986,7,43227
51191,1987,4,43424
51191,1988,6,43259
51191,1992,14,44300
51193,1979,4,13159
51193,1980,1,13295
51193,1981,2,13315
51193,1982,3,13361
51193,1983,3,13405
51193,1984,1,13528
51193,1985,4,13506
51193,1986,4,13663
51193,1987,2,13854
51193,1988,2,14025
51195,1979,10,42382
51195,1980,5,42288
51195,1981,2,42066
51195,1982,10,42135
51195,1983,6,41695
51195,1984,7,41509
51195,1985,4,41121
51195,1986,10,40322
51195,1987,4,39545
51195,1988,4,38754
51197,1979,2,24028
51197,1980,8,24263
51197,1981,8,24296
51197,1982,6,24232
51197,1983,2,24087
51197,1984,1,23962
51197,1985,1,23841
51197,1986,6,23817
51197,1987,5,23881
51197,1988,2,23870
51199,1979,4,35002
51199,1980,4,32150
51199,1981,4,34573
51199,1982,5,35185
51199,1983,1,35661
51199,1984,5,36546
51199,1985,5,36848
51199,1986,1,37351
51199,1987,1,38829
51199,1988,2,40022
51510,1979,12,99573
51510,1980,11,100085
51510,1981,15,101645
51510,1982,18,101885
51510,1983,9,104300
51510,1984,14,106609
51510,1985,14,107609
51510,1986,13,107385
51510,1987,20,106762
51510,1988,7,107341
51510,1989,10,107193
51510,1990,11,106960
51510,1993,11,111757
51510,1994,11,111482
51510,1995,13,112495
51510,1997,11,114822
51510,1998,10,116870
51515,1981,2,5299
51515,1983,3,5254
51515,1984,3,5315
51515,1985,1,5295
51515,1987,1,5318
51520,1979,1,18080
51520,1980,3,17940
51520,1981,3,18201
51520,1982,6,18032
51520,1983,1,17867
51520,1984,1,17725
51520,1985,2,17424
51520,1986,2,17186
51520,1987,2,17030
51520,1988,1,16836
51530,1979,3,6610
51530,1980,1,6456
51530,1981,3,6419
51530,1984,1,6184
51530,1988,1,5854
51540,1979,5,42893
51540,1980,5,38145
51540,1981,6,38267
51540,1982,9,38435
51540,1983,4,38507
51540,1984,5,38453
51540,1985,1,38268
51540,1986,3,37792
51540,1987,4,38102
51540,1988,6,38070
51540,1995,10,39670
51540,1998,10,41208
51550,1979,8,111882
51550,1980,8,111847
51550,1981,10,113649
51550,1982,12,115481
51550,1983,12,117374
51550,1984,11,120931
51550,1985,21,125368
51550,1986,8,128878
51550,1987,20,133771
51550,1988,17,138738
51550,1989,13,143214
51550,1990,16,147423
51550,1991,18,153360
51550,1992,19,159012
51550,1993,10,165923
51550,1994,16,172908
51550,1995,26,178046
51550,1996,27,181122
51550,1997,15,184328
51550,1998,19,186845
51560,1979,2,4641
51560,1981,1,4430
51560,1987,1,4271
51570,1980,3,15943
51570,1981,3,15979
51570,1982,5,16064
51570,1983,2,15888
51570,1984,3,15660
51570,1986,2,15581
51570,1987,3,15763
51570,1988,1,15613
51580,1980,2,8554
51580,1981,2,8058
51580,1982,2,7892
51580,1985,3,7038
51580,1986,2,6927
51580,1987,2,6764
51580,1988,3,6593
51590,1979,5,43243
51590,1980,3,42922
51590,1981,7,53203
51590,1982,4,52284
51590,1983,5,51652
51590,1984,7,50951
51590,1985,7,50505
51590,1986,5,49527
51590,1987,8,48805
51590,1988,4,48838
51590,1991,10,49064
51590,1993,10,48511
51595,1981,1,5527
51595,1984,1,5311
51600,1979,6,18197
51600,1980,5,19104
51600,1981,2,19591
51600,1982,2,19142
51600,1983,6,19381
51600,1984,1,19058
51600,1985,4,19323
51600,1986,4,19436
51600,1987,1,19182
51600,1988,3,19414
51610,1979,4,9039
51610,1980,1,9323
51610,1981,1,9142
51610,1982,4,8983
51610,1983,2,9172
51610,1984,1,9100
51610,1985,2,9282
51610,1987,3,9621
51620,1981,1,7390
51620,1982,2,7273
51620,1985,2,7261
51630,1980,2,14499
51630,1981,2,16670
51630,1982,7,16356
51630,1983,1,16149
51630,1984,1,16034
51630,1985,3,15897
51630,1986,3,16274
51630,1987,2,16829
51630,1988,2,17296
51640,1979,3,5971
51640,1980,1,6062
51640,1982,2,6109
51640,1983,2,6111
51640,1985,2,6110
51640,1986,2,6040
51640,1987,1,6062
51640,1988,2,6108
51650,1979,14,121554
51650,1980,20,119962
51650,1981,15,122115
51650,1982,14,123003
51650,1983,15,124153
51650,1984,9,123624
51650,1985,12,123272
51650,1986,17,124376
51650,1987,14,126655
51650,1988,11,128378
51650,1989,16,129263
51650,1990,23,129655
51650,1991,13,132280
51650,1992,11,133975
51650,1993,12,136719
51650,1994,15,137916
51650,1995,15,138177
51650,1996,13,138037
51660,1979,2,18626
51660,1980,3,18789
51660,1981,2,24320
51660,1982,1,24856
51660,1983,3,25075
51660,1984,2,25151
51660,1985,2,25657
51660,1986,6,26263
51660,1987,2,26766
51660,1988,1,27749
51670,1979,9,22767
51670,1980,1,22538
51670,1981,4,22708
51670,1982,3,22883
51670,1983,2,22769
51670,1984,2,22964
51670,1985,4,22854
51670,1986,6,22821
51670,1987,2,22428
51670,1988,3,22245
51678,1980,1,6910
51678,1982,1,6725
51678,1985,1,6411
51680,1979,9,63547
51680,1980,15,62919
51680,1981,12,63332
51680,1982,11,63343
51680,1983,6,62629
51680,1984,2,62481
51680,1985,11,62305
51680,1986,10,62222
51680,1987,8,61378
51680,1988,8,61226
51680,1991,14,60651
51680,1992,11,61518
51680,1995,11,60541
51680,1998,11,59940
51683,1982,2,16585
51683,1984,6,17062
51683,1985,1,18354
51683,1987,2,22060
51683,1988,6,24188
51685,1982,1,6382
51685,1983,1,6798
51685,1984,1,6929
51685,1986,2,6634
51685,1987,1,6688
51685,1988,1,6699
51690,1979,4,17952
51690,1980,2,17107
51690,1981,2,16944
51690,1982,6,16700
51690,1983,5,16344
51690,1985,4,15931
51690,1986,5,15419
51690,1987,2,15126
51690,1988,3,14990
51700,1979,13,144206
51700,1980,18,141235
51700,1981,12,145918
51700,1982,19,147740
51700,1983,8,148439
51700,1984,20,149903
51700,1985,20,152292
51700,1986,17,154133
51700,1987,28,154624
51700,1988,11,157897
51700,1989,31,162589
51700,1990,13,164293
51700,1991,16,167298
51700,1992,15,172412
51700,1993,20,171667
51700,1994,21,173528
51700,1996,17,171963
51700,1997,12,171047
51700,1998,13,171265
51710,1979,27,261379
51710,1980,17,258818
51710,1981,26,265313
51710,1982,23,257172
51710,1983,23,265353
51710,1984,28,267723
51710,1985,39,257942
51710,1986,31,260234
51710,1987,28,266449
51710,1988,20,258971
51710,1989,34,253547
51710,1990,25,251211
51710,1991,25,245027
51710,1992,29,247786
51710,1993,17,244864
51710,1994,33,237783
51710,1995,30,233334
51710,1996,21,232533
51710,1997,22,227279
51710,1998,18,222859
51720,1982,1,4462
51720,1985,1,4297
51730,1979,3,40893
51730,1980,6,39420
51730,1981,5,39133
51730,1982,2,38665
51730,1983,3,38615
51730,1984,2,38195
51730,1985,6,37953
51730,1986,5,37585
51730,1987,4,37342
51730,1988,3,36950
51730,1991,10,35841
51735,1982,1,9121
51735,1984,2,9481
51735,1985,1,9775
51735,1986,3,10051
51735,1987,3,10476
51740,1979,16,101197
51740,1980,5,100704
51740,1981,9,101060
51740,1982,10,101915
51740,1983,11,101938
51740,1984,8,102326
51740,1985,16,101893
51740,1986,13,99903
51740,1987,12,100447
51740,1988,13,103106
51740,1989,12,99994
51740,1990,15,98825
51740,1991,11,98340
51740,1993,16,99159
51740,1994,11,98609
51740,1995,11,96991
51740,1996,14,96043
51740,1997,10,94645
51740,1998,11,94368
51750,1979,2,12770
51750,1980,1,12788
51750,1982,1,13413
51750,1983,2,13539
51750,1985,2,14118
51750,1986,4,14579
51750,1987,2,14748
51760,1979,40,210179
51760,1980,38,207759
51760,1981,36,208156
51760,1982,30,206117
51760,1983,28,205304
51760,1984,35,202444
51760,1985,24,200063
51760,1986,31,197692
51760,1987,30,195142
51760,1988,37,193010
51760,1989,36,190722
51760,1990,28,189398
51760,1991,32,188854
51760,1992,30,189051
51760,1993,25,189349
51760,1994,32,188529
51760,1995,28,184132
51760,1996,20,182908
51760,1997,30,185350
51760,1998,23,186329
51770,1979,22,95500
51770,1980,18,93678
51770,1981,16,94201
51770,1982,18,93852
51770,1983,16,93421
51770,1984,16,92982
51770,1985,20,92051
51770,1986,15,91874
51770,1987,22,90967
51770,1988,14,89904
51770,1989,19,89205
51770,1990,17,89323
51770,1991,10,90445
51770,1993,13,90522
51770,1994,20,90361
51770,1995,20,89881
51770,1996,10,89474
51770,1997,16,89216
51770,1998,14,87978
51775,1979,7,23160
51775,1980,5,22725
51775,1981,2,22741
51775,1982,3,22820
51775,1983,7,22510
51775,1984,3,22529
51775,1985,6,22555
