FIPS,Year,Deaths,Population
26073,1995,179,56691
26073,1996,161,57530
26073,1997,169,58417
26073,1998,161,59528
26075,1979,648,145733
26075,1980,696,145407
26075,1981,624,145071
26075,1982,687,143605
26075,1983,688,141132
26075,1984,646,138578
26075,1985,661,137940
26075,1986,661,138485
26075,1987,654,140680
26075,1988,628,141038
26075,1989,659,141393
26075,1990,707,142210
26075,1991,675,143118
26075,1992,610,143301
26075,1993,691,144021
26075,1994,636,143708
26075,1995,720,144650
26075,1996,691,145352
26075,1997,636,146180
26075,1998,648,146596
26077,1979,761,202828
26077,1980,765,204885
26077,1981,783,205179
26077,1982,736,205223
26077,1983,803,203787
26077,1984,767,204319
26077,1985,731,205507
26077,1986,797,207274
26077,1987,761,209468
26077,1988,767,211794
26077,1989,801,212756
26077,1990,754,213294
26077,1991,785,214508
26077,1992,787,216398
26077,1993,809,218273
26077,1994,743,219147
26077,1995,719,220318
26077,1996,795,221875
26077,1997,736,222715
26077,1998,706,223694
26079,1979,57,10327
26079,1980,56,10573
26079,1981,63,10895
26079,1982,54,11036
26079,1983,57,11152
26079,1984,65,11330
26079,1985,54,11694
26079,1986,61,11965
26079,1987,56,12321
26079,1988,61,12681
26079,1989,67,12680
26079,1990,65,12777
26079,1991,67,13198
26079,1992,46,13317
26079,1993,71,13641
26079,1994,73,13929
26079,1995,74,14389
26079,1996,50,14871
26079,1997,72,14978
26079,1998,60,15121
26081,1979,1811,420691
26081,1980,1810,426721
26081,1981,1787,428558
26081,1982,1728,430144
26081,1983,1722,431972
26081,1984,1702,438111
26081,1985,1643,444871
26081,1986,1748,450588
26081,1987,1797,458154
26081,1988,1671,466192
26081,1989,1754,473184
26081,1990,1723,477422
26081,1991,1777,487276
26081,1992,1639,493546
26081,1993,1738,499650
26081,1994,1701,506777
26081,1995,1640,514142
26081,1996,1642,521170
26081,1997,1660,527315
26081,1998,1589,532729
26083,1979,16,1841
26083,1980,30,1818
26083,1981,17,1805
26083,1982,29,1833
26083,1983,20,1819
26083,1984,11,1790
26083,1985,17,1817
26083,1986,14,1637
26083,1987,15,1668
26083,1988,17,1568
26083,1989,13,1477
26083,1990,15,1448
26083,1991,12,1468
26083,1992,15,1539
26083,1993,13,1625
26083,1994,13,1682
26083,1996,12,1829
26083,1998,12,1979
26085,1979,63,7333
26085,1980,67,7166
26085,1981,58,7383
26085,1982,66,7512
26085,1983,67,7509
26085,1984,61,7547
26085,1985,63,7578
26085,1986,53,7544
26085,1987,71,7520
26085,1988,61,7709
26085,1989,81,7768
26085,1990,64,7884
26085,1991,68,8122
26085,1992,78,8338
26085,1993,74,8614
26085,1994,67,8888
26085,1995,88,8842
26085,1996,71,9075
26085,1997,73,9395
26085,1998,68,9697
26087,1979,258,67205
26087,1980,277,68215
26087,1981,268,68571
26087,1982,261,67709
26087,1983,252,66680
26087,1984,268,66910
26087,1985,262,67143
26087,1986,270,68005
26087,1987,261,69108
26087,1988,256,70205
26087,1989,258,70884
26087,1990,263,72227
26087,1991,283,73926
26087,1992,285,74991
26087,1993,261,76433
26087,1994,270,77445
26087,1995,252,79414
26087,1996,265,81029
26087,1997,308,81985
26087,1998,289,82950
26089,1979,62,13623
26089,1980,61,13344
26089,1981,62,13666
26089,1982,60,13879
26089,1983,60,13732
26089,1984,78,13943
26089,1985,67,14280
26089,1986,56,14460
26089,1987,68,14750
26089,1988,44,15060
26089,1989,63,15405
26089,1990,57,15494
26089,1991,72,15785
26089,1992,51,16349
26089,1993,64,16902
26089,1994,69,17250
26089,1995,66,17611
26089,1996,60,17924
26089,1997,58,18420
26089,1998,49,18830
26091,1979,371,87001
26091,1980,404,86258
26091,1981,397,86585
26091,1982,371,85163
26091,1983,392,84227
26091,1984,359,83575
26091,1985,367,84069
26091,1986,383,84052
26091,1987,360,84476
26091,1988,398,85076
26091,1989,399,86232
26091,1990,335,86904
26091,1991,343,88465
26091,1992,353,88689
26091,1993,393,89291
26091,1994,350,89543
26091,1995,381,90291
26091,1996,370,90707
26091,1997,334,91267
26091,1998,379,91745
26093,1979,311,94037
26093,1980,322,97501
26093,1981,303,98948
26093,1982,304,97600
26093,1983,328,96618
26093,1984,338,97202
26093,1985,351,98576
26093,1986,340,100679
26093,1987,408,104098
26093,1988,346,106714
26093,1989,357,108973
26093,1990,370,112032
26093,1991,358,115706
26093,1992,371,118524
26093,1993,328,121519
26093,1994,394,125307
26093,1995,358,129647
26093,1996,404,133986
26093,1997,396,138000
26093,1998,432,142447
26095,1979,34,6574
26095,1980,52,6350
26095,1981,43,6134
26095,1982,48,5888
26095,1983,33,5655
26095,1984,45,5641
26095,1985,55,5465
26095,1986,41,5435
26095,1987,36,5372
26095,1988,29,5351
26095,1989,36,5345
26095,1990,36,5325
26095,1991,23,5286
26095,1992,39,5234
26095,1993,25,5209
26095,1994,35,5215
26095,1995,30,5235
26095,1996,34,6182
26095,1997,18,6342
26095,1998,21,6523
26097,1979,60,9744
26097,1980,64,9651
26097,1981,72,9797
26097,1982,58,9702
26097,1983,71,9635
26097,1984,57,9733
26097,1985,53,9637
26097,1986,91,9746
26097,1987,67,9755
26097,1988,54,9879
26097,1989,59,9888
26097,1990,55,9926
26097,1991,55,10067
26097,1992,52,10159
26097,1993,63,10263
26097,1994,60,10449
26097,1995,57,10600
26097,1996,58,10705
26097,1997,57,10740
26097,1998,62,10761
26099,1979,2768,671172
26099,1980,2831,675649
26099,1981,2965,666272
26099,1982,2882,662691
26099,1983,2919,658753
26099,1984,2993,661964
26099,1985,3098,667362
26099,1986,3158,674227
26099,1987,2990,679005
26099,1988,3102,679542
26099,1989,3134,681980
26099,1990,2910,684427
26099,1991,3036,692701
26099,1992,2926,699308
26099,1993,3001,705027
26099,1994,2996,709540
26099,1995,3017,717527
26099,1996,3026,726761
26099,1997,2935,728345
26099,1998,2992,730033
26101,1979,124,21653
26101,1980,125,21606
26101,1981,109,21558
26101,1982,122,21049
26101,1983,136,20738
26101,1984,115,20532
26101,1985,111,20318
26101,1986,131,20186
26101,1987,106,19983
26101,1988,123,19847
26101,1989,110,19749
26101,1990,125,19538
26101,1991,109,19743
26101,1992,132,20241
26101,1993,122,20882
26101,1994,138,20997
26101,1995,114,21275
26101,1996,109,21353
26101,1997,107,21711
26101,1998,117,21932
26103,1979,306,73460
26103,1980,272,71853
26103,1981,245,71979
26103,1982,266,71103
26103,1983,275,70053
26103,1984,242,69457
26103,1985,283,69172
26103,1986,260,67700
26103,1987,249,67814
26103,1988,243,67256
26103,1989,232,67396
26103,1990,235,67375
26103,1991,242,68052
26103,1992,222,68759
26103,1993,253,68896
26103,1994,249,67434
26103,1995,252,62069
26103,1996,221,59452
26103,1997,221,59255
26103,1998,239,59781
26105,1979,121,24082
26105,1980,128,24832
26105,1981,129,25147
26105,1982,138,24804
26105,1983,129,24379
26105,1984,107,24156
26105,1985,146,24067
26105,1986,130,23817
26105,1987,116,23354
26105,1988,140,23520
26105,1989,139,23547
26105,1990,125,23649
26105,1991,105,24055
26105,1992,105,24518
26105,1993,117,24686
26105,1994,113,25094
26105,1995,126,25340
26105,1996,116,25529
26105,1997,131,25641
26105,1998,125,25773
26107,1979,144,35204
26107,1980,136,35734
26107,1981,109,35919
26107,1982,127,35348
26107,1983,139,34737
26107,1984,128,34938
26107,1985,149,35007
26107,1986,130,35250
26107,1987,143,35189
26107,1988,144,35215
26107,1989,116,35356
26107,1990,144,35633
26107,1991,165,35963
26107,1992,144,35736
26107,1993,145,35481
26107,1994,150,35161
26107,1995,133,35228
26107,1996,138,36102
26107,1997,140,36805
26107,1998,161,37522
26109,1979,124,25218
26109,1980,163,24809
26109,1981,163,24920
26109,1982,123,24710
26109,1983,146,24486
26109,1984,135,24409
26109,1985,115,24268
26109,1986,138,24160
26109,1987,142,24018
26109,1988,120,23792
26109,1989,137,23250
26109,1990,95,22933
26109,1991,114,22799
26109,1992,106,22801
26109,1993,114,22790
26109,1994,115,22825
26109,1995,104,22930
26109,1996,103,23034
26109,1997,112,22979
26109,1998,107,23062
26111,1979,233,71253
26111,1980,217,71542
26111,1981,263,72754
26111,1982,234,72464
26111,1983,248,72726
26111,1984,226,73223
26111,1985,234,69895
26111,1986,235,69953
26111,1987,244,70325
26111,1988,253,71194
26111,1989,229,71812
26111,1990,216,72663
26111,1991,226,73563
26111,1992,228,74494
26111,1993,252,75112
26111,1994,240,75677
26111,1995,247,75923
26111,1996,245,76832
26111,1997,262,77332
26111,1998,267,77687
26113,1979,57,9471
26113,1980,51,9621
26113,1981,48,9900
26113,1982,57,10039
26113,1983,48,10001
26113,1984,63,10195
26113,1985,43,10446
26113,1986,64,10584
26113,1987,61,10823
26113,1988,51,10938
26113,1989,57,11117
26113,1990,49,11420
26113,1991,53,11688
26113,1992,64,12006
26113,1993,57,12169
26113,1994,48,12499
26113,1995,46,12664
26113,1996,67,12767
26113,1997,56,12798
26113,1998,52,13007
26115,1979,559,130068
26115,1980,532,130255
26115,1981,509,130005
26115,1982,524,127513
26115,1983,564,125924
26115,1984,510,125767
26115,1985,546,125296
26115,1986,543,125975
26115,1987,558,126523
26115,1988,562,126536
26115,1989,501,127086
26115,1990,551,127668
26115,1991,562,128690
26115,1992,481,129024
26115,1993,490,129252
26115,1994,573,130467
26115,1995,517,132140
26115,1996,549,133484
26115,1997,571,134938
26115,1998,511,136102
26117,1979,246,44962
26117,1980,233,45423
26117,1981,224,46624
26117,1982,208,46419
26117,1983,231,46325
26117,1984,215,47150
26117,1985,208,47593
26117,1986,244,47706
26117,1987,253,48308
26117,1988,226,49646
26117,1989,219,49935
26117,1990,216,50352
26117,1991,237,51705
26117,1992,224,52330
26117,1993,239,52904
26117,1994,233,53750
26117,1995,232,54605
26117,1996,226,55410
26117,1997,253,56119
26117,1998,247,56890
26119,1979,47,7205
26119,1980,51,7087
26119,1981,60,7150
26119,1982,62,7051
26119,1983,54,7259
26119,1984,52,7255
26119,1985,69,7349
26119,1986,63,7386
26119,1987,60,7544
26119,1988,70,7654
26119,1989,68,7969
26119,1990,65,8103
26119,1991,63,8230
26119,1992,60,8420
26119,1993,62,8636
26119,1994,64,8696
26119,1995,58,8845
26119,1996,59,9008
26119,1997,64,9099
26119,1998,71,9139
26121,1979,739,151893
26121,1980,761,151302
26121,1981,826,151777
26121,1982,717,149223
26121,1983,736,147415
26121,1984,728,147768
26121,1985,783,148308
26121,1986,697,148233
26121,1987,799,148503
26121,1988,693,149647
26121,1989,731,150223
26121,1990,748,150566
26121,1991,683,152136
26121,1992,730,153081
26121,1993,726,153724
26121,1994,739,154202
26121,1995,689,154704
26121,1996,686,155912
26121,1997,707,157025
26121,1998,736,157903
26123,1979,162,33007
26123,1980,172,33288
26123,1981,162,33773
26123,1982,193,33830
26123,1983,162,33488
26123,1984,161,33752
26123,1985,158,34209
26123,1986,178,34473
26123,1987,184,34978
26123,1988,175,35422
26123,1989,170,35677
26123,1990,178,36130
26123,1991,163,37276
26123,1992,157,38720
26123,1993,206,39820
26123,1994,206,40673
26123,1995,168,41575
26123,1996,176,42492
26123,1997,201,43309
26123,1998,211,44128
26125,1979,3903,975968
26125,1980,3943,977233
26125,1981,4016,964898
26125,1982,4019,959929
26125,1983,3892,957807
26125,1984,3938,967440
26125,1985,4026,979689
26125,1986,4035,994236
26125,1987,4016,1009345
26125,1988,3996,1018358
26125,1989,3958,1027037
26125,1990,3750,1036480
26125,1991,3876,1051454
26125,1992,3838,1065775
26125,1993,3897,1076411
26125,1994,3872,1087330
26125,1995,3984,1099382
26125,1996,3789,1108773
26125,1997,3701,1115890
26125,1998,3877,1119818
26127,1979,113,21131
26127,1980,107,20992
26127,1981,106,21060
26127,1982,95,20822
26127,1983,92,20678
26127,1984,106,20610
26127,1985,91,20871
26127,1986,90,20792
26127,1987,100,20652
26127,1988,126,21067
26127,1989,103,21072
26127,1990,93,21277
26127,1991,106,21670
26127,1992,112,21947
26127,1993,112,22244
26127,1994,112,22766
26127,1995,108,23297
26127,1996,110,23786
26127,1997,101,24247
26127,1998,108,24500
26129,1979,126,15433
26129,1980,108,15619
26129,1981,109,15915
26129,1982,108,15959
26129,1983,111,16058
26129,1984,106,16286
26129,1985,103,16207
26129,1986,95,16122
26129,1987,120,16402
26129,1988,112,17004
26129,1989,132,17180
26129,1990,127,17394
26129,1991,126,17980
26129,1992,139,18274
26129,1993,136,18544
26129,1994,112,18954
26129,1995,130,19248
26129,1996,117,19424
26129,1997,143,19555
26129,1998,125,19703
26131,1979,72,9837
26131,1980,73,9383
26131,1981,54,9686
26131,1982,62,9708
26131,1983,53,9398
26131,1984,57,8965
26131,1985,62,8555
26131,1986,48,8364
26131,1987,51,8372
26131,1988,58,8161
26131,1989,54,8046
26131,1990,41,8064
26131,1991,49,8107
26131,1992,52,8057
26131,1993,41,8021
26131,1994,44,7940
26131,1995,44,7927
26131,1996,38,7733
26131,1997,55,7452
26131,1998,42,7177
26133,1979,111,17769
26133,1980,88,17978
26133,1981,88,18546
26133,1982,100,18471
26133,1983,104,18590
26133,1984,99,18610
26133,1985,85,18650
26133,1986,96,18738
26133,1987,80,18671
26133,1988,103,18873
26133,1989,83,18906
26133,1990,92,19050
26133,1991,98,19354
26133,1992,109,19630
26133,1993,91,20174
26133,1994,107,20586
26133,1995,96,20982
26133,1996,100,21323
26133,1997,113,21389
26133,1998,98,21526
26135,1979,47,6216
26135,1980,49,6442
26135,1981,48,6632
26135,1982,45,6659
26135,1983,62,6630
26135,1984,62,6675
26135,1985,40,6669
26135,1986,48,6641
26135,1987,45,6831
26135,1988,64,7129
26135,1989,44,7162
26135,1990,48,7233
26135,1991,56,7403
26135,1992,50,7646
26135,1993,69,7785
26135,1994,53,8020
26135,1995,66,8277
26135,1996,54,8362
26135,1997,47,8514
26135,1998,49,8589
26137,1979,76,14059
26137,1980,87,14366
26137,1981,70,14753
26137,1982,72,14714
26137,1983,74,14700
26137,1984,58,14697
26137,1985,82,14982
26137,1986,59,15289
26137,1987,69,15783
26137,1988,80,16097
26137,1989,87,16634
26137,1990,83,17028
26137,1991,86,17606
26137,1992,65,18113
26137,1993,86,18709
26137,1994,78,19097
26137,1995,83,19732
26137,1996,106,20247
26137,1997,82,20731
26137,1998,72,21222
26139,1979,428,149405
26139,1980,494,151935
26139,1981,484,155652
26139,1982,516,155531
26139,1983,509,156182
26139,1984,482,158643
26139,1985,512,161370
26139,1986,513,164057
26139,1987,502,167533
26139,1988,508,172036
26139,1989,462,176052
26139,1990,479,179812
26139,1991,479,185533
26139,1992,504,189130
26139,1993,507,192930
26139,1994,533,197177
26139,1995,527,202423
26139,1996,493,207851
26139,1997,530,213059
26139,1998,556,218174
26141,1979,89,13737
26141,1980,75,13561
26141,1981,92,13503
26141,1982,78,13213
26141,1983,78,13059
26141,1984,79,12903
26141,1985,66,12871
26141,1986,64,12799
26141,1987,86,12759
26141,1988,80,12703
26141,1989,72,12650
26141,1990,80,12631
26141,1991,53,12662
26141,1992,82,12704
26141,1993,77,12747
26141,1994,87,12822
26141,1995,88,12968
26141,1996,68,13021
26141,1997,79,12986
26141,1998,80,13098
26143,1979,139,15476
26143,1980,138,15491
26143,1981,142,16083
26143,1982,148,16162
26143,1983,133,16086
26143,1984,158,16404
26143,1985,114,16512
26143,1986,135,16695
26143,1987,153,17003
26143,1988,155,17453
26143,1989,131,17706
26143,1990,150,18070
26143,1991,168,18697
26143,1992,149,19166
26143,1993,168,19774
26143,1994,144,20379
26143,1995,166,21142
26143,1996,123,21673
26143,1997,159,22145
26143,1998,162,22423
26145,1979,999,219244
26145,1980,1016,220274
26145,1981,930,215771
26145,1982,937,212253
26145,1983,931,208622
26145,1984,970,207423
26145,1985,951,205646
26145,1986,956,205304
26145,1987,955,204202
26145,1988,988,203276
26145,1989,982,201940
26145,1990,947,201211
26145,1991,947,201463
26145,1992,921,201182
26145,1993,1004,200496
26145,1994,907,200463
26145,1995,891,199892
26145,1996,890,199310
26145,1997,857,198534
26145,1998,851,197678
26147,1979,670,133221
26147,1980,645,132979
26147,1981,653,133815
26147,1982,660,132353
26147,1983,635,130947
26147,1984,659,131356
26147,1985,642,131708
26147,1986,672,132941
26147,1987,632,134437
26147,1988,602,135254
26147,1989,659,136289
26147,1990,625,138200
26147,1991,606,140824
26147,1992,589,142200
26147,1993,646,143526
26147,1994,638,144824
26147,1995,629,146433
26147,1996,646,147798
26147,1997,602,149555
26147,1998,652,151503
26149,1979,267,52863
26149,1980,244,53541
26149,1981,265,54903
26149,1982,266,54621
26149,1983,256,54000
26149,1984,280,54616
26149,1985,228,55078
26149,1986,227,55155
26149,1987,277,55511
26149,1988,248,55505
26149,1989,250,55633
26149,1990,267,55469
26149,1991,287,55632
26149,1992,276,55799
26149,1993,244,56205
26149,1994,262,56589
26149,1995,271,57066
26149,1996,249,57589
26149,1997,286,57753
26149,1998,275,57871
26151,1979,207,38310
26151,1980,201,38567
26151,1981,208,38804
26151,1982,190,38016
26151,1983,174,37404
26151,1984,191,37365
26151,1985,212,37127
26151,1986,243,37327
26151,1987,209,37537
26151,1988,209,37260
26151,1989,222,37149
26151,1990,175,37284
26151,1991,180,37687
26151,1992,204,38154
26151,1993,166,38677
26151,1994,209,39072
26151,1995,194,39579
26151,1996,178,40025
26151,1997,201,40468
26151,1998,196,40749
26153,1979,60,8200
26153,1980,51,8064
26153,1981,45,8100
26153,1982,49,8051
26153,1983,49,7984
26153,1984,48,7969
26153,1985,44,7799
26153,1986,50,7697
26153,1987,50,7559
26153,1988,44,7573
26153,1989,50,7614
26153,1990,33,7654
26153,1991,42,7597
26153,1992,40,7801
26153,1993,52,7940
26153,1994,47,7944
26153,1995,46,8030
26153,1996,50,7921
26153,1997,48,8007
26153,1998,57,8079
26155,1979,287,68995
26155,1980,266,68670
26155,1981,270,68712
26155,1982,275,67547
26155,1983,244,66435
26155,1984,281,66320
26155,1985,250,66165
26155,1986,318,66545
26155,1987,291,66936
26155,1988,298,66961
26155,1989,271,66552
26155,1990,272,66665
26155,1991,283,67009
26155,1992,290,67263
26155,1993,262,67709
26155,1994,270,67836
26155,1995,279,67997
26155,1996,237,68107
26155,1997,248,68052
26155,1998,280,68084
26157,1979,202,54269
26157,1980,243,54896
26157,1981,242,54984
26157,1982,232,53863
26157,1983,243,53009
26157,1984,225,53022
26157,1985,251,52677
26157,1986,225,52664
26157,1987,236,52698
26157,1988,249,53007
26157,1989,223,52753
26157,1990,216,52665
26157,1991,264,52879
26157,1992,222,53194
26157,1993,258,53532
26157,1994,249,53708
26157,1995,219,54126
26157,1996,221,54443
26157,1997,233,54579
26157,1998,234,54547
26159,1979,277,62808
26159,1980,302,63515
26159,1981,300,64331
26159,1982,301,63720
26159,1983,296,63273
26159,1984,316,62927
26159,1985,311,62838
26159,1986,314,63271
26159,1987,326,64007
26159,1988,330,64786
26159,1989,286,65690
26159,1990,312,66233
26159,1991,349,67277
26159,1992,299,68211
26159,1993,303,69177
26159,1994,324,69785
26159,1995,301,70241
26159,1996,296,70973
26159,1997,300,71147
26159,1998,320,71447
26161,1979,747,256232
26161,1980,745,258016
26161,1981,773,255591
26161,1982,761,253266
26161,1983,767,252994
26161,1984,785,253544
26161,1985,785,255234
26161,1986,772,258658
26161,1987,827,262205
26161,1988,692,265098
26161,1989,736,271161
26161,1990,766,274143
26161,1991,738,278054
26161,1992,812,280902
26161,1993,774,281845
26161,1994,772,283749
26161,1995,710,287550
26161,1996,719,292239
26161,1997,782,297293
26161,1998,775,300983
26163,1979,13895,2259002
26163,1980,13944,2243930
26163,1981,13816,2178920
26163,1982,13551,2135061
26163,1983,13598,2100574
26163,1984,13176,2083289
26163,1985,13592,2074036
26163,1986,13519,2069877
26163,1987,13276,2062963
26163,1988,13175,2036440
26163,1989,13120,2024779
26163,1990,12694,2010434
26163,1991,12288,2008837
26163,1992,12182,2008109
26163,1993,12151,2005129
26163,1994,12060,1999397
26163,1995,11816,1998869
26163,1996,11258,1999012
26163,1997,10776,1985263
26163,1998,10603,1969148
26165,1979,135,23594
26165,1980,115,23831
26165,1981,128,24457
26165,1982,150,24284
26165,1983,130,24110
26165,1984,113,24202
26165,1985,129,24555
26165,1986,145,24297
26165,1987,120,24366
26165,1988,103,24629
26165,1989,121,24731
26165,1990,116,24819
26165,1991,129,25196
26165,1992,106,25608
26165,1993,106,26190
26165,1994,140,26717
26165,1995,130,27161
26165,1996,113,27365
26165,1997,131,27747
26165,1998,146,27832
27001,1979,91,12049
27001,1980,78,12383
27001,1981,77,12234
27001,1982,78,12191
27001,1983,96,12336
27001,1984,99,12073
27001,1985,73,11927
27001,1986,70,11621
27001,1987,73,11508
27001,1988,73,11357
27001,1989,69,11200
27001,1990,75,11256
27001,1991,76,11377
27001,1992,78,11584
27001,1993,82,11841
27001,1994,65,12231
27001,1995,89,12516
27001,1996,62,12801
27001,1997,88,13007
27001,1998,77,13386
27003,1979,481,188968
27003,1980,492,193173
27003,1981,510,197089
27003,1982,469,199711
27003,1983,522,201567
27003,1984,546,204966
27003,1985,590,209323
27003,1986,564,214129
27003,1987,580,220448
27003,1988,595,227719
27003,1989,560,232994
27003,1990,596,238695
27003,1991,623,246495
27003,1992,617,251607
27003,1993,608,255994
27003,1994,689,261967
27003,1995,664,266584
27003,1996,682,271117
27003,1997,693,275416
27003,1998,663,280088
27005,1979,141,27527
27005,1980,142,27589
27005,1981,147,27613
27005,1982,126,27222
27005,1983,124,26789
27005,1984,136,26665
27005,1985,122,26241
27005,1986,138,26124
27005,1987,115,25897
27005,1988,130,25938
27005,1989,114,25778
27005,1990,114,25708
27005,1991,104,25999
27005,1992,110,26179
27005,1993,129,26203
27005,1994,132,26478
27005,1995,122,26692
27005,1996,116,26788
27005,1997,107,27011
27005,1998,106,27135
27007,1979,135,28911
27007,1980,143,29759
27007,1981,123,30588
27007,1982,126,31412
27007,1983,129,31132
27007,1984,134,31179
27007,1985,112,31425
27007,1986,147,31161
27007,1987,122,31236
27007,1988,128,31634
27007,1989,108,32108
27007,1990,112,32523
27007,1991,124,33337
27007,1992,125,33863
27007,1993,145,34332
27007,1994,114,35312
27007,1995,141,35704
27007,1996,135,36052
27007,1997,138,36546
27007,1998,134,36517
27009,1979,89,23483
27009,1980,81,23918
27009,1981,94,24445
27009,1982,70,24598
27009,1983,95,24807
27009,1984,90,25005
27009,1985,86,25275
27009,1986,102,25862
27009,1987,89,26356
27009,1988,90,27097
27009,1989,88,27715
27009,1990,100,28400
27009,1991,102,29125
27009,1992,74,29522
27009,1993,84,29863
27009,1994,95,30009
27009,1995,97,30342
27009,1996,92,30556
27009,1997,100,30852
27009,1998,96,31138
27011,1979,31,6991
27011,1980,40,6960
27011,1981,35,6939
27011,1982,44,6870
27011,1983,40,6716
27011,1984,36,6607
27011,1985,46,6351
27011,1986,22,6134
27011,1987,26,5933
27011,1988,30,5800
27011,1989,31,5633
27011,1990,36,5491
27011,1991,25,5411
27011,1992,27,5296
27011,1993,33,5301
27011,1994,31,5330
27011,1995,39,5238
27011,1996,32,5239
27011,1997,28,5103
27011,1998,26,5115
27013,1979,168,49187
27013,1980,185,49703
27013,1981,193,49938
27013,1982,181,49949
27013,1983,170,49864
27013,1984,166,49920
27013,1985,163,49978
27013,1986,166,49885
27013,1987,156,49839
27013,1988,191,50425
27013,1989,131,50470
27013,1990,141,50913
27013,1991,169,51169
27013,1992,127,50978
27013,1993,146,50507
27013,1994,160,50999
27013,1995,154,51456
27013,1996,149,51675
27013,1997,149,51350
27013,1998,159,51598
27015,1979,130,26883
27015,1980,122,26728
27015,1981,130,26617
27015,1982,116,26605
27015,1983,130,26525
27015,1984,105,26302
27015,1985,105,25903
27015,1986,85,25418
27015,1987,99,25155
27015,1988,110,25102
27015,1989,99,24711
27015,1990,73,24658
27015,1991,88,24612
27015,1992,85,24713
27015,1993,93,24847
27015,1994,74,24708
27015,1995,63,24654
27015,1996,71,24844
27015,1997,82,24760
27015,1998,82,24548
27017,1979,130,28998
27017,1980,163,28437
27017,1981,136,28282
27017,1982,136,28166
27017,1983,161,28144
27017,1984,149,27842
27017,1985,111,27599
27017,1986,143,27037
27017,1987,131,26994
27017,1988,115,26925
27017,1989,122,27119
27017,1990,143,27262
27017,1991,128,27425
27017,1992,125,27587
27017,1993,130,27836
27017,1994,117,28183
27017,1995,132,28126
27017,1996,113,28391
27017,1997,102,28529
27017,1998,126,28996
27019,1979,114,35463
27019,1980,106,35632
27019,1981,101,36535
27019,1982,123,36998
27019,1983,106,37212
27019,1984,104,37723
27019,1985,108,38677
27019,1986,108,39589
27019,1987,99,41009
27019,1988,108,42971
27019,1989,107,44520
27019,1990,122,46070
27019,1991,116,48283
27019,1992,122,50082
27019,1993,117,52356
27019,1994,118,54874
27019,1995,118,57469
27019,1996,137,59972
27019,1997,141,61618
27019,1998,103,63430
27021,1979,137,19365
27021,1980,140,19591
27021,1981,110,19560
27021,1982,120,19507
27021,1983,126,19696
27021,1984,133,19990
27021,1985,141,19894
27021,1986,161,19910
27021,1987,116,19666
27021,1988,124,19736
27021,1989,139,19805
27021,1990,105,20021
27021,1991,121,20297
27021,1992,121,20922
27021,1993,123,21480
27021,1994,129,21822
27021,1995,134,22526
27021,1996,148,23053
27021,1997,118,23580
27021,1998,110,23999
27023,1979,75,13918
27023,1980,68,13683
27023,1981,50,13520
27023,1982,73,13408
27023,1983,72,13206
27023,1984,65,13196
27023,1985,48,12898
27023,1986,60,12591
27023,1987,50,12304
27023,1988,52,12190
27023,1989,53,11935
27023,1990,52,11821
27023,1991,49,11782
27023,1992,53,11686
27023,1993,44,11696
27023,1994,53,11745
27023,1995,44,11711
27023,1996,41,11672
27023,1997,54,11729
27023,1998,56,11674
27025,1979,113,23902
27025,1980,99,24395
27025,1981,94,24760
27025,1982,105,25070
27025,1983,114,25361
27025,1984,95,25699
27025,1985,106,25958
27025,1986,109,26236
27025,1987,103,26424
27025,1988,109,27412
27025,1989,99,28091
27025,1990,98,28769
27025,1991,91,29490
27025,1992,89,30270
27025,1993,102,31531
27025,1994,104,32790
27025,1995,92,34095
27025,1996,97,35058
27025,1997,104,36205
27025,1998,101,37217
27027,1979,133,46942
27027,1980,139,47058
27027,1981,156,47139
27027,1982,160,46840
27027,1983,161,46978
27027,1984,178,46456
27027,1985,156,46556
27027,1986,181,46034
27027,1987,138,46119
27027,1988,143,46768
27027,1989,163,47288
27027,1990,133,47547
27027,1991,141,47631
27027,1992,153,47955
27027,1993,136,48051
27027,1994,128,48166
27027,1995,162,48305
27027,1996,114,48022
27027,1997,123,47831
27027,1998,151,47608
27029,1979,44,8040
27029,1980,40,8081
27029,1981,45,8026
27029,1982,38,7980
27029,1983,35,7916
27029,1984,46,7912
27029,1985,32,7918
27029,1986,27,7769
27029,1987,36,7683
27029,1988,38,7627
27029,1989,26,7465
27029,1990,36,7451
27029,1991,40,7460
27029,1992,35,7430
27029,1993,33,7562
27029,1994,40,7656
27029,1995,43,7726
27029,1996,32,7751
27029,1997,36,7807
27029,1998,36,7781
27031,1979,18,3858
27031,1980,21,3881
27031,1981,28,3905
27031,1982,14,3871
27031,1983,21,3855
27031,1984,17,3802
27031,1985,22,3765
27031,1986,26,3704
27031,1987,24,3619
27031,1988,16,3580
27031,1989,11,3574
27031,1990,18,3586
27031,1991,15,3707
27031,1992,15,3839
27031,1993,11,4041
27031,1995,27,4354
27031,1996,14,4457
27031,1998,21,4611
27033,1979,69,13922
27033,1980,68,13570
27033,1981,58,13286
27033,1982,55,13139
27033,1983,48,12937
27033,1984,56,12714
27033,1985,56,12507
27033,1986,41,12158
27033,1987,63,11940
27033,1988,40,11666
27033,1989,63,11412
27033,1990,40,11190
27033,1991,43,10968
27033,1992,54,11042
27033,1993,41,11061
27033,1994,45,11077
27033,1995,41,11022
27033,1996,42,10932
27033,1997,46,10827
27033,1998,42,10768
