FIPS,Year,SubUseDisDeaths,Population
13285,2017,19,65737
13285,2018,14,65831
13293,2012,11,24799
13295,2009,15,64230
13295,2010,10,64354
13295,2011,19,64271
13295,2012,17,63617
13295,2013,16,63621
13295,2014,20,63647
13295,2015,15,63416
13295,2016,18,63178
13295,2017,24,63640
13295,2018,14,63877
13297,2010,23,79658
13297,2011,13,80260
13297,2012,20,80261
13297,2013,25,81267
13297,2014,21,82963
13297,2015,23,83574
13297,2016,26,85048
13297,2017,19,86168
13297,2018,30,87658
13299,2009,11,33340
13299,2011,11,33716
13299,2014,17,32983
13305,2010,10,28501
13305,2011,10,28697
13305,2012,10,28643
13305,2017,11,27991
13311,2010,13,25279
13311,2013,10,25695
13311,2018,11,27131
13313,2009,17,96356
13313,2010,19,97823
13313,2011,20,98215
13313,2012,25,98232
13313,2013,21,97661
13313,2014,15,98130
13313,2015,20,98600
13313,2016,18,98888
13313,2017,25,98665
13313,2018,22,97841
15001,2009,45,171989
15001,2010,30,173253
15001,2011,42,174407
15001,2012,34,176530
15001,2013,44,178000
15001,2014,36,180923
15001,2015,39,182905
15001,2016,41,184546
15001,2017,41,185738
15001,2018,53,185676
15003,2009,162,874454
15003,2010,157,883644
15003,2011,168,892498
15003,2012,148,904451
15003,2013,142,911508
15003,2014,165,918344
15003,2015,180,923880
15003,2016,203,917272
15003,2017,208,911189
15003,2018,207,900712
15007,2009,12,61918
15007,2010,11,62453
15007,2014,10,65428
15007,2016,17,66753
15007,2018,16,66462
15009,2009,14,144967
15009,2010,37,146265
15009,2011,54,147811
15009,2012,44,149080
15009,2013,37,150861
15009,2014,45,153343
15009,2015,35,154539
15009,2016,35,154970
15009,2017,42,155229
15009,2018,45,155543
16001,2009,79,370705
16001,2010,77,374106
16001,2011,78,381817
16001,2012,81,389480
16001,2013,104,396005
16001,2014,113,405007
16001,2015,87,412081
16001,2016,125,420724
16001,2017,114,432808
16001,2018,125,444201
16005,2009,32,77824
16005,2010,24,78593
16005,2011,27,79354
16005,2012,39,79479
16005,2013,36,78858
16005,2014,43,78904
16005,2015,29,79298
16005,2016,37,79879
16005,2017,34,80696
16005,2018,24,82358
16011,2011,15,43595
16011,2014,17,42761
16011,2015,12,42456
16011,2016,11,42638
16011,2018,13,43528
16017,2011,12,38007
16017,2012,11,37540
16017,2013,16,37646
16017,2014,11,38325
16017,2015,12,38443
16017,2017,12,39841
16017,2018,21,40708
16019,2009,22,97894
16019,2010,24,99018
16019,2011,23,100451
16019,2012,28,101256
16019,2013,47,102028
16019,2014,50,103005
16019,2015,42,104269
16019,2016,38,106309
16019,2017,39,108536
16019,2018,37,110541
16027,2009,31,178692
16027,2010,39,180102
16027,2011,36,182584
16027,2012,38,184678
16027,2013,43,189357
16027,2014,55,193368
16027,2015,49,197286
16027,2016,39,201016
16027,2017,43,205563
16027,2018,57,211619
16045,2018,10,16018
16055,2009,33,128939
16055,2010,33,129880
16055,2011,36,132257
16055,2012,37,133240
16055,2013,35,134744
16055,2014,31,137302
16055,2015,53,139848
16055,2016,43,143344
16055,2017,47,146372
16055,2018,67,149464
16057,2018,13,38032
16059,2015,10,6845
16069,2009,15,35466
16069,2010,12,35662
16069,2012,15,35996
16069,2013,13,36340
16069,2017,14,36760
16069,2018,17,36740
16075,2015,15,21210
16075,2016,12,21317
16079,2017,11,11392
16083,2009,23,71289
16083,2010,22,72177
16083,2011,25,73012
16083,2012,14,73479
16083,2013,19,74689
16083,2014,16,75553
16083,2015,28,76973
16083,2016,27,78090
16083,2017,30,79631
16083,2018,26,80376
17001,2009,13,60892
17001,2012,11,61077
17001,2013,11,61013
17001,2014,20,60857
17001,2015,23,60876
17001,2016,16,60453
17001,2017,15,59884
17001,2018,18,59263
17007,2010,12,51589
17007,2012,10,51129
17007,2014,16,50894
17007,2015,12,50531
17007,2017,21,50106
17007,2018,17,50002
17011,2015,13,30314
17019,2009,30,190237
17019,2010,20,191295
17019,2011,41,191822
17019,2012,31,193278
17019,2013,37,194727
17019,2014,49,196838
17019,2015,51,198429
17019,2016,37,197929
17019,2017,58,198511
17019,2018,48,198779
17021,2015,11,30606
17021,2016,11,30254
17029,2013,15,49914
17029,2016,13,48574
17029,2018,12,47016
17031,2009,823,4886368
17031,2010,765,4898867
17031,2011,825,4919341
17031,2012,928,4933444
17031,2013,956,4940725
17031,2014,970,4945401
17031,2015,1085,4936759
17031,2016,1573,4901239
17031,2017,1667,4892056
17031,2018,1664,4854942
17037,2009,14,100261
17037,2011,16,99724
17037,2012,12,99654
17037,2013,10,99647
17037,2014,14,100309
17037,2015,13,99130
17037,2016,22,99221
17037,2017,28,99399
17037,2018,21,98632
17043,2009,118,864207
17043,2010,115,868166
17043,2011,140,873645
17043,2012,141,877424
17043,2013,124,880690
17043,2014,140,880147
17043,2015,175,880336
17043,2016,195,874850
17043,2017,224,873641
17043,2018,218,869772
17049,2015,11,31655
17049,2017,11,31458
17049,2018,12,31447
17055,2009,12,36108
17055,2010,13,36212
17055,2012,15,36119
17055,2013,12,35902
17055,2014,17,36083
17055,2015,14,36137
17055,2016,16,35761
17055,2017,22,35618
17055,2018,12,35203
17057,2009,11,33739
17057,2017,10,31888
17063,2009,11,47309
17063,2010,11,47634
17063,2011,13,47686
17063,2012,19,47812
17063,2014,10,47816
17063,2015,12,47850
17063,2016,16,47689
17063,2018,21,48049
17073,2011,13,46148
17075,2016,10,25518
17075,2018,10,24803
17077,2009,10,56248
17077,2013,13,56377
17077,2014,11,56231
17077,2015,14,55916
17077,2016,16,55345
17077,2017,16,54551
17077,2018,22,53562
17081,2015,13,35379
17081,2017,12,35174
17081,2018,14,34699
17083,2017,16,20019
17083,2018,10,19913
17089,2009,64,490311
17089,2010,68,493687
17089,2011,84,497973
17089,2012,81,499223
17089,2013,75,499674
17089,2014,81,502435
17089,2015,67,505194
17089,2016,106,505349
17089,2017,132,507265
17089,2018,126,505317
17091,2009,26,105890
17091,2010,16,106164
17091,2011,20,106317
17091,2012,17,105680
17091,2013,27,104743
17091,2014,29,103997
17091,2015,24,103446
17091,2016,28,102523
17091,2017,38,101795
17091,2018,38,101950
17093,2009,11,109327
17093,2011,18,113228
17093,2012,14,114526
17093,2013,22,115579
17093,2014,18,117346
17093,2015,13,119232
17093,2016,33,120322
17093,2017,23,121741
17093,2018,24,123060
17095,2010,11,48021
17095,2011,12,47936
17095,2012,10,47416
17095,2013,12,47285
17095,2014,13,47286
17095,2015,11,46679
17095,2017,16,45855
17097,2009,116,668827
17097,2010,130,670805
17097,2011,122,672377
17097,2012,117,668036
17097,2013,113,668029
17097,2014,123,669286
17097,2015,120,667460
17097,2016,139,665900
17097,2017,153,664664
17097,2018,155,660419
17099,2009,33,104563
17099,2010,46,104448
17099,2011,34,104052
17099,2012,38,103568
17099,2013,39,102800
17099,2014,34,101919
17099,2015,37,102005
17099,2016,31,101334
17099,2017,50,100814
17099,2018,58,100041
17103,2011,10,32756
17103,2018,11,31289
17105,2012,12,35557
17105,2016,15,33386
17105,2017,11,33362
17105,2018,14,32540
17107,2015,11,27050
17107,2018,10,26439
17111,2009,51,295397
17111,2010,62,296000
17111,2011,47,295747
17111,2012,68,294917
17111,2013,49,293673
17111,2014,58,293145
17111,2015,73,292806
17111,2016,78,291832
17111,2017,103,292584
17111,2018,89,291008
17113,2009,33,160395
17113,2010,31,161247
17113,2011,33,162128
17113,2012,35,163800
17113,2013,27,166026
17113,2014,36,165221
17113,2015,28,164298
17113,2016,40,163398
17113,2017,49,163144
17113,2018,45,163307
17115,2009,10,101715
17115,2010,12,101705
17115,2012,16,101101
17115,2013,19,100287
17115,2014,20,99402
17115,2015,28,98337
17115,2016,28,97604
17115,2017,24,96594
17115,2018,38,95296
17117,2013,13,42843
17117,2015,10,42035
17117,2016,14,41901
17117,2017,10,41552
17117,2018,16,41392
17119,2009,62,250457
17119,2010,75,250613
17119,2011,72,249697
17119,2012,77,249226
17119,2013,56,248520
17119,2014,106,247659
17119,2015,93,247392
17119,2016,100,246835
17119,2017,114,246037
17119,2018,129,244600
17121,2009,12,36148
17121,2010,14,36107
17121,2013,11,35391
17121,2014,12,35330
17121,2015,11,35054
17121,2016,12,34835
17121,2017,15,34533
17121,2018,10,34242
17133,2016,10,31381
17135,2018,10,25858
17137,2014,15,31957
17137,2016,11,31277
17141,2014,15,48071
17141,2016,21,47227
17141,2017,14,47018
17141,2018,14,46733
17143,2009,42,174289
17143,2010,32,173942
17143,2011,53,174325
17143,2012,42,174731
17143,2013,46,175881
17143,2014,53,174829
17143,2015,52,173695
17143,2016,52,172377
17143,2017,79,170095
17143,2018,69,167373
17157,2009,11,30931
17157,2012,10,30358
17157,2016,10,29946
17157,2018,13,29348
17161,2009,24,135884
17161,2010,21,135868
17161,2011,31,135783
17161,2012,31,135766
17161,2013,26,135507
17161,2014,29,134330
17161,2015,20,134340
17161,2016,40,132906
17161,2017,46,132749
17161,2018,36,131220
17163,2009,52,251932
17163,2010,48,253498
17163,2011,60,253685
17163,2012,68,252272
17163,2013,47,250345
17163,2014,64,249111
17163,2015,51,247464
17163,2016,54,246199
17163,2017,87,245455
17163,2018,105,243608
17165,2013,10,22761
17167,2009,32,183128
17167,2010,30,184410
17167,2011,35,185706
17167,2012,51,186021
17167,2013,34,185765
17167,2014,52,185391
17167,2015,61,185079
17167,2016,57,183715
17167,2017,71,182465
17167,2018,74,180932
17177,2009,12,43320
17177,2010,13,43224
17177,2013,13,42112
17177,2015,12,41071
17177,2017,11,40410
17177,2018,12,39976
17179,2009,19,124708
17179,2010,22,124972
17179,2011,22,125176
17179,2012,34,125438
17179,2013,26,125773
17179,2014,33,125058
17179,2015,33,124070
17179,2016,38,123630
17179,2017,45,122758
17179,2018,36,121287
17183,2009,22,75425
17183,2010,19,75275
17183,2011,16,75131
17183,2012,20,74460
17183,2013,17,74072
17183,2014,28,73518
17183,2015,27,73093
17183,2016,26,71962
17183,2017,36,71506
17183,2018,28,70221
17195,2010,10,53417
17195,2012,10,52824
17195,2013,14,52543
17195,2014,16,51809
17195,2015,15,51997
17195,2017,12,50976
17195,2018,13,50411
17197,2009,114,649199
17197,2010,82,651164
17197,2011,102,653934
17197,2012,106,654294
17197,2013,107,653727
17197,2014,124,655390
17197,2015,139,656211
17197,2016,171,657492
17197,2017,197,658802
17197,2018,178,656634
17199,2009,13,61379
17199,2010,18,61493
17199,2011,17,61684
17199,2012,13,61766
17199,2013,14,61960
17199,2014,16,62010
17199,2015,13,62320
17199,2016,23,62366
17199,2017,17,62002
17199,2018,19,61625
17201,2009,100,276551
17201,2010,87,276049
17201,2011,76,274444
17201,2012,119,272561
17201,2013,134,270957
17201,2014,119,268810
17201,2015,128,267300
17201,2016,156,265891
17201,2017,153,264179
17201,2018,182,262837
18001,2017,11,32977
18003,2009,63,333463
18003,2010,71,335088
18003,2011,69,338041
18003,2012,72,340015
18003,2013,81,342412
18003,2014,77,345247
18003,2015,101,347657
18003,2016,114,349472
18003,2017,141,351405
18003,2018,125,353096
18005,2010,21,72049
18005,2011,15,73000
18005,2013,17,74593
18005,2014,18,75114
18005,2015,13,75940
18005,2016,27,76096
18005,2017,37,76530
18005,2018,28,77029
18009,2016,10,11044
18011,2012,14,55717
18011,2013,18,57161
18011,2014,10,58540
18011,2015,13,59891
18011,2016,29,61155
18011,2017,16,62427
18011,2018,16,63372
18017,2016,13,35064
18017,2018,14,34951
18019,2009,20,102971
18019,2010,24,104097
18019,2011,34,105402
18019,2012,37,105670
18019,2013,27,106516
18019,2014,39,107777
18019,2015,49,108808
18019,2016,61,109339
18019,2017,69,110062
18019,2018,66,110164
18021,2018,11,24186
18023,2011,13,30755
18023,2017,10,29874
18023,2018,11,29794
18029,2009,12,47194
18029,2010,14,47275
18029,2011,14,47243
18029,2012,15,46936
18029,2013,11,46941
18029,2014,18,46463
18029,2015,19,46314
18029,2016,20,46160
18029,2017,20,46390
18029,2018,17,46119
18031,2017,11,24842
18033,2015,17,39942
18033,2017,11,40040
18035,2009,36,109507
18035,2010,18,109615
18035,2011,33,109462
18035,2012,28,109205
18035,2013,32,109196
18035,2014,45,108713
18035,2015,49,108435
18035,2016,52,107115
18035,2017,64,106622
18035,2018,57,106005
18037,2014,10,39248
18039,2009,31,186342
18039,2010,19,186273
18039,2011,30,187401
18039,2012,30,187979
18039,2013,34,188707
18039,2014,40,189986
18039,2015,43,191370
18039,2016,55,191523
18039,2017,61,192392
18039,2018,65,192545
18041,2009,10,22365
18041,2014,15,21577
18041,2015,15,21547
18041,2016,21,21386
18041,2017,24,21259
18041,2018,17,21066
18043,2009,14,69935
18043,2010,21,70164
18043,2011,17,70518
18043,2012,25,70803
18043,2013,17,71794
18043,2014,26,71615
18043,2015,27,72113
18043,2016,32,72203
18043,2017,40,72290
18043,2018,38,72825
18047,2018,14,21009
18051,2017,10,31035
18053,2009,17,64969
18053,2010,22,64768
18053,2011,24,64489
18053,2012,28,64051
18053,2013,25,63680
18053,2014,17,63110
18053,2015,36,62510
18053,2016,24,61481
18053,2017,34,60963
18053,2018,30,60245
18055,2009,11,30635
18055,2010,14,30784
18055,2011,10,30510
18055,2017,11,29550
18057,2009,27,259709
18057,2010,37,264734
18057,2011,29,272401
18057,2012,30,278484
18057,2013,27,285087
18057,2014,33,290399
18057,2015,48,296741
18057,2016,62,302424
18057,2017,77,309145
18057,2018,72,314251
18059,2009,11,65518
18059,2010,15,66285
18059,2011,12,66697
18059,2012,10,66992
18059,2013,16,67513
18059,2014,24,67742
18059,2015,25,68153
18059,2016,21,69182
18059,2017,20,70319
18059,2018,27,71413
18061,2014,12,36805
18061,2015,11,37043
18061,2016,15,37246
18061,2017,13,37217
18061,2018,12,37521
18063,2009,21,137431
18063,2010,19,138805
18063,2011,24,141068
18063,2012,25,143214
18063,2013,29,146436
18063,2014,29,148300
18063,2015,23,150185
18063,2016,38,152265
18063,2017,41,155100
18063,2018,36,157842
18065,2009,22,45621
18065,2010,21,45788
18065,2011,16,45565
18065,2012,13,45633
18065,2013,22,45218
18065,2014,17,45150
18065,2015,14,45108
18065,2016,11,44652
18065,2017,16,44598
18065,2018,17,44310
18067,2009,24,76661
18067,2010,32,76618
18067,2011,27,76560
18067,2012,28,76537
18067,2013,34,76364
18067,2014,18,76472
18067,2015,45,75936
18067,2016,28,75870
18067,2017,54,75547
18067,2018,47,75330
18069,2011,10,34578
18069,2012,11,34363
18069,2016,13,33643
18071,2010,13,39622
18071,2011,10,40161
18071,2012,20,40266
18071,2013,12,40564
18071,2014,18,40774
18071,2015,17,41126
18071,2016,15,41029
18071,2017,22,40884
18071,2018,23,41025
18073,2016,11,31173
18073,2017,11,31143
18075,2017,19,19408
18075,2018,14,19207
18077,2010,10,30344
18077,2011,11,30200
18077,2012,12,30454
18077,2013,12,30349
18077,2017,11,29854
18077,2018,14,29882
18079,2009,14,27186
18079,2011,10,26812
18079,2012,13,26736
18079,2014,13,26489
18079,2015,13,26343
18079,2016,11,26146
18079,2017,16,25950
18079,2018,15,25823
18081,2009,24,131033
18081,2010,32,131998
18081,2011,25,133776
18081,2012,26,135194
18081,2013,34,137256
18081,2014,34,139009
18081,2015,38,140860
18081,2016,45,142901
18081,2017,46,144898
18081,2018,45,146745
18083,2010,10,35566
18083,2016,10,34880
18085,2009,16,72740
18085,2010,10,72799
18085,2011,12,72685
18085,2012,13,72900
18085,2014,10,73636
18085,2015,14,73610
18085,2016,16,73978
18085,2017,24,73933
18085,2018,17,73841
18089,2009,59,464317
18089,2010,42,464566
18089,2011,50,464114
18089,2012,74,462324
18089,2013,128,459968
18089,2014,143,458644
18089,2015,133,456167
18089,2016,158,453809
18089,2017,212,452225
18089,2018,190,450303
18091,2009,20,104174
18091,2010,23,104211
18091,2011,37,104120
18091,2012,26,104090
18091,2013,23,104148
18091,2014,36,104180
18091,2015,39,103564
18091,2016,53,102629
18091,2017,51,102373
18091,2018,44,102137
18093,2009,12,42771
18093,2011,10,42755
18093,2013,11,42396
18093,2014,12,42234
18093,2017,13,41912
18093,2018,15,41774
18095,2009,47,122131
18095,2010,55,122124
18095,2011,53,121628
18095,2012,56,120761
18095,2013,44,120955
18095,2014,49,120550
18095,2015,60,120203
18095,2016,61,119745
18095,2017,76,119826
18095,2018,64,119691
18097,2009,217,852653
18097,2010,256,857863
18097,2011,254,865502
18097,2012,302,873439
18097,2013,326,882495
18097,2014,362,888407
18097,2015,390,893122
18097,2016,455,895237
18097,2017,500,902202
18097,2018,478,905902
18099,2011,12,43629
18099,2017,15,42942
18099,2018,11,42584
18103,2009,12,34804
18103,2016,11,33465
18105,2009,26,129575
18105,2010,37,131281
18105,2011,30,132972
18105,2012,39,134138
18105,2013,24,134936
18105,2014,45,136250
18105,2015,30,137557
18105,2016,41,138211
18105,2017,41,139288
18105,2018,41,138928
18107,2010,10,35427
18107,2011,13,35697
18107,2012,23,35498
18107,2014,12,35304
18107,2017,16,35478
18107,2018,15,35209
18109,2009,21,65087
18109,2010,20,65303
18109,2011,16,65694
18109,2012,25,65537
18109,2013,16,65833
18109,2014,22,65630
18109,2015,24,65482
18109,2016,26,65392
18109,2017,21,65285
18109,2018,40,65487
18113,2010,10,44799
18113,2011,10,44815
18113,2012,10,44788
18119,2017,10,19365
18127,2009,33,154831
18127,2010,41,155431
18127,2011,34,156452
18127,2012,44,156445
18127,2013,45,157107
18127,2014,56,157290
18127,2015,53,157800
18127,2016,62,157718
18127,2017,66,158055
18127,2018,59,158688
18133,2014,10,35089
18133,2015,12,35009
18135,2014,13,23246
18135,2016,13,22896
18135,2017,18,22676
18135,2018,11,22538
18137,2015,10,26572
18137,2016,10,26610
18137,2017,13,26367
18139,2017,10,15290
18141,2009,57,248320
18141,2010,66,248498
18141,2011,79,248453
18141,2012,75,248233
18141,2013,81,248813
18141,2014,80,249881
18141,2015,98,250854
18141,2016,102,251623
18141,2017,122,252540
18141,2018,118,252623
18143,2010,10,22880
18143,2011,23,22642
18143,2012,18,22400
18143,2014,10,22277
18143,2015,12,22297
18143,2016,26,22239
18143,2017,14,22359
18143,2018,13,22294
18145,2009,14,41775
18145,2010,11,41640
18145,2012,13,41621
18145,2013,11,41841
18145,2014,15,41555
18145,2015,11,41399
18145,2016,10,41181
18145,2017,13,41243
18145,2018,20,41360
18149,2009,15,21878
18149,2011,11,21752
18149,2012,11,21720
18149,2015,10,21380
18149,2016,12,21402
18149,2017,17,21251
18149,2018,10,21218
18151,2016,11,31706
18153,2009,10,20042
18157,2009,21,164301
18157,2010,16,165090
18157,2011,34,166889
18157,2012,35,169546
18157,2013,32,172135
18157,2014,35,174828
18157,2015,43,177446
18157,2016,43,179614
18157,2017,40,181603
18157,2018,53,183678
18163,2009,57,165784
18163,2010,59,166543
18163,2011,64,167231
18163,2012,61,167888
18163,2013,50,168383
18163,2014,59,169016
18163,2015,82,168920
18163,2016,61,168796
18163,2017,88,168510
18163,2018,62,167638
18167,2009,36,100310
18167,2010,21,100813
18167,2011,33,101270
18167,2012,18,101535
18167,2013,38,101428
18167,2014,22,101310
18167,2015,24,100941
18167,2016,34,100744
18167,2017,27,100102
18167,2018,36,99861
18169,2010,10,29862
18169,2016,12,28640
18169,2017,15,28398
18173,2017,11,58370
18173,2018,15,58138
18175,2012,10,26280
18175,2013,11,26105
18175,2014,10,26170
18175,2015,10,26059
18175,2016,12,25879
18175,2017,14,25982
18177,2009,20,63561
18177,2010,22,63483
18177,2011,26,63187
18177,2012,13,62911
18177,2013,31,62418
18177,2014,36,62170
18177,2015,36,61487
18177,2016,44,61070
18177,2017,75,60621
18177,2018,58,60287
18181,2014,10,22385
18181,2018,11,22124
18183,2011,10,31138
19013,2009,17,121315
19013,2010,24,121950
19013,2011,22,122457
19013,2012,22,122675
19013,2013,19,123322
19013,2014,22,123700
19013,2015,26,124225
19013,2016,30,123668
19013,2017,28,123362
19013,2018,35,123042
19033,2013,15,39339
19033,2014,16,39032
19033,2015,16,38812
19033,2016,17,38836
19033,2017,18,38767
19033,2018,15,38378
19045,2015,11,43595
19045,2017,13,42900
19049,2016,13,80186
19049,2017,14,82909
19057,2010,12,36758
19057,2014,10,36726
19057,2015,14,36500
19057,2016,19,36177
19057,2017,11,35849
19061,2009,12,85753
19061,2010,10,86420
19061,2013,19,88300
19061,2014,17,88820
19061,2015,14,89532
19061,2016,19,89321
19061,2017,14,89204
19061,2018,12,88825
19099,2017,10,33765
19103,2009,16,124909
19103,2010,18,125806
19103,2011,13,127753
19103,2012,23,130793
19103,2013,21,133475
19103,2014,33,136434
19103,2015,21,138201
19103,2016,27,140286
19103,2017,23,142813
19103,2018,20,144415
19111,2015,12,32219
19111,2016,19,31741
19111,2017,10,31512
19113,2009,37,197247
19113,2010,36,198108
19113,2011,44,200439
19113,2012,42,201642
19113,2013,51,202243
19113,2014,58,203672
19113,2015,61,205662
19113,2016,44,207280
19113,2017,59,209289
19113,2018,43,210636
19127,2009,10,36880
19127,2014,11,37459
19139,2015,11,40176
19153,2009,68,404026
19153,2010,90,408845
19153,2011,93,415208
19153,2012,103,421609
19153,2013,108,429388
19153,2014,116,437152
19153,2015,110,444413
19153,2016,135,450201
19153,2017,152,457099
19153,2018,166,461601
19155,2009,13,86094
19155,2010,16,86747
19155,2011,18,86971
19155,2012,27,86395
19155,2013,18,86225
19155,2014,24,86602
19155,2015,14,87166
19155,2016,30,87020
19155,2017,29,86679
19155,2018,28,86624
19163,2009,37,153450
19163,2010,37,155036
19163,2011,38,156774
19163,2012,45,158331
19163,2013,62,159795
19163,2014,45,160635
19163,2015,68,161240
19163,2016,46,161448
19163,2017,55,161092
19163,2018,50,161546
19169,2010,11,85107
19169,2011,11,85141
19169,2013,16,87743
19169,2014,12,89355
19169,2015,13,91226
19169,2016,15,92225
19169,2017,11,92505
19169,2018,15,92940
19179,2017,11,32248
19181,2014,10,44894
19181,2016,10,46389
19181,2018,12,47744
19187,2009,12,34954
19187,2010,15,34658
19187,2017,15,33607
19187,2018,10,33275
19193,2009,15,95071
19193,2010,15,95690
19193,2011,29,96098
19193,2012,25,95930
19193,2013,31,95783
19193,2014,20,95907
19193,2015,30,96447
19193,2016,22,96555
19193,2017,27,96110
19193,2018,27,96075
20015,2009,12,61489
20015,2010,15,61722
20015,2012,17,61650
20015,2013,17,61599
20015,2014,14,61986
20015,2015,14,62478
20015,2017,22,62695
20015,2018,17,62451
20021,2009,10,20161
20035,2012,10,33475
20035,2015,13,32963
20035,2016,14,32915
20035,2018,11,32346
20037,2009,10,36218
20037,2013,10,36561
20037,2016,11,36473
20045,2009,16,105345
20045,2010,18,106143
20045,2011,20,107415
20045,2012,16,107972
20045,2013,23,109355
20045,2014,19,111457
20045,2015,21,112771
20045,2016,17,114074
20045,2017,22,115255
20045,2018,29,115529
20055,2012,11,35748
20055,2014,13,35715
20055,2015,11,35635
20055,2017,10,35444
20055,2018,10,34948
20059,2018,10,23846
20061,2010,12,33136
20079,2015,10,31795
20091,2009,66,511424
20091,2010,65,516013
20091,2011,75,523913
20091,2012,67,530384
20091,2013,82,536661
20091,2014,96,543241
20091,2015,90,548563
20091,2016,90,552023
20091,2017,91,558082
20091,2018,97,562690
20103,2009,14,71833
20103,2010,19,72586
20103,2011,19,73389
20103,2012,13,73872
20103,2013,18,74239
20103,2014,22,74744
20103,2015,13,75209
20103,2016,21,75979
20103,2017,10,76626
20103,2018,16,76694
20111,2013,10,31422
20111,2018,15,31152
20121,2014,11,30641
20121,2017,14,31027
20125,2012,11,31562
20125,2015,10,30457
20125,2017,11,29626
20125,2018,11,29197
20155,2009,18,58502
20155,2010,20,58800
20155,2012,14,58738
20155,2013,19,58434
20155,2014,17,58116
20155,2015,19,58079
20155,2016,11,57668
20155,2017,14,56897
20155,2018,19,56605
20161,2012,12,72795
20161,2013,10,72695
20161,2018,12,70775
20169,2009,16,51246
20169,2011,17,51845
20169,2012,10,51991
20169,2013,16,51703
20169,2014,13,51654
20169,2015,14,51568
20169,2016,14,50984
20169,2017,28,50465
20169,2018,14,50012
20173,2009,121,467481
20173,2010,92,470685
20173,2011,104,473068
20173,2012,112,475829
20173,2013,116,477094
20173,2014,136,480169
20173,2015,123,482814
20173,2016,147,483060
20173,2017,138,484051
20173,2018,169,483174
20177,2009,45,164485
20177,2010,40,165526
20177,2011,47,166363
20177,2012,49,166298
20177,2013,32,166068
20177,2014,49,165456
20177,2015,65,165694
20177,2016,48,165008
20177,2017,60,164781
20177,2018,59,163719
20191,2013,10,21692
20209,2009,26,148597
20209,2010,31,149674
20209,2011,37,150458
20209,2012,39,151383
20209,2013,26,152642
20209,2014,28,153964
20209,2015,26,155620
20209,2016,36,156176
20209,2017,35,157283
20209,2018,41,157223
21005,2015,10,20696
21005,2016,12,20839
21005,2017,12,21195
21009,2012,11,39599
21009,2013,14,39948
21009,2015,11,40382
21009,2017,14,40557
21009,2018,11,40796
21013,2009,15,26822
21013,2010,27,26833
21013,2011,19,26862
21013,2012,12,26314
21013,2013,25,25994
21013,2014,14,25898
21013,2015,24,25445
21013,2016,12,25193
21013,2018,12,24476
21015,2009,25,113070
21015,2010,34,114304
21015,2011,29,117022
21015,2012,36,118467
21015,2013,54,119459
21015,2014,46,121208
21015,2015,60,122322
21015,2016,51,122950
21015,2017,62,124429
21015,2018,55,124855
21019,2009,17,45620
21019,2010,22,45762
21019,2011,13,45625
21019,2012,10,45354
21019,2014,18,44999
21019,2015,26,44456
21019,2016,32,44258
21019,2017,39,44039
21019,2018,40,43264
21021,2015,11,27408
21021,2016,20,27554
21021,2017,14,27430
21025,2010,12,13134
21029,2010,14,71392
21029,2011,18,71997
21029,2012,27,72546
21029,2013,16,73288
21029,2014,29,74227
21029,2015,25,74770
21029,2016,31,75042
21029,2017,46,75829
21029,2018,39,76312
21031,2015,11,11992
21037,2009,29,84220
21037,2010,37,84889
21037,2011,39,85537
21037,2012,66,85495
21037,2013,36,85557
21037,2014,50,86409
21037,2015,51,86521
21037,2016,79,86578
21037,2017,89,86750
21037,2018,76,87207
21043,2009,10,26140
21043,2010,16,26074
21043,2015,11,25345
21043,2017,24,25147
21043,2018,15,24931
21045,2018,10,14590
21047,2009,10,70025
21047,2010,12,70464
21047,2012,13,71938
21047,2013,16,70600
21047,2014,10,70574
21047,2016,10,68566
21047,2017,14,66617
21047,2018,11,67752
21049,2009,25,33397
21049,2010,15,33386
21049,2011,18,33250
21049,2012,23,33459
21049,2013,12,33265
21049,2014,17,33415
21049,2015,18,33361
21049,2016,15,33369
21049,2017,26,33510
21049,2018,29,33584
21051,2010,16,20717
21051,2011,27,20656
21051,2015,12,19883
21053,2012,11,9573
21059,2009,20,89590
21059,2010,22,89952
21059,2011,21,90491
21059,2012,24,91021
21059,2013,32,91242
21059,2014,18,91206
21059,2015,20,92108
21059,2016,33,92499
21059,2017,29,93174
21059,2018,21,93763
21065,2011,10,13771
21065,2012,11,13601
21065,2016,13,13327
21065,2017,15,13260
21067,2009,63,278442
21067,2010,82,281608
21067,2011,80,287097
21067,2012,97,290839
21067,2013,105,293418
21067,2014,129,295531
21067,2015,159,299020
21067,2016,186,302592
21067,2017,184,305281
21067,2018,168,306477
21071,2009,26,37479
21071,2010,39,37289
21071,2011,40,37016
21071,2012,21,36719
21071,2013,21,36459
21071,2014,24,35750
21071,2015,21,35335
21071,2016,22,34678
21071,2017,18,33891
21071,2018,17,33384
21073,2010,10,46280
21073,2012,11,46687
21073,2013,20,46448
21073,2014,13,46567
21073,2015,19,46972
21073,2016,24,47093
21073,2017,29,47045
21073,2018,24,47215
21077,2017,11,8336
21079,2011,10,15820
21079,2016,11,16127
21081,2011,10,23787
21081,2012,17,23455
21081,2014,12,23746
21081,2015,10,23574
21081,2016,17,23701
21081,2017,15,23719
21081,2018,13,23785
21083,2010,10,34317
21085,2011,16,24316
21085,2012,10,24308
21085,2013,10,24305
