FIPS,Year,InfectDeaths,Population
55025,2002,31,420879
55025,2003,39,426314
55025,2004,32,431818
55025,2005,32,436993
55025,2006,31,442237
55025,2007,27,448504
55025,2008,37,454412
55027,2006,15,82460
55031,2004,10,40747
55035,1999,10,86787
55035,2002,11,88556
55039,1999,10,89884
55039,2001,10,90496
55039,2002,10,90655
55039,2007,12,92890
55055,2002,12,72674
55055,2004,11,74676
55055,2008,12,78206
55059,1999,21,140035
55059,2000,17,141199
55059,2001,10,143441
55059,2002,18,145283
55059,2003,17,147196
55059,2004,16,149086
55059,2006,21,152512
55059,2007,16,154131
55059,2008,18,155626
55063,2002,11,101517
55063,2003,10,102055
55063,2005,11,102716
55063,2007,11,104288
55071,2006,10,74882
55071,2007,11,74872
55073,1999,12,117303
55073,2000,10,117588
55073,2001,14,118107
55073,2002,10,118383
55073,2004,13,119155
55073,2005,11,120128
55073,2006,14,121565
55073,2007,10,122636
55079,1999,153,878823
55079,2000,170,878399
55079,2001,161,877618
55079,2002,173,877746
55079,2003,157,877627
55079,2004,148,875514
55079,2005,185,871472
55079,2006,158,870257
55079,2007,186,872355
55079,2008,152,876071
55087,1999,16,150665
55087,2001,10,154842
55087,2002,11,156323
55087,2003,13,157590
55087,2004,15,158886
55087,2005,18,160269
55087,2006,17,161957
55087,2007,16,163451
55087,2008,14,164563
55101,1999,22,177262
55101,2000,25,177604
55101,2001,22,177669
55101,2002,21,178316
55101,2003,31,179166
55101,2004,28,180024
55101,2005,18,181310
55101,2006,32,181763
55101,2007,23,182131
55101,2008,25,182412
55105,1999,22,142436
55105,2000,15,143110
55105,2001,19,143845
55105,2002,19,144168
55105,2003,19,144659
55105,2004,21,146008
55105,2005,15,146998
55105,2006,18,148621
55105,2007,13,149921
55105,2008,19,150511
55111,1999,10,50574
55111,2000,10,51112
55111,2001,14,51528
55111,2008,10,56732
55117,1999,10,103974
55117,2001,10,104806
55117,2002,12,105011
55117,2003,11,105131
55117,2004,12,105433
55117,2006,11,106315
55117,2007,11,106713
55117,2008,12,107140
55127,1999,10,86549
55127,2000,11,87870
55127,2005,11,93533
55127,2007,12,95073
55127,2008,15,95570
55131,2002,12,114037
55131,2006,12,119937
55131,2008,11,122781
55133,1999,26,338290
55133,2000,33,340787
55133,2001,26,344798
55133,2002,28,348397
55133,2003,22,351283
55133,2004,32,353158
55133,2005,25,355001
55133,2006,29,356030
55133,2007,24,358647
55133,2008,50,360438
55135,1999,11,46751
55139,1999,18,146059
55139,2000,13,146962
55139,2001,14,148225
55139,2002,11,149056
55139,2003,16,149220
55139,2004,19,149753
55139,2005,19,150867
55139,2006,15,151968
55139,2007,15,153221
55139,2008,20,154008
55141,2005,11,68645
56013,2000,11,33765
56013,2003,10,33963
56013,2007,12,35750
56021,1999,11,76786
56021,2000,13,77269
56021,2002,16,78778
56021,2003,15,79599
56021,2005,13,81013
56021,2006,11,82034
56021,2007,15,82899
56021,2008,11,84213
56025,1999,14,62677
56025,2002,10,63620
56025,2004,12,64759
56025,2005,13,65517
1001,2010,11,52038
1001,2011,10,52633
1001,2012,17,52674
1001,2013,23,52275
1003,2009,34,166964
1003,2010,32,169500
1003,2011,38,173457
1003,2012,37,177037
1003,2013,38,181200
1003,2014,39,185219
1005,2014,10,25104
1009,2009,14,54007
1009,2010,11,53962
1009,2011,15,54195
1009,2012,11,54189
1009,2013,16,54122
1009,2014,30,53837
1015,2009,41,110894
1015,2010,60,111019
1015,2011,45,110256
1015,2012,53,109667
1015,2013,50,109021
1015,2014,47,108253
1017,2010,14,31617
1017,2011,14,31357
1017,2013,13,31565
1019,2009,10,24134
1021,2009,16,41051
1021,2010,11,41167
1021,2011,19,41325
1021,2013,15,41274
1021,2014,16,41234
1029,2012,11,13796
1031,2011,10,47264
1031,2012,11,47960
1031,2014,11,47492
1033,2009,18,50218
1033,2010,14,50219
1033,2011,15,50188
1033,2012,20,50159
1033,2013,16,50213
1033,2014,19,50191
1039,2009,20,34488
1039,2010,13,34551
1039,2012,14,34656
1039,2013,23,34530
1039,2014,16,34581
1043,2009,11,75005
1043,2010,22,74996
1043,2011,13,75055
1043,2012,19,74888
1043,2013,14,75143
1043,2014,18,75479
1045,2009,12,47014
1045,2012,14,47445
1045,2013,13,46829
1045,2014,10,46349
1047,2009,15,41113
1047,2010,18,41185
1047,2011,12,40643
1047,2012,18,40236
1047,2013,17,39374
1047,2014,26,39034
1049,2009,14,66768
1049,2010,14,66949
1049,2011,14,67172
1049,2012,16,66716
1049,2013,14,66608
1049,2014,13,66612
1051,2009,12,75007
1051,2010,12,75607
1051,2011,14,76299
1051,2012,18,76656
1051,2013,22,76778
1051,2014,16,76643
1053,2009,11,35832
1053,2011,11,35710
1053,2013,13,35409
1053,2014,16,35090
1055,2009,52,96791
1055,2010,50,97019
1055,2011,29,96931
1055,2012,43,97097
1055,2013,44,96666
1055,2014,47,96176
1057,2011,10,15836
1059,2012,11,29698
1059,2013,11,29417
1059,2014,10,29482
1069,2009,20,94160
1069,2010,19,95040
1069,2011,26,95684
1069,2012,14,96622
1069,2013,22,96754
1069,2014,23,97119
1071,2009,15,50114
1071,2010,17,49777
1071,2011,11,49675
1071,2012,19,49364
1071,2014,14,48807
1073,2009,216,616088
1073,2010,202,616296
1073,2011,201,616847
1073,2012,224,618213
1073,2013,206,617731
1073,2014,224,619000
1077,2009,16,85621
1077,2010,18,85676
1077,2011,20,85567
1077,2012,15,85365
1077,2013,21,85587
1077,2014,35,85768
1079,2009,11,32392
1079,2011,11,32119
1079,2014,14,31364
1081,2009,27,133425
1081,2010,17,135058
1081,2011,19,138154
1081,2012,29,141661
1081,2013,38,145107
1081,2014,47,148234
1083,2010,15,78724
1083,2011,15,81108
1083,2013,11,84212
1083,2014,24,85904
1089,2009,64,313627
1089,2010,48,317089
1089,2011,63,321622
1089,2012,59,324041
1089,2013,48,326951
1089,2014,61,329584
1091,2012,10,18731
1093,2010,13,28420
1093,2013,11,27831
1093,2014,11,27676
1095,2009,22,86439
1095,2010,28,87170
1095,2011,22,88169
1095,2012,15,88720
1095,2013,21,88572
1095,2014,22,88324
1097,2009,128,388846
1097,2010,116,389656
1097,2011,106,389078
1097,2012,146,390160
1097,2013,128,389871
1097,2014,133,390378
1101,2009,64,215006
1101,2010,63,216710
1101,2011,34,219205
1101,2012,61,217205
1101,2013,53,213679
1101,2014,61,213111
1103,2009,18,111864
1103,2010,27,112294
1103,2011,20,112594
1103,2012,18,112946
1103,2013,19,112130
1103,2014,35,111775
1107,2013,11,17872
1109,2011,14,31107
1109,2013,15,31411
1109,2014,12,31443
1113,2009,23,49254
1113,2010,19,50042
1113,2011,14,51615
1113,2012,10,54818
1113,2013,14,56580
1113,2014,10,56492
1115,2009,22,78939
1115,2010,16,79366
1115,2011,18,79934
1115,2012,23,80643
1115,2013,25,81544
1115,2014,23,81730
1117,2009,27,184875
1117,2010,27,186946
1117,2011,24,189221
1117,2012,23,191749
1117,2013,36,194542
1117,2014,40,196513
1119,2014,10,12158
1121,2009,29,77873
1121,2010,37,77434
1121,2011,29,76772
1121,2012,21,76689
1121,2013,24,76047
1121,2014,30,76211
1123,2009,13,38765
1123,2011,12,38494
1123,2012,13,38031
1123,2013,13,37995
1123,2014,12,37911
1125,2009,42,183224
1125,2010,31,184955
1125,2011,42,187403
1125,2012,48,188925
1125,2013,35,191071
1125,2014,63,192365
1127,2009,25,62813
1127,2010,26,62464
1127,2011,21,61977
1127,2012,18,61529
1127,2013,21,61265
1127,2014,34,60645
1133,2009,11,22993
1133,2010,10,22779
2020,2009,32,279926
2020,2010,31,283996
2020,2011,37,287389
2020,2012,53,290010
2020,2013,44,292080
2020,2014,55,291938
2090,2009,15,93078
2090,2010,16,95376
2090,2011,14,96909
2090,2014,14,96854
2122,2010,10,53188
2122,2011,10,53999
2122,2012,10,54479
2122,2014,11,54843
2170,2010,15,86551
2170,2012,14,91283
2170,2013,10,92386
2170,2014,15,94948
4001,2009,36,67965
4001,2010,19,68426
4001,2011,20,69085
4001,2012,15,69729
4001,2013,14,68239
4001,2014,27,67961
4003,2009,25,120969
4003,2010,30,121948
4003,2011,26,123498
4003,2012,30,122213
4003,2013,28,119230
4003,2014,35,116818
4005,2009,26,129113
4005,2010,21,129944
4005,2011,11,129881
4005,2012,14,131148
4005,2013,23,131462
4005,2014,12,132117
4007,2009,23,48531
4007,2010,21,48402
4007,2011,12,48014
4007,2013,19,47528
4007,2014,17,47407
4012,2014,10,16892
4013,2009,733,3599378
4013,2010,513,3609864
4013,2011,424,3664906
4013,2012,474,3720546
4013,2013,491,3780408
4013,2014,545,3848568
4015,2009,68,182089
4015,2010,71,181837
4015,2011,71,182958
4015,2012,75,183252
4015,2013,60,181771
4015,2014,79,181018
4017,2009,34,102377
4017,2010,25,102075
4017,2011,23,101779
4017,2012,21,101191
4017,2013,31,101046
4017,2014,24,101610
4019,2009,191,906798
4019,2010,200,910762
4019,2011,190,917802
4019,2012,193,919000
4019,2013,178,921198
4019,2014,189,926726
4021,2009,71,331850
4021,2010,67,356954
4021,2011,53,362462
4021,2012,49,365235
4021,2013,47,365357
4021,2014,70,375579
4025,2009,53,189825
4025,2010,43,189191
4025,2011,33,188959
4025,2012,36,189235
4025,2013,40,190900
4025,2014,56,193833
4027,2009,45,180588
4027,2010,29,182482
4027,2011,44,186775
4027,2012,39,185313
4027,2013,35,185608
4027,2014,62,186679
5005,2009,10,36334
5005,2012,14,35737
5005,2014,12,35358
5007,2009,19,204734
5007,2010,28,209173
5007,2011,23,214988
5007,2012,26,219547
5007,2013,26,224297
5007,2014,33,229041
5009,2013,11,34225
5009,2014,14,33969
5019,2013,12,21124
5023,2014,13,22762
5027,2014,10,22040
5031,2009,20,90346
5031,2010,19,91172
5031,2011,19,92961
5031,2012,17,94359
5031,2013,22,95984
5031,2014,19,96933
5033,2009,19,58361
5033,2010,14,58638
5033,2011,13,58525
5033,2012,11,58404
5033,2013,15,58011
5035,2009,22,48723
5035,2010,20,48645
5035,2011,13,48204
5035,2012,10,47684
5035,2013,15,47410
5035,2014,23,47181
5037,2009,11,16734
5045,2009,15,106079
5045,2010,16,108423
5045,2011,12,111346
5045,2012,17,113642
5045,2013,32,114376
5045,2014,17,115446
5051,2009,25,86622
5051,2010,23,86765
5051,2011,28,87688
5051,2012,23,87658
5051,2013,37,88034
5051,2014,30,88082
5055,2009,12,39145
5055,2011,11,40098
5055,2013,11,40475
5055,2014,11,41021
5059,2011,14,30641
5059,2014,12,31071
5063,2009,15,33725
5063,2010,14,34053
5063,2011,11,34183
5063,2012,12,34311
5063,2014,10,34166
5069,2009,29,73128
5069,2010,25,72818
5069,2011,22,71646
5069,2012,18,70133
5069,2013,21,68585
5069,2014,36,67710
5071,2013,10,24149
5083,2013,14,20307
5085,2009,15,64513
5085,2010,12,65312
5085,2011,11,66175
5085,2012,12,66618
5085,2013,28,67429
5085,2014,10,68036
5091,2010,10,40891
5091,2011,10,41187
5091,2012,10,41047
5091,2014,13,40767
5093,2009,18,44350
5093,2010,15,43978
5093,2011,16,43493
5093,2012,21,43045
5093,2013,15,42242
5093,2014,11,41720
5103,2012,10,23362
5103,2013,19,22956
5107,2010,10,20337
5111,2010,10,22966
5111,2012,12,22664
5111,2013,10,22477
5113,2012,10,18735
5115,2009,19,57860
5115,2012,12,59029
5115,2013,11,58862
5115,2014,13,59418
5119,2009,105,359027
5119,2010,85,361653
5119,2011,91,364918
5119,2012,101,367470
5119,2013,107,369595
5119,2014,120,370593
5123,2011,10,26510
5123,2012,10,26420
5125,2009,19,99225
5125,2010,24,100832
5125,2011,19,102986
5125,2012,21,104860
5125,2013,32,106897
5125,2014,26,107972
5131,2009,27,117689
5131,2010,22,118316
5131,2011,33,119578
5131,2012,29,119810
5131,2013,24,119731
5131,2014,24,119079
5135,2011,11,15482
5135,2014,11,15049
5139,2009,22,38802
5139,2010,20,38556
5139,2012,15,37813
5139,2013,12,37681
5139,2014,16,37239
5143,2009,24,191199
5143,2010,23,194347
5143,2011,25,198581
5143,2012,26,202261
5143,2013,21,206944
5143,2014,23,211050
5145,2009,16,71543
5145,2011,15,73277
5145,2012,23,73653
5145,2013,16,73588
5145,2014,21,73611
6001,2009,236,1421807
6001,2010,192,1432962
6001,2011,189,1450121
6001,2012,211,1473766
6001,2013,247,1496701
6001,2014,209,1526237
6005,2009,10,34881
6005,2012,11,33527
6007,2009,55,203180
6007,2010,35,203368
6007,2011,36,203649
6007,2012,64,204752
6007,2013,55,205306
6007,2014,56,207373
6009,2009,13,42209
6009,2010,11,41822
6009,2012,10,40817
6013,2009,146,978660
6013,2010,115,989306
6013,2011,135,1004639
6013,2012,135,1017029
6013,2013,114,1029788
6013,2014,138,1044914
6015,2013,11,26142
6017,2009,30,169654
6017,2010,26,169971
6017,2011,29,169501
6017,2012,29,168810
6017,2013,31,169490
6017,2014,26,170359
6019,2009,217,877945
6019,2010,167,886528
6019,2011,205,898036
6019,2012,186,902566
6019,2013,222,909653
6019,2014,199,919472
6023,2009,31,125651
6023,2010,22,126569
6023,2011,23,126694
6023,2012,24,126705
6023,2013,25,126368
6023,2014,31,126646
6025,2009,26,163724
6025,2010,23,166167
6025,2011,28,168303
6025,2012,28,167927
6025,2013,36,167256
6025,2014,43,169263
6029,2009,169,798770
6029,2010,141,807696
6029,2011,175,818961
6029,2012,157,823052
6029,2013,186,830386
6029,2014,178,839946
6031,2009,29,147118
6031,2010,28,147796
6031,2011,27,148404
6031,2012,35,145903
6031,2013,36,145361
6031,2014,30,144511
6033,2009,24,59509
6033,2010,18,59778
6033,2011,30,59346
6033,2012,20,59017
6033,2013,22,58820
6033,2014,21,59039
6035,2011,10,32673
6037,2009,1405,9295451
6037,2010,1181,9321376
6037,2011,1202,9379360
6037,2012,1144,9442105
6037,2013,1236,9486234
6037,2014,1277,9571857
6039,2009,22,141914
6039,2010,32,143471
6039,2011,33,145381
6039,2012,28,144529
6039,2013,35,144530
6039,2014,29,146494
6041,2009,29,232069
6041,2010,26,233428
6041,2011,33,235533
6041,2012,34,236135
6041,2013,27,237860
6041,2014,19,239661
6045,2009,17,81700
6045,2010,16,81904
6045,2011,22,81495
6045,2012,15,81245
6045,2013,24,81019
6045,2014,22,81641
6047,2009,41,241885
6047,2010,39,245038
6047,2011,44,248719
6047,2012,50,250965
6047,2013,50,251670
6047,2014,45,254601
6053,2009,46,388954
6053,2010,39,393556
6053,2011,44,400117
6053,2012,40,404755
6053,2013,58,406568
6053,2014,46,408715
6055,2009,20,125234
6055,2010,15,126412
6055,2011,10,127943
6055,2012,13,128752
6055,2013,17,129967
6055,2014,15,131187
6057,2009,12,90125
6057,2010,10,90188
6057,2011,12,89888
6057,2012,13,89412
6057,2013,18,89144
6057,2014,15,89608
6059,2009,309,2827519
6059,2010,255,2848009
6059,2011,282,2888156
6059,2012,283,2918330
6059,2013,260,2938056
6059,2014,295,2964134
6061,2009,42,319990
6061,2010,38,323860
6061,2011,39,331394
6061,2012,41,335081
6061,2013,32,339580
6061,2014,42,342883
6063,2012,13,17751
6065,2009,308,2030876
6065,2010,270,2071653
6065,2011,281,2117773
6065,2012,269,2143486
6065,2013,275,2163256
6065,2014,307,2195666
6067,2009,269,1334083
6067,2010,259,1343532
6067,2011,246,1358758
6067,2012,252,1371322
6067,2013,285,1382098
6067,2014,281,1400081
6069,2014,15,55560
6071,2009,292,1937812
6071,2010,246,1957357
6071,2011,305,1985019
6071,2012,321,1998866
6071,2013,342,2003499
6071,2014,343,2025123
6073,2009,401,2891773
6073,2010,347,2924442
6073,2011,343,2966276
6073,2012,356,3000578
6073,2013,363,3032498
6073,2014,376,3080075
6075,2009,181,746617
6075,2010,157,749715
6075,2011,168,756465
6075,2012,124,768958
6075,2013,138,780201
6075,2014,150,794707
6077,2009,115,645461
6077,2010,107,652655
6077,2011,126,662734
6077,2012,162,668731
6077,2013,141,669901
6077,2014,187,680257
6079,2009,35,248429
6079,2010,42,249802
6079,2011,34,251774
6079,2012,24,254440
6079,2013,32,255851
6079,2014,37,258077
6081,2009,96,667529
6081,2010,78,672174
6081,2011,76,680158
6081,2012,80,691319
6081,2013,62,698928
6081,2014,77,709140
6083,2009,56,392776
6083,2010,31,396273
6083,2011,44,398908
6083,2012,51,403091
6083,2013,47,407035
6083,2014,57,411519
6085,2009,200,1676367
6085,2010,191,1691219
6085,2011,155,1715631
6085,2012,182,1741429
6085,2013,152,1762867
6085,2014,177,1792224
6087,2009,37,246653
6087,2010,25,249098
6087,2011,30,250592
6087,2012,28,253088
6087,2013,38,255560
6087,2014,31,257638
6089,2009,29,163990
6089,2010,33,163807
6089,2011,36,164234
6089,2012,37,164645
6089,2013,45,164902
6089,2014,46,165362
6093,2009,12,40922
6093,2014,12,39798
6095,2009,83,389751
6095,2010,65,392494
6095,2011,82,395110
6095,2012,84,398857
6095,2013,59,402218
6095,2014,90,407632
6097,2009,59,447840
6097,2010,69,452058
6097,2011,64,455845
6097,2012,61,459118
6097,2013,62,461827
6097,2014,67,466427
6099,2009,87,486656
6099,2010,87,489259
6099,2011,98,492739
6099,2012,93,495525
6099,2013,121,498773
6099,2014,141,504438
6101,2010,22,89237
6101,2011,10,89238
6101,2012,21,89250
6101,2013,19,89450
6101,2014,17,89663
6103,2009,11,58587
6103,2011,10,59066
6103,2013,12,58430
6103,2014,18,58382
6107,2009,98,418436
6107,2010,97,423346
6107,2011,90,430135
6107,2012,95,432630
6107,2013,103,434600
6107,2014,102,438120
6109,2009,11,50798
6109,2010,12,50258
6109,2011,11,49819
6109,2013,12,48651
6109,2014,14,48551
6111,2009,106,770840
6111,2010,80,778405
6111,2011,118,785603
6111,2012,94,788823
6111,2013,117,791311
6111,2014,100,796636
6113,2009,29,190685
6113,2010,24,191648
6113,2011,30,192566
6113,2012,27,194439
6113,2013,19,194707
6113,2014,26,197282
6115,2009,19,68593
6115,2010,15,69081
6115,2011,21,69430
6115,2012,10,69714
6115,2013,29,70110
6115,2014,20,70639
8001,2009,73,420651
8001,2010,65,426098
8001,2011,69,435200
8001,2012,68,442646
8001,2013,75,451824
8001,2014,89,462873
8005,2009,69,538196
8005,2010,53,546563
8005,2011,68,558654
8005,2012,47,567945
8005,2013,64,578751
8005,2014,80,589707
8013,2009,26,280631
8013,2010,30,281777
8013,2011,26,285967
8013,2012,21,291390
8013,2013,37,295420
8013,2014,32,298114
8031,2009,143,558808
8031,2010,109,570179
8031,2011,124,589918
8031,2012,97,604114
8031,2013,116,619204
8031,2014,123,633424
8035,2009,16,274754
8035,2010,13,278448
8035,2011,12,284278
8035,2012,15,289543
8035,2013,14,296428
8035,2014,16,304121
8041,2009,67,581913
8041,2010,65,595586
8041,2011,88,609249
8041,2012,75,616434
8041,2013,63,625522
8041,2014,98,633208
8043,2009,10,43265
8043,2010,11,43166
8043,2012,12,42985
8043,2013,10,42601
8043,2014,11,42583
8059,2009,80,502733
8059,2010,60,504717
8059,2011,67,508891
8059,2012,55,514021
8059,2013,83,519654
8059,2014,84,525307
8069,2009,28,281348
8069,2010,28,283903
8069,2011,27,289126
8069,2012,27,293657
8069,2013,27,298619
8069,2014,50,306132
8077,2009,20,137533
8077,2010,11,136304
8077,2011,15,136561
8077,2012,17,137072
8077,2013,30,136712
8077,2014,25,137196
8101,2009,33,146204
8101,2010,31,147281
8101,2011,36,148593
8101,2012,32,148945
8101,2013,37,149369
8101,2014,40,149600
8123,2009,41,238482
8123,2010,23,242704
8123,2011,38,248006
8123,2012,39,252610
8123,2013,41,258250
8123,2014,34,265671
9001,2009,119,848936
9001,2010,129,855095
9001,2011,128,863649
9001,2012,95,871709
9001,2013,113,877537
9001,2014,115,882797
9003,2009,179,825104
9003,2010,171,827648
9003,2011,176,828539
9003,2012,144,831537
9003,2013,161,832876
9003,2014,165,832768
9005,2009,30,175641
9005,2010,17,175529
9005,2011,21,174335
9005,2012,26,173063
9005,2013,33,172439
9005,2014,23,170505
9007,2009,25,153436
9007,2010,26,153451
9007,2011,20,153692
9007,2012,16,153053
9007,2013,18,152970
9007,2014,17,152184
9009,2009,150,796690
9009,2010,143,799239
9009,2011,178,798250
9009,2012,157,800791
9009,2013,126,800901
9009,2014,140,800295
9011,2009,46,255181
9011,2010,26,255425
9011,2011,34,254813
9011,2012,44,255441
9011,2013,49,255293
9011,2014,34,254677
9013,2009,17,144429
9013,2010,13,144720
9013,2011,10,144389
9013,2012,18,143204
9013,2013,17,142856
9013,2014,22,142710
9015,2009,23,111132
9015,2010,17,111375
9015,2011,17,111053
9015,2012,19,110454
9015,2013,22,110340
9015,2014,20,109735
10001,2009,44,151115
10001,2010,43,153027
10001,2011,49,155242
10001,2012,42,157641
10001,2013,48,158959
10001,2014,39,161202
10003,2009,115,506374
10003,2010,106,507752
10003,2011,109,510800
10003,2012,103,514663
10003,2013,105,517542
10003,2014,109,520100
10005,2009,41,178250
10005,2010,41,180331
10005,2011,42,182941
10005,2012,41,185356
10005,2013,45,187823
10005,2014,36,191260
11001,2009,259,560598
11001,2010,242,569883
11001,2011,226,585890
11001,2012,212,600132
11001,2013,190,614043
11001,2014,193,626577
12001,2009,47,234720
12001,2010,34,235289
12001,2011,44,236931
12001,2012,41,238800
12001,2013,50,240514
12001,2014,47,243115
12005,2009,36,156766
12005,2010,37,157971
12005,2011,31,158649
12005,2012,28,160380
12005,2013,49,163001
12005,2014,66,166728
12007,2009,13,27199
12007,2012,10,25116
12009,2009,107,489861
12009,2010,92,490350
12009,2011,107,489185
12009,2012,94,491557
12009,2013,116,493838
12009,2014,124,498461
12011,2009,409,1608443
12011,2010,364,1623995
12011,2011,313,1655209
12011,2012,341,1688613
12011,2013,340,1710695
12011,2014,367,1738542
12015,2009,38,134400
12015,2010,27,134324
12015,2011,33,133857
12015,2012,36,135332
12015,2013,38,136433
12015,2014,46,139244
12017,2009,21,121203
12017,2010,21,120792
12017,2011,22,119136
12017,2012,25,118181
12017,2013,22,117479
12017,2014,16,117078
12019,2009,40,180466
12019,2010,27,182077
12019,2011,44,182993
12019,2012,36,184568
12019,2013,35,186203
12019,2014,30,189102
12021,2009,38,280739
12021,2010,38,282723
12021,2011,28,286758
12021,2012,26,288937
12021,2013,36,293285
12021,2014,27,300018
12023,2009,21,63139
12023,2010,18,63184
12023,2011,16,62963
12023,2012,16,63373
12023,2013,22,62853
12023,2014,17,63105
12027,2009,10,31948
12027,2011,11,32120
12029,2014,11,14576
12031,2009,314,817218
12031,2010,249,821357
12031,2011,270,826697
12031,2012,229,834567
12031,2013,274,840250
12031,2014,236,850817
12033,2009,80,277743
12033,2010,78,278174
12033,2011,76,279247
12033,2012,70,282530
12033,2013,80,285275
12033,2014,58,289744
12035,2009,25,85176
12035,2010,16,85884
12035,2011,11,86963
12035,2012,16,87520
12035,2013,20,88584
12035,2014,25,90431
12039,2009,10,43656
12039,2010,11,43768
12039,2011,16,43388
12039,2012,13,43686
12039,2013,13,43320
12039,2014,17,43353
12051,2009,12,37170
12051,2012,14,35504
12053,2009,41,150838
12053,2010,28,151488
12053,2011,21,151613
12053,2012,29,151765
12053,2013,29,152581
12053,2014,32,153728
12055,2009,34,83567
12055,2010,35,83331
12055,2011,21,82841
12055,2012,26,82259
12055,2013,19,81316
12055,2014,26,81624
12057,2009,252,1149238
12057,2010,210,1163761
12057,2011,216,1197548
12057,2012,248,1207884
12057,2013,259,1219909
12057,2014,271,1243132
12061,2009,26,117655
12061,2010,17,118560
12061,2011,17,119126
12061,2012,20,120305
12061,2013,17,121228
12061,2014,39,123371
12063,2009,18,46595
12063,2010,11,46300
12069,2009,64,263676
12069,2010,41,264339
12069,2011,47,266989
12069,2012,52,268641
12069,2013,67,272193
12069,2014,56,278549
12071,2009,77,549397
12071,2010,96,554558
12071,2011,101,563789
12071,2012,87,575341
12071,2013,77,588048
12071,2014,97,602696
12073,2009,33,261998
12073,2010,45,264140
12073,2011,46,266064
12073,2012,45,271636
12073,2013,50,269510
12073,2014,51,271270
12075,2009,11,37830
12075,2010,10,37697
12075,2011,14,36967
12081,2009,47,284743
12081,2010,53,286709
12081,2011,56,289916
12081,2012,44,295630
12081,2013,51,302556
12081,2014,55,310870
12083,2009,64,293650
12083,2010,61,293074
12083,2011,72,293139
12083,2012,52,295406
12083,2013,70,296781
12083,2014,78,297427
12085,2009,21,125204
12085,2010,11,125821
12085,2011,24,126417
12085,2012,11,127494
12085,2013,19,129248
12085,2014,20,130862
12086,2009,583,2301961
12086,2010,508,2331398
12086,2011,523,2382687
12086,2012,511,2414022
12086,2013,511,2433626
12086,2014,481,2473102
12087,2009,18,67935
12087,2010,15,68317
12087,2011,15,68838
12087,2012,14,69392
12087,2013,18,70653
12087,2014,14,71218
12089,2009,25,68292
12089,2010,11,68802
12089,2011,19,69369
12089,2012,11,69594
12089,2013,14,70407
12089,2014,20,71015
12091,2009,24,170279
12091,2010,18,169698
12091,2011,32,171890
12091,2012,23,178079
12091,2013,28,181258
12091,2014,39,183665
12093,2009,10,37018
12093,2010,11,37107
12093,2014,11,36121
12095,2009,207,1083178
12095,2010,195,1097048
12095,2011,223,1118020
12095,2012,193,1149671
12095,2013,227,1171268
12095,2014,233,1197505
12097,2009,37,253612
12097,2010,37,256642
12097,2011,40,263527
12097,2012,36,273823
12097,2013,58,284094
12097,2014,65,294667
12099,2009,243,1152706
12099,2010,187,1165406
12099,2011,220,1177913
12099,2012,204,1198309
12099,2013,214,1210397
12099,2014,225,1233040
12101,2009,78,417299
12101,2010,60,419322
12101,2011,84,420350
12101,2012,91,423531
12101,2013,81,427963
12101,2014,95,436737
12103,2009,215,815590
12103,2010,190,817737
12103,2011,204,817530
12103,2012,189,820720
12103,2013,196,827737
12103,2014,231,835940
12105,2009,143,551831
12105,2010,116,554557
12105,2011,136,559954
12105,2012,144,565734
12105,2013,165,570992
12105,2014,196,581073
12107,2009,22,68513
12107,2010,22,68259
12107,2011,30,67780
12107,2012,13,66921
12107,2013,17,66196
12107,2014,23,65768
12109,2009,25,173490
12109,2010,27,176954
12109,2011,27,182065
12109,2012,36,187707
12109,2013,32,194663
12109,2014,35,202273
12111,2009,71,248990
12111,2010,55,251806
12111,2011,50,253445
12111,2012,46,255722
12111,2013,48,257809
12111,2014,56,261089
12113,2009,27,142360
12113,2010,33,143955
12113,2011,35,146271
12113,2012,22,150280
12113,2013,24,152447
12113,2014,21,154293
12115,2009,57,317910
12115,2010,55,319544
12115,2011,61,320757
12115,2012,52,323873
12115,2013,44,326229
12115,2014,68,330944
12117,2009,62,397060
12117,2010,62,399674
12117,2011,73,401259
12117,2012,61,405970
12117,2013,63,410352
12117,2014,67,415877
12119,2009,23,77556
12119,2010,17,79623
12119,2011,16,82124
12119,2012,12,84012
12119,2013,21,87142
12119,2014,23,92613
12121,2013,16,40081
12121,2014,16,40305
12125,2009,20,14797
12125,2010,22,15013
12125,2011,17,14833
12125,2012,19,14642
12125,2013,27,14523
12125,2014,25,14539
12127,2009,127,444371
12127,2010,130,444071
12127,2011,112,443364
12127,2012,138,445107
12127,2013,131,447902
12127,2014,173,454054
12131,2009,13,51110
12131,2010,11,51558
12131,2013,11,55649
12131,2014,13,57182
13001,2009,10,17191
13001,2010,10,17269
13001,2013,10,17352
13009,2009,13,44764
13009,2010,18,43457
13009,2014,10,43310
13013,2011,15,67235
13013,2013,15,68639
13013,2014,15,70285
13015,2009,31,95743
13015,2010,20,96010
13015,2011,19,96095
13015,2012,22,96224
13015,2013,28,96698
13015,2014,27,97016
13021,2009,47,145867
13021,2010,71,146320
13021,2011,50,147093
13021,2012,55,147228
13021,2013,65,145567
13021,2014,65,144605
13031,2009,15,65958
13031,2010,12,67568
13031,2011,11,70180
13031,2013,13,68374
13031,2014,17,69200
13033,2010,11,22212
13033,2014,11,21480
13035,2009,11,22484
13035,2010,11,22444
13035,2013,10,22069
