FIPS,Year,Deaths,Population
28099,2000,137,26777
28099,2001,177,26514
28099,2002,160,26626
28099,2003,166,26896
28099,2004,145,27187
28099,2005,179,27417
28099,2006,158,27486
28099,2007,178,27513
28099,2008,164,27655
28099,2009,180,27837
28099,2010,160,27801
28099,2011,182,27935
28099,2012,185,27904
28099,2013,212,27607
28099,2014,204,27545
28099,2015,210,27555
28099,2016,221,27535
28099,2017,220,27488
28101,1999,110,20195
28101,2000,108,20273
28101,2001,110,20175
28101,2002,111,19966
28101,2003,114,19987
28101,2004,108,20013
28101,2005,108,20072
28101,2006,91,20219
28101,2007,101,20374
28101,2008,106,20273
28101,2009,136,20252
28101,2010,108,20199
28101,2011,122,19999
28101,2012,120,20087
28101,2013,158,20149
28101,2014,152,20283
28101,2015,136,20175
28101,2016,142,19990
28101,2017,118,19705
28103,1999,88,11795
28103,2000,57,11786
28103,2001,58,11673
28103,2002,58,11530
28103,2003,65,11356
28103,2004,59,11285
28103,2005,60,11225
28103,2006,39,11107
28103,2007,56,11126
28103,2008,53,11042
28103,2009,52,10919
28103,2010,58,10833
28103,2011,56,10641
28103,2012,52,10494
28103,2013,68,10358
28103,2014,46,10319
28103,2015,75,10273
28103,2016,77,10284
28103,2017,65,10020
28105,1999,133,40689
28105,2000,136,41207
28105,2001,112,41497
28105,2002,141,41328
28105,2003,153,41518
28105,2004,139,41675
28105,2005,127,42225
28105,2006,137,43244
28105,2007,143,44211
28105,2008,124,44570
28105,2009,162,45442
28105,2010,134,45701
28105,2011,135,45743
28105,2012,141,46085
28105,2013,150,46892
28105,2014,167,47165
28105,2015,155,47474
28105,2016,170,47431
28105,2017,172,47395
28107,1999,180,32072
28107,2000,191,32390
28107,2001,197,32480
28107,2002,182,32712
28107,2003,175,32753
28107,2004,174,32786
28107,2005,207,32787
28107,2006,234,32855
28107,2007,217,32995
28107,2008,206,33046
28107,2009,209,32910
28107,2010,205,32854
28107,2011,231,32718
28107,2012,208,32554
28107,2013,234,32446
28107,2014,221,32478
28107,2015,237,32122
28107,2016,225,32098
28107,2017,232,31905
28109,1999,226,45691
28109,2000,262,46134
28109,2001,238,46548
28109,2002,281,47086
28109,2003,250,47346
28109,2004,267,47999
28109,2005,286,48336
28109,2006,319,52138
28109,2007,334,52919
28109,2008,340,53330
28109,2009,310,52917
28109,2010,317,52602
28109,2011,337,52387
28109,2012,310,51881
28109,2013,324,51542
28109,2014,329,51568
28109,2015,350,51462
28109,2016,343,51471
28109,2017,357,51324
28111,1999,62,11382
28111,2000,82,11577
28111,2001,62,11603
28111,2002,72,11642
28111,2003,74,11646
28111,2004,67,11626
28111,2005,57,11474
28111,2006,76,11499
28111,2007,70,11700
28111,2008,60,11711
28111,2009,72,11569
28111,2010,89,11593
28111,2011,72,11504
28111,2012,59,11340
28111,2013,82,11338
28111,2014,76,11394
28111,2015,95,11404
28111,2016,84,11333
28111,2017,69,11179
28113,1999,196,36133
28113,2000,183,36275
28113,2001,213,36147
28113,2002,221,36146
28113,2003,234,36059
28113,2004,227,36079
28113,2005,211,36288
28113,2006,252,37593
28113,2007,239,37504
28113,2008,241,37648
28113,2009,250,37724
28113,2010,239,37761
28113,2011,264,37740
28113,2012,246,37459
28113,2013,252,37335
28113,2014,295,37360
28113,2015,271,37258
28113,2016,250,36943
28113,2017,301,36719
28115,1999,120,24919
28115,2000,128,25107
28115,2001,107,25570
28115,2002,133,25733
28115,2003,123,26276
28115,2004,118,26548
28115,2005,108,26846
28115,2006,102,27334
28115,2007,122,27526
28115,2008,106,27724
28115,2009,110,28045
28115,2010,129,28240
28115,2011,132,28169
28115,2012,121,28770
28115,2013,153,29044
28115,2014,138,29101
28115,2015,142,29010
28115,2016,153,29631
28115,2017,171,29659
28117,1999,133,23709
28117,2000,119,23865
28117,2001,130,23746
28117,2002,105,23744
28117,2003,118,23857
28117,2004,125,23828
28117,2005,137,23873
28117,2006,122,23734
28117,2007,112,23637
28117,2008,137,23759
28117,2009,109,23843
28117,2010,162,23533
28117,2011,138,23554
28117,2012,157,23599
28117,2013,143,23566
28117,2014,132,23510
28117,2015,142,23552
28117,2016,167,23319
28117,2017,164,23227
28119,1999,75,9568
28119,2000,71,9462
28119,2001,55,9324
28119,2002,58,9195
28119,2003,53,8911
28119,2004,71,8898
28119,2005,62,8645
28119,2006,54,8422
28119,2007,75,8163
28119,2008,69,7969
28119,2009,72,7829
28119,2010,60,7731
28119,2011,65,7620
28119,2012,50,7322
28119,2013,51,7320
28119,2014,59,7199
28119,2015,61,6992
28119,2016,52,6846
28119,2017,57,6753
28121,1999,431,108680
28121,2000,430,111058
28121,2001,465,114291
28121,2002,458,116231
28121,2003,465,118818
28121,2004,472,122007
28121,2005,493,124894
28121,2006,488,128293
28121,2007,517,130681
28121,2008,547,132946
28121,2009,522,134215
28121,2010,555,135050
28121,2011,592,136814
28121,2012,582,138032
28121,2013,554,139293
28121,2014,612,140238
28121,2015,600,140956
28121,2016,606,141914
28121,2017,626,143094
28123,1999,159,26552
28123,2000,147,26798
28123,2001,184,26675
28123,2002,161,26279
28123,2003,136,26495
28123,2004,142,26466
28123,2005,132,26487
28123,2006,142,26526
28123,2007,145,26578
28123,2008,165,26514
28123,2009,159,26523
28123,2010,167,26675
28123,2011,153,26833
28123,2012,148,26646
28123,2013,155,26644
28123,2014,160,26831
28123,2015,139,26614
28123,2016,167,26540
28123,2017,186,26642
28125,1999,30,6253
28125,2000,24,6200
28125,2001,31,5945
28125,2002,28,5808
28125,2003,38,5681
28125,2004,35,5469
28125,2005,33,5328
28125,2006,28,5119
28125,2007,35,4866
28125,2008,29,4813
28125,2009,37,4697
28125,2010,24,4535
28125,2011,37,4519
28125,2012,38,4453
28125,2013,43,4365
28125,2014,38,4291
28125,2015,32,4225
28125,2016,39,4205
28125,2017,42,4082
28127,1999,149,25690
28127,2000,178,26010
28127,2001,165,25761
28127,2002,147,25887
28127,2003,180,25702
28127,2004,146,25723
28127,2005,159,25988
28127,2006,141,26000
28127,2007,160,25885
28127,2008,171,26062
28127,2009,149,25869
28127,2010,161,25822
28127,2011,167,25623
28127,2012,149,25612
28127,2013,151,25704
28127,2014,167,25629
28127,2015,164,25391
28127,2016,157,25032
28127,2017,182,25015
28129,1999,92,15113
28129,2000,67,15195
28129,2001,83,15174
28129,2002,76,15076
28129,2003,82,15086
28129,2004,94,15149
28129,2005,110,15394
28129,2006,114,15481
28129,2007,104,15506
28129,2008,75,15335
28129,2009,73,15505
28129,2010,86,15467
28129,2011,88,15406
28129,2012,81,15229
28129,2013,92,15060
28129,2014,88,15001
28129,2015,93,14851
28129,2016,96,14700
28129,2017,85,14788
28131,1999,78,12852
28131,2000,69,12967
28131,2001,82,13462
28131,2002,76,13512
28131,2003,83,13774
28131,2004,75,14026
28131,2005,93,14494
28131,2006,81,15264
28131,2007,84,15548
28131,2008,96,16353
28131,2009,81,16662
28131,2010,98,16955
28131,2011,105,16954
28131,2012,109,17136
28131,2013,101,17097
28131,2014,94,16915
28131,2015,97,17081
28131,2016,134,17015
28131,2017,107,17097
28133,1999,185,32793
28133,2000,192,32709
28133,2001,152,32422
28133,2002,166,32055
28133,2003,201,31863
28133,2004,165,30829
28133,2005,201,30183
28133,2006,191,29973
28133,2007,193,29995
28133,2008,195,29201
28133,2009,162,28205
28133,2010,203,28110
28133,2011,159,27940
28133,2012,190,27108
28133,2013,196,26671
28133,2014,181,26167
28133,2015,165,25656
28133,2016,198,25058
28133,2017,214,24606
28135,1999,90,13935
28135,2000,72,13942
28135,2001,83,14064
28135,2002,80,14119
28135,2003,82,14234
28135,2004,81,14368
28135,2005,69,14475
28135,2006,77,14404
28135,2007,76,14375
28135,2008,73,14425
28135,2009,78,14479
28135,2010,79,14590
28135,2011,76,14535
28135,2012,97,14250
28135,2013,97,14230
28135,2014,78,13873
28135,2015,88,13723
28135,2016,86,13513
28135,2017,86,13221
28137,1999,123,23793
28137,2000,125,24025
28137,2001,152,24282
28137,2002,127,24430
28137,2003,130,24814
28137,2004,131,25288
28137,2005,132,25663
28137,2006,130,26140
28137,2007,142,26509
28137,2008,136,26873
28137,2009,160,27137
28137,2010,148,27471
28137,2011,138,27224
28137,2012,144,26980
28137,2013,153,26831
28137,2014,141,26609
28137,2015,156,26671
28137,2016,164,26523
28137,2017,147,26655
28139,1999,107,19297
28139,2000,97,19348
28139,2001,122,19557
28139,2002,124,19677
28139,2003,116,19786
28139,2004,96,19919
28139,2005,115,20180
28139,2006,105,20329
28139,2007,122,20493
28139,2008,113,20585
28139,2009,104,20783
28139,2010,133,20863
28139,2011,138,20733
28139,2012,122,20642
28139,2013,138,20701
28139,2014,134,20629
28139,2015,126,20710
28139,2016,162,20750
28139,2017,147,20553
28141,1999,132,17614
28141,2000,127,17693
28141,2001,133,17556
28141,2002,117,17628
28141,2003,115,17549
28141,2004,124,17647
28141,2005,111,17696
28141,2006,113,17885
28141,2007,113,18026
28141,2008,110,17976
28141,2009,119,18017
28141,2010,113,18041
28141,2011,136,18059
28141,2012,131,18041
28141,2013,124,17949
28141,2014,142,17836
28141,2015,148,17982
28141,2016,137,17895
28141,2017,153,17918
28143,1999,53,8651
28143,2000,57,8794
28143,2001,61,8967
28143,2002,70,9405
28143,2003,54,9725
28143,2004,64,9797
28143,2005,65,10003
28143,2006,57,10314
28143,2007,70,10427
28143,2008,68,10487
28143,2009,56,10472
28143,2010,81,10364
28143,2011,74,10209
28143,2012,60,10048
28143,2013,60,10134
28143,2014,58,10167
28143,2015,71,9913
28143,2016,64,9784
28143,2017,75,9597
28145,1999,117,22986
28145,2000,121,23680
28145,2001,111,24007
28145,2002,118,24091
28145,2003,111,24320
28145,2004,116,24445
28145,2005,132,24883
28145,2006,126,25053
28145,2007,107,24964
28145,2008,105,25205
28145,2009,106,25339
28145,2010,129,25374
28145,2011,126,25541
28145,2012,118,25612
28145,2013,119,25910
28145,2014,140,26228
28145,2015,141,26566
28145,2016,155,26449
28145,2017,133,26617
28147,1999,82,14201
28147,2000,87,14146
28147,2001,74,14086
28147,2002,82,13969
28147,2003,90,14005
28147,2004,78,14046
28147,2005,83,14040
28147,2006,90,14530
28147,2007,70,14424
28147,2008,110,14568
28147,2009,97,14431
28147,2010,101,14339
28147,2011,78,14291
28147,2012,79,13955
28147,2013,107,13743
28147,2014,112,13654
28147,2015,104,13428
28147,2016,94,13394
28147,2017,79,13256
28149,1999,232,46936
28149,2000,244,46846
28149,2001,281,46502
28149,2002,232,46316
28149,2003,243,46228
28149,2004,254,46424
28149,2005,261,46235
28149,2006,250,46818
28149,2007,249,46506
28149,2008,232,45869
28149,2009,252,45913
28149,2010,277,46111
28149,2011,284,45641
28149,2012,267,45364
28149,2013,270,45428
28149,2014,278,45133
28149,2015,340,44622
28149,2016,315,44192
28149,2017,312,43815
28151,1999,349,60274
28151,2000,371,59543
28151,2001,352,57836
28151,2002,359,56262
28151,2003,321,54815
28151,2004,312,53624
28151,2005,351,52768
28151,2006,336,51272
28151,2007,322,50059
28151,2008,343,49236
28151,2009,343,48695
28151,2010,335,48331
28151,2011,335,47626
28151,2012,334,46987
28151,2013,354,46931
28151,2014,335,46211
28151,2015,325,45389
28151,2016,329,44497
28151,2017,345,43575
28153,1999,117,20100
28153,2000,88,20102
28153,2001,98,20102
28153,2002,106,20106
28153,2003,100,19967
28153,2004,99,19885
28153,2005,104,19844
28153,2006,104,19933
28153,2007,86,20062
28153,2008,135,19779
28153,2009,95,19573
28153,2010,133,19560
28153,2011,124,19381
28153,2012,120,19406
28153,2013,117,19226
28153,2014,124,19160
28153,2015,135,19208
28153,2016,115,19057
28153,2017,118,18980
28155,1999,47,9483
28155,2000,65,9454
28155,2001,47,9419
28155,2002,60,9406
28155,2003,54,9271
28155,2004,60,9285
28155,2005,71,9222
28155,2006,39,9275
28155,2007,55,9309
28155,2008,66,9485
28155,2009,72,9467
28155,2010,60,9546
28155,2011,65,9542
28155,2012,58,9340
28155,2013,71,9270
28155,2014,60,9264
28155,2015,72,9191
28155,2016,67,9062
28155,2017,53,9039
28157,1999,55,9589
28157,2000,54,9597
28157,2001,72,9564
28157,2002,85,9581
28157,2003,57,9599
28157,2004,62,9510
28157,2005,55,9451
28157,2006,61,9631
28157,2007,70,9484
28157,2008,76,9380
28157,2009,70,9359
28157,2010,65,9240
28157,2011,59,9037
28157,2012,54,8792
28157,2013,59,8759
28157,2014,66,8560
28157,2015,68,8469
28157,2016,68,8379
28157,2017,70,8158
28159,1999,107,18655
28159,2000,90,18710
28159,2001,102,18590
28159,2002,91,18386
28159,2003,91,18283
28159,2004,108,18214
28159,2005,108,18072
28159,2006,94,18010
28159,2007,104,18069
28159,2008,132,17811
28159,2009,93,17691
28159,2010,102,17701
28159,2011,109,17593
28159,2012,98,17537
28159,2013,97,17287
28159,2014,124,17029
28159,2015,107,16878
28159,2016,111,16728
28159,2017,119,16670
28161,1999,74,11814
28161,2000,68,12070
28161,2001,59,12291
28161,2002,74,12173
28161,2003,90,12153
28161,2004,82,12042
28161,2005,77,12084
28161,2006,80,12046
28161,2007,83,12093
28161,2008,92,11932
28161,2009,83,11931
28161,2010,101,11786
28161,2011,88,11664
28161,2012,90,11489
28161,2013,86,11412
28161,2014,79,11318
28161,2015,92,11500
28161,2016,93,11519
28161,2017,89,11523
28163,1999,162,26366
28163,2000,148,26477
28163,2001,137,26151
28163,2002,166,26136
28163,2003,151,26313
28163,2004,145,26376
28163,2005,136,26491
28163,2006,167,27037
28163,2007,124,26977
28163,2008,135,26769
28163,2009,145,26580
28163,2010,130,26480
28163,2011,152,26284
28163,2012,147,26600
28163,2013,176,26290
28163,2014,188,26238
28163,2015,163,25779
28163,2016,181,25651
28163,2017,165,25436
29001,1999,83,23348
29001,2000,56,23364
29001,2001,86,23401
29001,2002,96,23520
29001,2003,67,23429
29001,2004,79,23488
29001,2005,97,23376
29001,2006,85,23521
29001,2007,86,23512
29001,2008,78,23905
29001,2009,67,24085
29001,2010,95,24111
29001,2011,84,24037
29001,2012,87,24032
29001,2013,88,24010
29001,2014,108,24045
29001,2015,91,23783
29001,2016,99,23716
29001,2017,119,23757
29003,1999,62,15051
29003,2000,68,15249
29003,2001,55,15350
29003,2002,58,15300
29003,2003,52,15386
29003,2004,66,15362
29003,2005,64,15303
29003,2006,75,15641
29003,2007,74,15634
29003,2008,56,15690
29003,2009,65,15819
29003,2010,59,16091
29003,2011,61,15964
29003,2012,62,16121
29003,2013,74,16137
29003,2014,69,16072
29003,2015,74,15997
29003,2016,74,16048
29003,2017,63,16137
29005,1999,40,5785
29005,2000,24,5683
29005,2001,33,5609
29005,2002,34,5476
29005,2003,25,5496
29005,2004,21,5439
29005,2005,21,5335
29005,2006,15,5220
29005,2007,25,5226
29005,2008,23,5139
29005,2009,27,5150
29005,2010,28,5070
29005,2011,30,4967
29005,2012,29,4934
29005,2013,22,4886
29005,2014,32,4821
29005,2015,34,4741
29005,2016,30,4708
29005,2017,25,4686
29007,1999,129,23470
29007,2000,90,23510
29007,2001,99,23446
29007,2002,101,23472
29007,2003,113,23426
29007,2004,108,23270
29007,2005,109,23443
29007,2006,105,23647
29007,2007,94,23495
29007,2008,113,23649
29007,2009,116,23544
29007,2010,101,23467
29007,2011,75,23519
29007,2012,115,23619
29007,2013,124,23679
29007,2014,118,23914
29007,2015,100,24113
29007,2016,109,24010
29007,2017,146,23695
29009,1999,160,31303
29009,2000,146,31532
29009,2001,158,31549
29009,2002,159,31697
29009,2003,202,32153
29009,2004,167,32427
29009,2005,182,32786
29009,2006,162,33290
29009,2007,180,33375
29009,2008,215,33452
29009,2009,175,33104
29009,2010,181,32996
29009,2011,174,32616
29009,2012,207,32710
29009,2013,186,32617
29009,2014,185,32635
29009,2015,218,32722
29009,2016,195,32599
29009,2017,230,32689
29011,1999,49,11433
29011,2000,46,11495
29011,2001,46,11614
29011,2002,55,11702
29011,2003,63,11824
29011,2004,50,11860
29011,2005,60,11892
29011,2006,51,11868
29011,2007,49,11680
29011,2008,48,11530
29011,2009,55,11371
29011,2010,47,11330
29011,2011,48,11259
29011,2012,51,11262
29011,2013,55,11189
29011,2014,58,10995
29011,2015,65,10827
29011,2016,62,10865
29011,2017,66,10795
29013,1999,77,14942
29013,2000,79,15193
29013,2001,83,15327
29013,2002,83,15549
29013,2003,85,15649
29013,2004,80,15642
29013,2005,68,15666
29013,2006,78,15737
29013,2007,85,15707
29013,2008,80,15768
29013,2009,63,15595
29013,2010,75,15623
29013,2011,98,15592
29013,2012,100,15259
29013,2013,80,15103
29013,2014,91,15106
29013,2015,92,14981
29013,2016,96,14946
29013,2017,80,14874
29015,1999,112,15462
29015,2000,114,15676
29015,2001,111,15861
29015,2002,128,16023
29015,2003,116,16374
29015,2004,119,16653
29015,2005,112,17005
29015,2006,132,17035
29015,2007,132,17270
29015,2008,146,17257
29015,2009,132,17188
29015,2010,129,17168
29015,2011,121,17116
29015,2012,137,16962
29015,2013,122,16821
29015,2014,135,16651
29015,2015,151,16491
29015,2016,130,16585
29015,2017,138,16669
29017,1999,57,11101
29017,2000,48,11243
29017,2001,52,11493
29017,2002,71,11575
29017,2003,46,11587
29017,2004,70,11589
29017,2005,62,11606
29017,2006,50,11619
29017,2007,57,11690
29017,2008,64,11598
29017,2009,63,11599
29017,2010,64,11520
29017,2011,57,11509
29017,2012,67,11528
29017,2013,64,11612
29017,2014,64,11501
29017,2015,67,11304
29017,2016,78,11164
29017,2017,81,11299
29019,1999,380,128511
29019,2000,370,129788
29019,2001,349,132326
29019,2002,367,134764
29019,2003,383,136948
29019,2004,364,139238
29019,2005,379,142410
29019,2006,423,146194
29019,2007,419,148933
29019,2008,392,151244
29019,2009,423,153614
29019,2010,406,155683
29019,2011,451,158515
29019,2012,410,161229
29019,2013,475,163343
29019,2014,430,165059
29019,2015,486,167123
29019,2016,474,168480
29019,2017,480,169941
29021,1999,381,78979
29021,2000,377,79368
29021,2001,354,79439
29021,2002,384,79423
29021,2003,362,79363
29021,2004,376,79569
29021,2005,406,79924
29021,2006,387,80166
29021,2007,376,81485
29021,2008,394,82134
29021,2009,345,83082
29021,2010,396,83044
29021,2011,389,83540
29021,2012,408,83708
29021,2013,434,83727
29021,2014,443,83577
29021,2015,441,83183
29021,2016,435,83013
29021,2017,459,83040
29023,1999,238,37781
29023,2000,237,37677
29023,2001,239,37647
29023,2002,267,37849
29023,2003,256,37893
29023,2004,231,38274
29023,2005,238,38808
29023,2006,260,39020
29023,2007,253,38853
29023,2008,245,39061
29023,2009,247,39378
29023,2010,244,39447
29023,2011,285,39673
29023,2012,245,39632
29023,2013,286,39697
29023,2014,296,39560
29023,2015,316,39539
29023,2016,269,39318
29023,2017,281,39155
29025,1999,49,8137
29025,2000,40,8192
29025,2001,50,8241
29025,2002,33,8255
29025,2003,34,8385
29025,2004,35,8460
29025,2005,44,8508
29025,2006,50,8578
29025,2007,37,8636
29025,2008,52,8621
29025,2009,40,8624
29025,2010,52,8682
29025,2011,38,8572
29025,2012,51,8417
29025,2013,40,8346
29025,2014,45,8279
29025,2015,34,8262
29025,2016,44,8311
29025,2017,45,8334
29027,1999,148,38059
29027,2000,177,38737
29027,2001,167,39396
29027,2002,154,39873
29027,2003,159,39890
29027,2004,169,39692
29027,2005,159,40535
29027,2006,165,40980
29027,2007,167,41224
29027,2008,170,41603
29027,2009,169,41813
29027,2010,174,42014
29027,2011,184,42065
29027,2012,187,41894
29027,2013,190,41875
29027,2014,177,42202
29027,2015,185,42224
29027,2016,195,42392
29027,2017,197,42232
29029,1999,182,33884
29029,2000,187,34539
29029,2001,149,34924
29029,2002,188,35569
29029,2003,221,36059
29029,2004,213,36708
29029,2005,192,37680
29029,2006,189,38880
29029,2007,200,39721
29029,2008,202,40324
29029,2009,201,40471
29029,2010,234,40616
29029,2011,206,40179
29029,2012,233,40313
29029,2013,219,40139
29029,2014,242,40171
29029,2015,246,40279
29029,2016,256,40432
29029,2017,236,41038
29031,1999,248,63732
29031,2000,266,63879
29031,2001,229,64436
29031,2002,225,64796
29031,2003,237,65133
29031,2004,234,65978
29031,2005,247,66645
29031,2006,233,67760
29031,2007,265,68284
29031,2008,259,68883
29031,2009,244,69628
29031,2010,266,70297
29031,2011,287,71156
29031,2012,264,71481
29031,2013,302,71748
29031,2014,277,72423
29031,2015,314,72809
29031,2016,352,73077
29031,2017,317,72494
29033,1999,41,9170
29033,2000,39,9150
29033,2001,48,9040
29033,2002,52,9015
29033,2003,45,8928
29033,2004,43,8899
29033,2005,50,8920
29033,2006,36,8765
29033,2007,43,8661
29033,2008,48,8528
29033,2009,51,8427
29033,2010,42,8409
29033,2011,40,8407
29033,2012,50,8231
29033,2013,45,8274
29033,2014,44,8201
29033,2015,38,8139
29033,2016,46,8066
29033,2017,49,7975
29035,1999,36,5523
29035,2000,45,5555
29035,2001,39,5518
29035,2002,27,5552
29035,2003,41,5605
29035,2004,39,5599
29035,2005,39,5635
29035,2006,48,5636
29035,2007,30,5714
29035,2008,42,5715
29035,2009,55,5719
29035,2010,42,5856
29035,2011,49,5940
29035,2012,41,5857
29035,2013,29,5863
29035,2014,36,5812
29035,2015,36,5806
29035,2016,45,5706
29035,2017,47,5689
29037,1999,281,76426
29037,2000,277,77690
29037,2001,284,79907
29037,2002,329,81862
29037,2003,306,83061
29037,2004,297,85528
29037,2005,361,87177
29037,2006,314,88883
29037,2007,362,91074
29037,2008,346,92236
29037,2009,365,92913
29037,2010,389,93456
29037,2011,367,93780
29037,2012,382,93947
29037,2013,395,94090
29037,2014,391,94129
29037,2015,380,94587
29037,2016,422,95587
29037,2017,417,96280
29039,1999,86,12334
29039,2000,68,12389
29039,2001,69,12564
29039,2002,76,12598
29039,2003,83,12624
29039,2004,70,12699
29039,2005,88,12919
29039,2006,68,12856
29039,2007,77,12764
29039,2008,86,12711
29039,2009,75,12577
29039,2010,92,12550
29039,2011,67,12487
29039,2012,79,12376
29039,2013,64,12396
29039,2014,84,12456
29039,2015,100,12440
29039,2016,83,12529
29039,2017,82,12609
29041,1999,44,7483
29041,2000,40,7451
29041,2001,39,7297
29041,2002,30,7311
29041,2003,36,7244
29041,2004,40,7226
29041,2005,40,7156
29041,2006,37,7104
29041,2007,30,6990
29041,2008,40,6933
29041,2009,36,6874
29041,2010,38,6931
29041,2011,33,6849
29041,2012,36,6776
29041,2013,30,6747
29041,2014,42,6809
29041,2015,39,6722
29041,2016,37,6641
29041,2017,34,6610
29043,1999,158,49885
29043,2000,183,51757
29043,2001,164,54145
29043,2002,207,55882
29043,2003,228,57803
29043,2004,217,60154
29043,2005,195,62823
29043,2006,195,66137
29043,2007,235,69055
29043,2008,244,71068
29043,2009,223,72608
29043,2010,261,73542
29043,2011,222,74489
29043,2012,259,75539
29043,2013,250,76454
29043,2014,283,77510
29043,2015,295,78554
29043,2016,269,79499
29043,2017,298,80275
29045,1999,23,6819
29045,2000,27,6787
29045,2001,17,6808
29045,2002,27,6745
29045,2003,33,6683
29045,2004,40,6651
29045,2005,27,6635
29045,2006,35,6616
29045,2007,39,6619
29045,2008,42,6565
29045,2009,29,6526
29045,2010,40,6561
29045,2011,37,6443
29045,2012,37,6379
29045,2013,44,6327
29045,2014,40,6329
29045,2015,38,6207
29045,2016,43,6115
29045,2017,27,6089
29047,1999,606,173232
29047,2000,585,175045
29047,2001,668,178684
29047,2002,643,181389
29047,2003,627,183676
29047,2004,610,186770
29047,2005,623,190523
29047,2006,633,196017
29047,2007,689,200649
29047,2008,702,204502
29047,2009,680,208812
29047,2010,722,210896
29047,2011,676,213858
29047,2012,725,215978
29047,2013,722,218626
29047,2014,775,221513
29047,2015,815,223261
29047,2016,794,226385
29047,2017,832,229594
29049,1999,70,17449
29049,2000,91,17590
29049,2001,67,17910
29049,2002,88,18063
29049,2003,85,18525
29049,2004,78,18913
29049,2005,92,18922
29049,2006,98,18869
29049,2007,72,19303
29049,2008,112,19299
29049,2009,96,19262
29049,2010,82,19260
29049,2011,100,19271
29049,2012,101,19033
29049,2013,94,19042
29049,2014,104,18740
29049,2015,97,19039
29049,2016,92,18993
29049,2017,98,18961
29051,1999,284,67205
29051,2000,235,67486
29051,2001,266,67727
29051,2002,227,68130
29051,2003,247,68671
29051,2004,250,68375
29051,2005,259,68862
29051,2006,250,69339
29051,2007,248,69750
29051,2008,244,70495
29051,2009,256,71095
29051,2010,252,71578
29051,2011,259,71984
29051,2012,260,71871
29051,2013,276,72177
29051,2014,277,71941
29051,2015,294,71993
29051,2016,304,71830
29051,2017,264,71693
29053,1999,54,15100
29053,2000,66,15304
29053,2001,59,15333
29053,2002,63,15587
29053,2003,85,15604
29053,2004,58,15814
29053,2005,56,16038
29053,2006,74,16209
29053,2007,63,16353
29053,2008,81,16190
29053,2009,67,16264
29053,2010,86,16278
29053,2011,88,16328
29053,2012,72,16180
29053,2013,75,16298
29053,2014,86,16243
29053,2015,77,16285
29053,2016,89,16336
29053,2017,80,16270
29055,1999,97,20900
29055,2000,117,21169
29055,2001,94,21238
29055,2002,115,21727
29055,2003,115,22016
29055,2004,102,22172
29055,2005,136,22375
29055,2006,103,22626
29055,2007,129,22938
29055,2008,138,22953
29055,2009,116,23060
29055,2010,133,22941
29055,2011,123,23043
29055,2012,122,23047
29055,2013,134,22711
29055,2014,134,22816
29055,2015,132,22676
29055,2016,161,22417
29055,2017,149,22211
29057,1999,32,7109
29057,2000,49,7121
29057,2001,33,7144
29057,2002,36,7110
29057,2003,42,7111
29057,2004,50,7109
29057,2005,43,7129
29057,2006,34,7206
29057,2007,31,7211
29057,2008,48,7204
29057,2009,41,7126
29057,2010,44,7126
29057,2011,46,7035
29057,2012,37,6815
29057,2013,44,6795
29057,2014,40,6847
29057,2015,46,6822
29057,2016,44,6854
29057,2017,44,6820
29059,1999,71,14489
29059,2000,85,14590
29059,2001,75,14643
29059,2002,81,14739
29059,2003,87,14892
29059,2004,93,15112
29059,2005,85,15142
29059,2006,90,15391
29059,2007,73,15793
29059,2008,70,15791
29059,2009,96,15601
29059,2010,83,15538
29059,2011,72,15493
29059,2012,67,15454
29059,2013,78,15174
29059,2014,79,15007
29059,2015,89,15026
29059,2016,104,15070
29059,2017,97,15261
29061,1999,31,7384
29061,2000,31,7368
29061,2001,37,7359
29061,2002,26,7427
29061,2003,39,7520
29061,2004,44,7633
29061,2005,43,7619
29061,2006,40,7705
29061,2007,35,7697
29061,2008,26,7731
29061,2009,43,7780
29061,2010,42,7819
29061,2011,48,7686
29061,2012,37,7625
29061,2013,49,7660
29061,2014,38,7660
29061,2015,45,7602
29061,2016,40,7565
29061,2017,35,7681
29063,1999,66,10694
29063,2000,39,10802
29063,2001,39,12281
29063,2002,39,12324
29063,2003,44,12435
29063,2004,53,11891
29063,2005,55,11906
29063,2006,48,12056
29063,2007,56,12093
29063,2008,52,11992
29063,2009,44,11977
29063,2010,47,12028
29063,2011,45,11930
29063,2012,66,12018
29063,2013,67,11902
29063,2014,64,11751
29063,2015,52,11717
29063,2016,49,11590
29063,2017,58,11574
29065,1999,71,13568
29065,2000,77,13649
29065,2001,102,13791
29065,2002,80,13700
29065,2003,85,13836
29065,2004,69,13946
29065,2005,75,14047
29065,2006,84,14194
29065,2007,89,14093
29065,2008,88,14237
29065,2009,107,14230
29065,2010,93,14342
29065,2011,87,14305
29065,2012,75,14293
29065,2013,88,14337
29065,2014,90,14236
29065,2015,91,14136
29065,2016,95,13896
29065,2017,87,13955
29067,1999,60,11973
29067,2000,59,12096
29067,2001,68,12110
29067,2002,69,12268
29067,2003,62,12218
29067,2004,66,12362
29067,2005,52,12483
29067,2006,66,12553
29067,2007,68,12577
29067,2008,57,12690
29067,2009,76,12633
29067,2010,54,12492
29067,2011,75,12343
29067,2012,57,12338
29067,2013,76,12233
29067,2014,73,12254
29067,2015,83,12051
29067,2016,84,12027
